    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
      123313,   350561824,  8.083810e+00,  7.307638e+00,   5.173342e-01,     0.000000e+00,                     5.069452e-01,  -1.036117e+00,  2.701545e+00,          2.868096e+00,                     7.247815e-01,   6.552475e-01,  5.886882e+00,          3.928606e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      127286,   350561825,  8.341017e+00,  6.674002e+00,   9.336436e-02,     0.000000e+00,                     6.377189e-01,   9.900616e-01,  1.075960e+00,          4.241318e+00,                     2.471909e-01,   6.577017e-01,  4.671355e+00,          1.898245e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      315527,   350561826,  6.818995e+00,  5.451186e+00,   4.423618e-01,     0.000000e+00,                     6.006972e-01,  -1.667070e-01,  4.829229e+00,          8.995051e-01,                     4.450201e-01,   7.264057e-01,  1.047617e+00,          3.205996e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
      326444,   350561827,  6.140414e+00,  3.099873e+00,   8.508362e-01,     0.000000e+00,                     3.872794e-01,   1.009322e-01,  6.067215e+00,          6.977130e-01,                     6.060533e-01,  -4.270032e-01,  2.200763e+00,          4.617892e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      328697,   350561828,  7.014528e+00,  5.145657e+00,   9.753644e-01,     0.000000e+00,                     1.196910e-01,   9.693875e-01,  2.894574e+00,          7.625472e-02,                     5.363320e-01,   3.384222e-01,  3.050832e+00,          4.626600e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
      342230,   350561829,  2.195265e+01,  8.758692e+00,   9.578792e+01,     0.000000e+00,                     4.369809e-01,  -2.259799e-02,  1.867890e+00,          6.104715e+00,                     9.225645e-01,   6.306429e-01,  5.552001e+00,          1.663984e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
      346911,   350561830,  2.234302e+01,  1.697972e+01,   2.697275e-01,     0.000000e+00,                     9.870475e-01,   3.848755e-01,  4.210342e+00,          5.314881e+00,                     6.601271e-01,  -2.481664e-01,  1.403372e+00,          5.264607e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      348556,   350561831,  5.796516e+00,  4.002071e+00,   1.079084e-01,     0.000000e+00,                     9.691636e-01,   5.102167e-01,  5.412865e+00,          2.970612e-01,                     5.816491e-02,  -3.541962e-01,  1.063148e+00,          9.559221e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
      354993,   350561832,  1.577319e+01,  9.224591e+00,   8.441657e-02,     0.000000e+00,                     7.665325e-02,   4.884621e-01,  3.553762e+00,          6.230514e+00,                     6.074310e-01,  -2.693759e-01,  3.732903e+00,          2.684333e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      632700,   350561833,  5.937952e+00,  3.746268e+00,   3.676404e-01,     0.000000e+00,                     2.101877e-02,   1.085923e-01,  6.121081e+00,          2.166897e+00,                     2.472882e-02,   7.063533e-02,  3.748292e+00,          1.713741e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             9,    46
      644165,   350561834,  1.272321e+01,  2.791169e+00,   1.667995e+01,     0.000000e+00,                     3.511098e-01,   1.094163e+00,  4.214203e+00,          2.794533e+00,                     3.664854e-01,   2.534590e-01,  1.979152e+00,          3.585474e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      651618,   350561835,  6.716032e+00,  4.815355e+00,   8.000026e+00,     0.000000e+00,                     5.271423e-01,   2.031159e-01,  1.988639e+00,          5.460507e+00,                     2.601151e-01,  -7.459752e-02,  2.129515e+00,          1.863579e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      659187,   350561836,  1.634309e+01,  1.431587e+01,   1.338809e-01,     0.000000e+00,                     8.255263e-01,   9.858568e-01,  6.038830e+00,          3.280628e+00,                     8.649064e-01,   4.472502e-01,  2.569255e-01,          3.904389e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      755894,   350561837,  9.424036e+00,  6.695418e+00,   6.462278e+00,     0.000000e+00,                     5.680755e-01,   1.480932e-01,  8.551410e-01,          2.257868e+00,                     9.012076e-02,  -1.185006e+00,  5.127995e+00,          3.432097e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      762323,   350561838,  2.662057e+01,  6.029229e+00,   1.645367e+00,     0.000000e+00,                     4.843889e-01,   7.284254e-01,  3.704444e+00,          1.597475e+00,                     6.000090e-01,   9.602531e-02,  3.965089e-01,          1.356620e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            14,                  1,             1,    46
     1169802,   350561839,  4.369712e+01,  3.462142e+01,   3.291692e+00,     0.000000e+00,                     9.227907e-03,   4.218279e-01,  2.027846e+00,          5.223481e+00,                     3.670827e-01,  -5.234949e-01,  2.659750e+00,          4.083701e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            14,                  1,            14,    46
     1174863,   350561840,  5.469684e+00,  1.349655e+00,   3.236420e-02,     0.000000e+00,                     8.471432e-01,   2.472101e-01,  5.070827e+00,          4.058758e+00,                     3.404245e-01,   4.047938e-01,  2.037572e+00,          1.161490e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1427334,   350561841,  2.371800e+01,  1.054507e+01,   7.254194e+00,     0.000000e+00,                     4.319474e-01,   1.788283e-01,  2.259124e+00,          6.313848e-01,                     9.631696e-01,   7.150552e-01,  2.174463e+00,          4.071075e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1431155,   350561842,  5.197903e+00,  2.394189e+00,   7.596398e-02,     0.000000e+00,                     6.340155e-01,  -8.034892e-01,  5.506023e+00,          5.987531e-01,                     4.567718e-01,   1.443585e-01,  1.111896e+00,          5.354284e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1490860,   350561843,  6.298396e+00,  4.158989e+00,   4.154628e+00,     0.000000e+00,                     6.676943e-01,   1.911454e-01,  2.366375e+00,          3.135425e+00,                     2.131528e-01,   7.916545e-01,  1.355755e+00,          3.838854e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     1496621,   350561844,  1.509013e+01,  9.897180e+00,   6.680925e-01,     0.000000e+00,                     2.010584e-01,   4.881784e-01,  3.385101e+00,          5.424194e-01,                     4.191082e-01,   4.300658e-01,  5.126845e+00,          4.196909e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1499918,   350561845,  6.030611e+00,  1.696631e+00,   3.227395e-01,     0.000000e+00,                     2.158184e-01,   4.842981e-01,  1.011702e+00,          2.242667e+00,                     8.617779e-01,   6.859593e-01,  6.232789e+00,          5.781636e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1506519,   350561846,  6.074649e+00,  3.634952e+00,   1.011690e+00,     0.000000e+00,                     5.024693e-01,  -4.632949e-01,  2.946829e+00,          4.404928e+00,                     4.792134e-01,   1.510427e+00,  4.666378e+00,          2.202734e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     1508940,   350561847,  1.404045e+01,  8.131556e+00,   3.040196e+00,     0.000000e+00,                     3.417884e-01,  -1.208545e+00,  4.080553e+00,          5.785681e+00,                     1.228291e-01,  -5.007373e-02,  1.779120e+00,          2.387044e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1511957,   350561848,  1.391100e+01,  1.194139e+01,   2.413377e+00,     0.000000e+00,                     4.719896e-01,  -4.077312e-01,  4.483077e-01,          3.861569e+00,                     6.046845e-01,   2.327676e-01,  2.682285e+00,          4.695732e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1514838,   350561849,  8.655265e+00,  8.284751e+00,   2.586517e-01,     0.000000e+00,                     6.382241e-01,  -6.129746e-02,  3.567813e+00,          3.391102e+00,                     6.244282e-01,  -1.356380e-01,  4.454285e-01,          5.134445e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1518267,   350561850,  5.353600e+00,  3.570546e+00,   3.345634e+00,     0.000000e+00,                     3.718833e-01,   4.280562e-01,  4.551492e+00,          2.937911e+00,                     9.958553e-01,   1.213486e+00,  2.147033e+00,          1.358915e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     1523844,   350561851,  5.543658e+00,  2.358848e+00,   2.399978e+01,     0.000000e+00,                     1.534161e-02,  -2.738201e-01,  7.020030e-01,          4.557328e+00,                     2.855702e-01,   6.529716e-01,  4.683964e+00,          1.809806e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1531597,   350561852,  6.081953e+00,  1.963206e+00,   4.964883e-02,     0.000000e+00,                     7.962968e-01,   1.980613e-01,  2.652430e+00,          7.513979e-01,                     1.565736e-01,  -6.570563e-01,  2.197693e+00,          4.012070e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1625216,   350561853,  5.966052e+00,  4.561067e+00,   2.069685e+01,     0.000000e+00,                     9.691749e-01,   5.585836e-01,  4.050127e+00,          1.409436e+00,                     9.805987e-01,  -7.141224e-02,  4.479166e+00,          2.907720e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1633081,   350561854,  6.372039e+00,  5.946556e+00,   7.428789e+01,     0.000000e+00,                     1.776759e-01,  -3.195136e-01,  8.025260e-01,          2.405076e+00,                     1.421904e-01,  -2.937225e-01,  1.191863e-01,          1.383536e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1639558,   350561855,  1.225678e+01,  2.621966e+00,   1.736109e+00,     0.000000e+00,                     6.965094e-02,  -9.157781e-02,  4.258818e+00,          3.013257e-01,                     4.865706e-01,  -6.087955e-01,  4.077028e-01,          1.759675e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1642515,   350561856,  7.858218e+00,  6.990224e+00,   1.201948e-01,     0.000000e+00,                     8.246195e-01,   9.007225e-01,  4.258271e+00,          1.912553e+00,                     2.018556e-01,  -7.379359e-02,  5.054410e+00,          5.013246e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1645204,   350561857,  6.985115e+00,  4.965169e+00,   5.783950e-02,     0.000000e+00,                     6.397963e-01,   4.224836e-01,  7.735223e-01,          1.323230e+00,                     4.223692e-01,   1.283875e+00,  5.406525e+00,          2.262670e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     2053083,   350561858,  1.609815e+01,  1.119762e+01,   1.449610e+00,     0.000000e+00,                     1.245561e-01,  -4.266266e-01,  1.844797e+00,          4.017100e+00,                     3.235362e-01,  -7.582469e-01,  5.778945e+00,          6.037655e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     2056212,   350561859,  9.163030e+00,  4.260027e+00,   1.489571e+01,     0.000000e+00,                     5.653159e-01,   1.079198e+00,  1.935937e+00,          4.322701e+00,                     6.222743e-01,   3.111187e-01,  6.501880e-01,          3.953291e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     2062101,   350561860,  5.286974e+00,  4.492451e+00,   4.270072e+00,     0.000000e+00,                     8.402514e-02,   9.251496e-01,  4.945494e+00,          1.636808e+00,                     9.102160e-01,  -8.931120e-02,  2.610856e+00,          1.400509e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
     2082806,   350561861,  6.160403e+00,  3.411202e+00,   2.193032e+01,     0.000000e+00,                     8.152560e-01,  -2.752856e-01,  4.438193e+00,          4.929093e+00,                     2.699381e-01,  -2.011037e-01,  4.504546e+00,          4.887180e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     2090567,   350561862,  7.213580e+00,  1.761646e+00,   1.878367e+00,     0.000000e+00,                     5.923170e-01,   4.730920e-01,  8.218618e-01,          1.889141e-01,                     2.056036e-01,  -1.307226e+00,  4.147826e+00,          6.768248e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     2093160,   350561863,  3.020593e+01,  1.968816e+01,   3.708291e-01,     0.000000e+00,                     3.777311e-01,   1.362176e+00,  4.445704e+00,          8.348582e-01,                     4.011465e-01,  -2.316054e-01,  8.344873e-01,          4.383773e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            14,                  1,            14,    46
     2096461,   350561864,  6.644079e+00,  4.635350e+00,   5.529258e+01,     0.000000e+00,                     7.156219e-01,  -5.236514e-02,  2.637196e+00,          8.553144e-03,                     7.248201e-01,  -3.674515e-01,  3.194154e+00,          3.249235e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     2102902,   350561865,  5.410494e+00,  3.180298e+00,   4.463244e-02,     0.000000e+00,                     5.592745e-01,   3.271786e-01,  3.250302e+00,          1.247051e-01,                     5.883775e-01,   3.073013e-01,  2.422378e+00,          2.724522e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     2512801,   350561866,  6.307347e+00,  6.180489e+00,   3.165055e-01,     0.000000e+00,                     9.224008e-01,  -1.019605e-01,  2.438962e+00,          5.573028e+00,                     5.405029e-01,   1.085058e+00,  1.161403e+00,          1.450511e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     2517210,   350561867,  6.401607e+00,  2.597775e+00,   1.693854e+01,     0.000000e+00,                     2.730066e-01,  -1.276458e-01,  3.683322e+00,          2.342054e+00,                     8.956688e-02,   1.663916e-01,  9.821166e-01,          5.863157e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
     2524807,   350561868,  7.084518e+00,  5.914206e+00,   5.553262e+00,     0.000000e+00,                     9.789230e-01,  -2.490516e-01,  2.652702e+00,          5.069471e+00,                     3.905782e-01,  -6.551395e-01,  3.786950e+00,          5.815827e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
