    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     1169802,   350561839,          8.242798e+01,            0.000000e+00,        1.000000e+00,   8.401667e+04,     0.000000e+00,        5.223481e+00,    4.218279e-01,  2.027846e+00,         1,0,    1.595097e+01,  4.623326e+01,      1.198362e+01,  1.435587e+01,1,             14,              1,                   8,                   1,   1.198362e+01,      1.595097e+01,  5.11587612e+00,   0.000000e+00,  2.632645e-02,  1.679072e+03,  1.724471e+03,     1.644493e+00,0,1,0
     1169802,   350561839,          3.276908e+02,            0.000000e+00,        1.000000e+00,   1.182913e+05,     0.000000e+00,        4.041932e+00,   -5.234949e-01,  2.659750e+00,         1,0,    1.729941e+01,  1.435587e+01,      1.309933e+01,  1.556947e+01,1,             14,              2,                   8,                  14,   1.309933e+01,      1.729941e+01,  5.73048764e+00,   2.632645e-02,  4.600858e-02,  4.176639e+02,  4.424388e+02,     3.101190e+00,0,1,0
     1496621,   350561844,          2.511906e+02,            2.269651e+02,        9.644253e-02,   8.125450e+04,     2.793262e+00,        5.424194e-01,    4.881784e-01,  3.385101e+00,         1,1,    3.823533e+00,  1.148144e+01,      2.606040e+00,  1.321953e+00,1,             13,              1,                   8,                   1,   2.606040e+00,      3.823533e+00,  1.47741277e+01,   0.000000e+00,  3.639054e+00,  4.418326e+02, -1.579003e+02,     0.000000e+00,0,1,1
     1633081,   350561854,          2.866306e+01,            2.866306e+01,        0.000000e+00,   1.212355e+04,     2.364245e+00,        2.405076e+00,   -3.195136e-01,  8.025260e-01,         2,1,    6.372039e+00,  5.946556e+00,      1.380422e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380422e+00,      1.380422e+00,  6.93515144e+01,   0.000000e+00,  1.335078e+01,  1.597428e+04, -1.094396e+03,     0.000000e+00,1,0,1
     2056212,   350561859,          4.132786e+02,            4.028987e+02,        2.511607e-02,   2.826204e+04,     1.425582e+01,        4.322701e+00,    1.079198e+00,  1.935937e+00,         1,1,    9.163030e+00,  4.260027e+00,      1.699652e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.651051e+00,      2.651051e+00,  3.27536996e+01,   0.000000e+00,  4.319764e+02,  3.203054e+03, -6.653668e+00,     0.000000e+00,1,0,1
     2093160,   350561863,          3.322677e+02,            1.584100e+02,        5.232461e-01,   2.190485e+05,     7.231730e-01,        8.348582e-01,    1.362176e+00,  4.445704e+00,         1,0,    9.605521e+00,  3.776870e+01,      7.081458e+00,  5.124156e+00,1,             14,              1,                   8,                   1,   7.081458e+00,      9.605521e+00,  6.69498712e+00,   0.000000e+00,  6.027052e-01,  1.881835e+02,  4.645433e+02,     2.556043e+01,0,1,0
     2093160,   350561863,          3.422872e+02,            5.285465e+01,        8.455839e-01,   1.000102e+06,     5.284929e-02,        4.383773e+00,   -2.316054e-01,  8.344873e-01,         1,0,    1.304431e+01,  5.124156e+00,      9.764802e+00,  1.012162e+01,1,             14,              2,                   8,                  14,   9.764802e+00,      1.304431e+01,  8.33548963e+00,   0.000000e+00,  2.796114e-01,  3.462183e+00,  4.791056e+00,     8.145943e+01,0,1,0
     2096461,   350561864,          5.844819e+01,            5.844819e+01,        0.000000e+00,   1.344679e+04,     4.346629e+00,        8.553144e-03,   -5.236514e-02,  2.637196e+00,         2,1,    6.644079e+00,  4.635350e+00,      1.381332e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.381332e+00,      1.381332e+00,  6.33252751e+01,   0.000000e+00,  1.805424e+01,  1.188968e+04, -5.524988e+02,     0.000000e+00,1,0,1
     3410276,   350561879,          2.937805e+02,            2.870607e+02,        2.287357e-02,   3.019737e+04,     9.506148e+00,        2.635755e+00,   -3.975838e-01,  2.885409e+00,         1,1,    9.943715e+00,  5.563963e+00,      1.930082e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.944028e+00,      2.944028e+00,  2.82312760e+01,   0.000000e+00,  1.620117e+02,  3.241369e+03, -1.944856e+01,     0.000000e+00,1,0,1
     3425466,   350561881,          2.718428e+02,            2.309738e+02,        1.503406e-01,   2.576390e+04,     8.965015e+00,        5.777647e+00,    9.835021e-03,  5.744780e+00,         1,1,    4.420598e+00,  1.245336e+01,      3.068373e+00,  1.512592e+00,1,             13,              1,                   8,                   1,   3.068373e+00,      4.420598e+00,  1.68137098e+01,   0.000000e+00,  1.024794e+02,  4.845220e+03, -4.216442e+01,     0.000000e+00,0,1,1
     3454568,   350561883,          3.039023e+02,            2.980571e+02,        1.923350e-02,   1.534607e+04,     1.942237e+01,        4.613923e+00,   -8.463127e-01,  3.146784e-02,         1,1,    1.159852e+01,  4.573201e+00,      2.424722e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.586688e+00,      3.586688e+00,  2.16861421e+01,   0.000000e+00,  1.115330e+03,  1.308825e+04, -1.174302e+01,     0.000000e+00,1,0,1
     3510733,   350561886,          3.684073e+02,            3.589756e+02,        2.560136e-02,   2.093897e+04,     1.714390e+01,        2.132580e-01,   -3.922519e-01,  2.154269e+00,         1,1,    9.012084e+00,  5.920883e+00,      1.656217e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.595211e+00,      2.595211e+00,  3.37820217e+01,   0.000000e+00,  3.495144e+02,  6.491657e+03, -1.131785e+01,     0.000000e+00,1,0,1
     3516586,   350561887,          4.976548e+01,            4.976548e+01,        0.000000e+00,   7.711411e+04,     6.453485e-01,        5.690939e+00,   -6.789677e-01,  5.545320e+00,         2,1,    2.198394e+00,  7.667620e+00,      1.380067e+00,  1.260000e+00,1,             13,              1,                   8,                   1,   1.380067e+00,      2.198394e+00,  2.88395007e+01,   0.000000e+00,  1.368978e+00,  3.162234e+02, -8.177952e+02,     0.000000e+00,0,1,1
     4063898,   350561891,          7.306951e+02,            5.222164e+02,        2.853157e-01,   3.180953e+04,     1.641698e+01,        6.800269e-01,   -2.477223e-01,  5.332929e+00,         1,1,    1.979169e+01,  4.455947e+00,      5.415251e+00,  5.918372e+00,0,             14,              1,                   5,                   1,   7.120715e+00,      7.120715e+00,  1.01832060e+01,   0.000000e+00,  4.370954e+02,  4.567462e+03, -6.781334e+00,     0.000000e+00,1,0,1
     4068671,   350561892,          4.582062e+02,            4.035768e+02,        1.192246e-01,   6.952394e+04,     5.804860e+00,        1.444973e+00,   -2.142790e-01,  4.671582e+00,         1,1,    2.877506e+00,  4.671683e+00,      1.874483e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.874483e+00,      2.877506e+00,  2.05029322e+01,   0.000000e+00,  1.059171e+01,  2.976812e+02, -7.183433e+00,     0.000000e+00,0,1,1
     4082858,   350561895,          2.402090e+02,            2.356503e+02,        1.897795e-02,   2.651778e+04,     8.886503e+00,        5.690465e+00,    2.828684e-01,  6.833679e-01,         1,1,    1.173855e+01,  8.822989e+00,      2.470270e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.642336e+00,      3.642336e+00,  2.12637640e+01,   0.000000e+00,  1.566077e+02,  5.573155e+03, -2.968642e+01,     0.000000e+00,1,0,1
     4288594,   350561899,          4.159386e+02,            3.741145e+02,        1.005535e-01,   1.790819e+05,     2.089069e+00,        5.142634e+00,   -1.681661e-01,  4.857593e-01,         1,1,    3.861448e+00,  8.885005e+00,      2.635236e+00,  1.334126e+00,1,             13,              1,                   8,                   1,   2.635236e+00,      3.861448e+00,  1.44450894e+01,   0.000000e+00,  9.700163e+00,  7.575403e+01, -8.203438e+00,     0.000000e+00,0,1,1
     4296828,   350561901,          4.346196e+02,            3.621690e+02,        1.666989e-01,   2.445878e+04,     1.480732e+01,        1.140071e+00,    1.049209e-02,  4.971332e+00,         1,1,    1.779584e+01,  6.461065e+00,      4.457234e+00,  3.644854e+00,0,             14,              1,                   5,                   1,   6.212611e+00,      6.212611e+00,  1.16033536e+01,   0.000000e+00,  1.733689e+02,  7.728333e+03, -1.418366e+01,     0.000000e+00,1,0,1
     4325100,   350561905,          2.760351e+02,            2.550234e+02,        7.611972e-02,   3.598758e+04,     7.086428e+00,        1.794042e+00,    7.213102e-01,  1.718226e-01,         1,1,    1.556838e+01,  1.978774e+00,      3.695565e+00,  2.065984e+00,0,             13,              2,                   5,                   7,   5.232877e+00,      5.232877e+00,  3.03883314e+01,   0.000000e+00,  2.648910e+02,  2.582387e+03, -9.719695e+00,     0.000000e+00,1,0,1
     4331665,   350561906,          4.992920e+02,            4.206849e+02,        1.574371e-01,   1.137351e+05,     3.698812e+00,        6.208077e+00,    2.993171e-01,  3.444315e+00,         1,1,    2.470349e+00,  4.902584e+00,      1.559683e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.559683e+00,      2.470349e+00,  2.46610733e+01,   0.000000e+00,  7.859493e+00,  1.086353e+02, -1.455230e+01,     0.000000e+00,0,1,1
     4492127,   350561912,          1.909035e+02,            1.730998e+02,        9.326016e-02,   2.408627e+05,     7.186658e-01,        3.092392e+00,   -3.617449e-01,  2.206749e+00,         1,0,    3.794639e+00,  6.817591e+00,      2.583953e+00,  1.312732e+00,1,             13,              1,                   8,                   1,   2.583953e+00,      3.794639e+00,  1.46995581e+01,   0.000000e+00,  6.399810e-01,  3.486482e+01,  3.280555e+01,     3.931441e+01,0,1,0
     4633865,   350561918,          3.118118e+02,            3.056219e+02,        1.985138e-02,   1.848885e+04,     1.653007e+01,        1.082975e+00,   -8.425171e-01,  4.280679e+00,         1,1,    1.192637e+01,  5.764547e+00,      2.525866e+00,  1.288429e+00,0,             13,              1,                   5,                   1,   3.717277e+00,      3.717277e+00,  2.07211079e+01,   0.000000e+00,  5.240307e+02,  9.863946e+03, -1.488252e+01,     0.000000e+00,1,0,1
     5198735,   350561924,          4.316991e+02,            3.644816e+02,        1.557046e-01,   8.279983e+04,     4.401960e+00,        6.242360e+00,    1.043183e+00,  4.146505e+00,         1,1,    2.484484e+00,  1.056621e+01,      1.570676e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.570676e+00,      2.484484e+00,  2.44365290e+01,   0.000000e+00,  1.691085e+01,  3.628230e+02, -2.034332e+01,     0.000000e+00,0,1,1
     5202328,   350561925,          1.313679e+02,            1.247701e+02,        5.022331e-02,   3.186164e+04,     3.915999e+00,        6.799693e-01,   -1.003381e+00,  2.375212e+00,         1,1,    1.488828e+01,  1.161295e+01,      3.474942e+00,  1.676637e+00,0,             13,              1,                   5,                   1,   4.941341e+00,      4.941341e+00,  1.47758577e+01,   0.000000e+00,  2.339704e+01,  4.975650e+03, -2.028639e+02,     0.000000e+00,1,0,1
     5222867,   350561928,          6.246991e+01,            6.246991e+01,        0.000000e+00,   1.213983e+04,     5.145862e+00,        6.159935e+00,   -3.607339e-01,  7.742301e-01,         2,1,    6.948628e+00,  5.316448e+00,      1.380964e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380964e+00,      1.380964e+00,  5.75144956e+01,   0.000000e+00,  5.165407e+01,  1.586225e+04, -2.554729e+02,     0.000000e+00,1,0,1
     5264634,   350561935,          4.671010e+02,            3.900989e+02,        1.648510e-01,   1.390293e+05,     2.805875e+00,        4.602477e+00,   -1.615148e-01,  3.779015e+00,         1,1,    4.633729e+00,  1.463129e+01,      3.232107e+00,  1.579049e+00,1,             13,              1,                   8,                   1,   3.232107e+00,      4.633729e+00,  1.20064837e+01,   0.000000e+00,  2.756437e+00,  1.899663e+02, -5.835958e+01,     0.000000e+00,0,1,1
     5281224,   350561937,          4.445762e+02,            1.118218e+02,        7.484756e-01,   3.963356e+04,     2.821391e+00,        4.910192e+00,   -5.663378e-02,  4.904237e+00,         1,1,    2.952624e+01,  1.500841e+01,      9.060624e+00,  2.020662e+01,0,             14,              1,                   5,                   1,   1.189859e+01,      1.189859e+01,  6.78755534e+00,   0.000000e+00,  5.769426e+00,  5.403709e+03, -5.054892e+02,     0.000000e+00,1,0,1
     5294650,   350561939,          4.879348e+02,            4.780875e+02,        2.018167e-02,   2.792261e+04,     1.712188e+01,        1.701569e+00,   -4.889286e-01,  1.112839e+00,         1,1,    1.195067e+01,  5.874416e+00,      2.533933e+00,  1.291809e+00,0,             13,              1,                   5,                   1,   3.726996e+00,      3.726996e+00,  2.06529578e+01,   0.000000e+00,  4.845021e+02,  4.357521e+03, -5.711571e+00,     0.000000e+00,1,0,1
     5320217,   350561942,          2.426825e+02,            2.372511e+02,        2.238093e-02,   1.834545e+04,     1.293242e+01,        8.611023e-01,    3.329645e-01,  7.996135e-01,         1,1,    1.013618e+01,  3.879687e+00,      1.984819e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.017300e+00,      3.017300e+00,  2.72875832e+01,   0.000000e+00,  3.845162e+02,  7.937494e+03, -1.582602e+01,     0.000000e+00,1,0,1
     5411642,   350561945,          4.218408e+02,            4.109741e+02,        2.576028e-02,   2.247856e+04,     1.828293e+01,        2.860380e-01,    2.093358e-01,  4.289434e+00,         1,1,    8.963892e+00,  8.784586e+00,      1.643815e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.577440e+00,      2.577440e+00,  3.41229546e+01,   0.000000e+00,  2.330351e+02,  6.694899e+03, -1.188148e+01,     0.000000e+00,1,0,1
     5419383,   350561946,          4.069913e+02,            3.393798e+02,        1.661251e-01,   3.026188e+04,     1.121476e+01,        4.177157e+00,   -6.660559e-01,  3.712848e+00,         1,1,    2.403912e+00,  9.094861e+00,      1.508491e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.508491e+00,      2.403912e+00,  2.58700793e+01,   0.000000e+00,  1.098850e+02,  2.393204e+03, -1.960190e+01,     0.000000e+00,0,1,1
     5444943,   350561950,          1.308088e+02,            4.301171e+01,        6.711865e-01,   3.533964e+04,     1.217095e+00,        2.299596e-01,    8.160486e-01,  3.229388e+00,         1,0,    2.787069e+01,  6.881503e+00,      8.460638e+00,  1.725010e+01,0,             14,              1,                   5,                   1,   1.104920e+01,      1.104920e+01,  7.14007905e+00,   0.000000e+00,  1.976410e-01,  5.303687e+03,  6.475725e+03,     2.873269e+01,1,0,0
     5951194,   350561955,          4.918457e+02,            4.113708e+02,        1.636181e-01,   2.108283e+04,     1.951212e+01,        3.879487e+00,   -9.697588e-02,  3.218513e+00,         1,1,    1.772056e+01,  9.911965e+00,      4.431713e+00,  3.588032e+00,0,             14,              1,                   5,                   1,   6.178904e+00,      6.178904e+00,  1.16667594e+01,   0.000000e+00,  6.987850e+02,  1.184903e+04, -1.692561e+01,     0.000000e+00,1,0,1
     5976525,   350561958,          1.648617e+02,            1.602050e+02,        2.824621e-02,   4.897206e+04,     3.271355e+00,        5.331740e+00,    3.286645e-01,  4.984205e+00,         1,1,    8.280595e+00,  5.848293e+00,      1.450061e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.328505e+00,      2.328505e+00,  3.96966646e+01,   0.000000e+00,  1.476678e+01,  1.122874e+03, -4.583488e+01,     0.000000e+00,1,0,1
     5982642,   350561959,          2.240792e+02,            1.885853e+02,        1.583989e-01,   1.737060e+04,     1.085658e+01,        7.021322e-01,    2.871860e-02,  3.593769e+00,         1,1,    1.758522e+01,  4.351945e+00,      4.388281e+00,  3.491605e+00,0,             14,              1,                   5,                   1,   6.118403e+00,      6.118403e+00,  1.17829426e+01,   0.000000e+00,  2.435122e+02,  1.385705e+04, -5.023492e+01,     0.000000e+00,1,0,1
     5987591,   350561960,          7.200672e+01,            7.200672e+01,        0.000000e+00,   1.143313e+04,     6.298076e+00,        3.014792e+00,   -1.543794e-01,  6.085098e+00,         2,1,    6.372214e+00,  3.584414e+00,      1.380468e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380468e+00,      1.380468e+00,  6.93474230e+01,   0.000000e+00,  1.061220e+02,  1.451783e+04, -1.361132e+02,     0.000000e+00,1,0,1
     6023988,   350561965,          3.541242e+02,            7.777936e+01,        7.803613e-01,   2.528628e+04,     3.075951e+00,        2.508678e+00,   -5.900382e-02,  5.879820e+00,         1,1,    3.016898e+01,  2.355492e+01,      9.307443e+00,  2.146518e+01,0,             14,              1,                   5,                   1,   1.223205e+01,      1.223205e+01,  6.66488899e+00,   0.000000e+00,  1.738587e+01,  1.601466e+04, -9.297688e+02,     0.000000e+00,1,0,1
     6029581,   350561966,          4.095381e+02,            3.987759e+02,        2.627887e-02,   4.508368e+04,     8.845239e+00,        4.027280e+00,   -5.770313e-01,  1.720305e+00,         1,1,    8.810677e+00,  7.461583e+00,      1.600369e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.521126e+00,      2.521126e+00,  3.52475948e+01,   0.000000e+00,  7.833026e+01,  1.525911e+03, -1.078923e+01,     0.000000e+00,1,0,1
     6035554,   350561967,          4.515339e+02,            2.588524e+02,        4.267265e-01,   2.725396e+05,     9.497791e-01,        5.239530e+00,   -8.163970e-01,  4.637485e-01,         1,1,    1.668684e+00,  3.863660e+00,      1.668684e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.668684e+00,      2.723839e+00,  2.15457295e+01,   0.000000e+00,  2.838156e+00,  1.666817e+01, -8.898065e+00,     0.000000e+00,0,1,1
     6065726,   350561971,          3.794642e+02,            3.694188e+02,        2.647271e-02,   4.709546e+04,     7.844042e+00,        5.417801e+00,   -1.186758e+00,  2.658015e+00,         1,1,    8.754951e+00,  6.428703e+00,      1.583357e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.500713e+00,      2.500713e+00,  3.56727754e+01,   0.000000e+00,  1.101093e+02,  1.304783e+03, -1.176037e+01,     0.000000e+00,1,0,1
     6390551,   350561974,          3.836194e+02,            3.736238e+02,        2.605610e-02,   3.472105e+04,     1.076073e+01,        5.162688e+00,   -2.188464e-01,  1.514041e+00,         1,1,    8.875746e+00,  5.975903e+00,      1.621257e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.545007e+00,      2.545007e+00,  3.47627068e+01,   0.000000e+00,  6.266980e+01,  2.348058e+03, -9.800878e+00,     0.000000e+00,1,0,1
     6396384,   350561975,          4.303105e+02,            0.000000e+00,        1.000000e+00,   4.397377e+04,     0.000000e+00,        5.056543e+00,    8.733534e-03,  5.157922e+00,         1,0,    3.721049e+01,  7.689731e+00,      1.225866e+01,  3.348945e+01,0,             14,              1,                   5,                   1,   1.601147e+01,      1.601147e+01,  5.68017663e+00,   0.000000e+00,  9.036241e-02,  4.425691e+03,  4.865335e+03,     6.805250e-01,1,0,0
     6396384,   350561975,          6.565180e+01,            6.565180e+01,        0.000000e+00,   4.233780e+04,     1.550666e+00,        5.258801e+00,    5.111010e-01,  5.911095e+00,         2,1,    7.689731e+00,  3.348945e+01,      1.380147e+00,  1.260000e+00,0,             13,              2,                   6,                  14,   1.380147e+00,      1.380147e+00,  4.59988588e+01,   9.036241e-02,  6.334765e+00,  4.865335e+03, -8.550891e+02,     0.000000e+00,1,0,0
     6556488,   350561977,          1.953659e+02,            1.693065e+02,        1.333880e-01,   5.121558e+04,     3.305761e+00,        5.743549e+00,    4.786079e-01,  1.439556e+00,         1,1,    2.699385e+00,  5.622998e+00,      1.736989e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.736989e+00,      2.699385e+00,  2.22076935e+01,   0.000000e+00,  8.304489e+00,  6.047326e+02, -4.542780e+01,     0.000000e+00,0,1,1
     6603623,   350561980,          7.644128e+02,            7.228672e+02,        5.434963e-02,   3.347942e+04,     2.159139e+01,        1.785483e+00,   -2.867604e-01,  2.530255e-01,         1,1,    1.498807e+01,  1.200224e+01,      3.507074e+00,  1.800741e+00,0,             13,              1,                   5,                   1,   4.983883e+00,      4.983883e+00,  1.46357538e+01,   0.000000e+00,  9.643418e+02,  4.589570e+03, -4.636161e+00,     0.000000e+00,1,0,1
     6608824,   350561981,          3.973411e+02,            3.772635e+02,        5.052978e-02,   2.774384e+04,     1.359810e+01,        9.285866e-01,   -3.655875e-01,  1.088320e+00,         1,1,    1.491552e+01,  3.362209e+00,      3.486084e+00,  1.681088e+00,0,             13,              1,                   5,                   1,   4.952944e+00,      4.952944e+00,  1.47375161e+01,   0.000000e+00,  4.291792e+02,  4.525942e+03, -6.334678e+00,     0.000000e+00,1,0,1
     6614037,   350561982,          5.180569e+02,            3.053324e+02,        4.106200e-01,   4.221171e+04,     7.233357e+00,        5.865230e+00,    8.562010e-01,  4.596895e-01,         1,1,    2.168728e+01,  1.895043e+01,      6.410379e+00,  8.757327e+00,0,             14,              1,                   5,                   1,   8.007659e+00,      8.007659e+00,  9.17528354e+00,   0.000000e+00,  8.639829e+01,  4.346936e+03, -4.902652e+01,     0.000000e+00,1,0,1
     6688433,   350561988,          6.380504e+02,            9.851843e+01,        8.455946e-01,   1.494243e+05,     6.593201e-01,        3.136082e+00,   -8.168210e-01,  1.145826e+00,         1,1,    1.305142e+01,  1.439926e+01,      9.764936e+00,  1.012714e+01,1,             14,              1,                   8,                   1,   9.764936e+00,      1.305142e+01,  5.64000760e+00,   0.000000e+00,  1.020232e+00,  2.343315e+02, -1.050907e+04,     0.000000e+00,0,1,1
     6846208,   350561995,          4.180161e+01,            4.180161e+01,        0.000000e+00,   1.594874e+04,     2.620998e+00,        1.148503e+00,   -6.350415e-01,  4.144779e+00,         2,1,    6.901037e+00,  4.020025e+00,      1.380383e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380383e+00,      1.380383e+00,  5.83638637e+01,   0.000000e+00,  7.020146e+00,  8.183370e+03, -8.537995e+02,     0.000000e+00,1,0,1
     6917515,   350562000,          1.838597e+01,            1.838597e+01,        0.000000e+00,   1.826864e+04,     1.006422e+00,        1.624511e+00,    5.139830e-01,  4.596919e+00,         2,1,    7.412310e+00,  7.259202e+00,      1.380048e+00,  1.260000e+00,0,             13,              1,                   6,                   4,   1.380048e+00,      1.380048e+00,  5.01074005e+01,   0.000000e+00,  1.740391e+00,  8.378809e+03, -7.489430e+03,     0.000000e+00,1,0,1
     6925292,   350562001,          2.962201e+01,            2.962201e+01,        0.000000e+00,   1.293314e+04,     2.290396e+00,        5.813518e+00,   -1.050311e-01,  2.482621e+00,         2,1,    7.322503e+00,  6.356140e+00,      1.380431e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380431e+00,      1.380431e+00,  5.14407394e+01,   0.000000e+00,  2.109804e+00,  1.558672e+04, -5.669972e+03,     0.000000e+00,1,0,1
