    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
     6409725,   350561976,  1.40092335e+01,  1.000000e+00,  5.504426e-01,       3.396989e+49,       1.328396e+49,   0.000000e+00,   0.000000e+00,  4.166062e+02,  0.000000e+00,  7.635664e+01,          -nan,  2.539067e+02,          -nan,  1.768551e+00,  1.768551e+00,  0.000000e+00,  3.491062e-01,  3.491062e-01,                7,             7,  1.000000e-01,    1.000000e+00,  9.792492e+04,     9.792492e+04,  3.744739e+01,  3.396989e+50,  3.396989e+49,  3.468973e+44,        3.468973e+44,  9.071364e+47,  2.663565e+01,  1.843582e+01,  8.199825e+00,  2.546258e+02,  8.286387e-01,                2,             7,  1.000000e-01,    5.504426e-01,  8.603756e-02,     8.603756e-02,  4.621593e-01,  7.312060e+49,  1.328396e+49,  8.498684e+49,        8.498684e+49,  1.582151e+49,         4,1,1,             1,0,0,   2.076861e+03,  1.142544e+01,    3.93270516e-10,  2.58298681e-02,  8.09054087e+00,1,   2.429583e+05,  1.391335e+00,    8.36585941e-10,  4.65026408e-03,  1.13694968e+00,     6.500000e+00,      2.730931e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6561677,   350561978,  1.12107063e+01,  1.122124e-01,  1.000000e+00,       1.085798e+49,       8.501132e+49,   0.000000e+00,   0.000000e+00,  1.570225e+03,  0.000000e+00,  6.555554e+02,          -nan,  5.363121e+02,          -nan,  1.712119e+01,  1.232472e+01,  4.796463e+00,  6.566559e+02,  6.198772e-01,                4,             7,  1.000000e-01,    1.122124e-01,  4.216125e-02,     4.216125e-02,  2.457545e-01,  1.218399e+49,  1.085798e+49,  2.889855e+49,        2.889855e+49,  4.957791e+48,  1.102898e+01,  1.102898e+01,  0.000000e+00,  5.425130e+00,  5.425130e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.057707e+00,     1.057707e+00,  6.013397e+00,  8.501132e+50,  8.501132e+49,  8.037322e+49,        8.037322e+49,  1.413699e+49,         3,1,0,             1,0,1,   9.955259e+04,  6.931771e-01,    1.53260216e-08,  5.73572206e-04,  1.78114138e+00,0,   1.107972e+04,  4.404809e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.041034e-01,      7.221284e-01,  3.08805149e+04,  5.43510119e+07, -1.00000000e+00,  0.00000000e+00,1,0
     6564970,   350561979,  2.09679191e+00,  1.000000e+00,  1.000000e+00,       2.654737e+50,       3.169244e+50,   0.000000e+00,   0.000000e+00,  1.929589e+01,  0.000000e+00,  7.140292e+00,           nan,  7.484203e+00,           nan,  2.266716e+01,  2.266716e+01,  0.000000e+00,  7.338190e+00,  7.338190e+00,                1,             1,  1.000000e-01,    1.000000e+00, 1.754102e+170,    1.754102e+170,  4.916628e+00,  2.654737e+51,  2.654737e+50, 1.513445e-120,       1.513445e-120,  5.399508e+49,  2.512527e+01,  2.512527e+01,  0.000000e+00,  7.552355e+00,  7.552355e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.524376e+94,     1.524376e+94,  4.823235e+00,  3.169244e+51,  3.169244e+50,  2.079043e-44,        2.079043e-44,  6.570786e+49,         7,1,0,             1,0,1,   7.080093e+04,  6.021647e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   8.783648e+04,  6.264372e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      9.659895e-01,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
     6618742,   350561983,  8.96349189e-01,  1.000000e+00,  1.000000e+00,       4.675035e+50,       2.228482e+50,   0.000000e+00,   0.000000e+00,  1.952988e+01,  0.000000e+00,  8.377443e+00,           nan,  6.462180e+00,           nan,  3.213970e+01,  3.213970e+01,  0.000000e+00,  8.377513e+00,  8.377513e+00,                1,             1,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.501078e+00,  4.675035e+51,  4.675035e+50,  0.000000e+00,        0.000000e+00,  1.038648e+50,  1.819471e+01,  1.819471e+01,  0.000000e+00,  5.632454e+00,  5.632454e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  5.864913e+00,  2.228482e+51,  2.228482e+50,  2.228482e+70,        2.228482e+70,  3.799685e+49,         7,1,0,             1,0,1,   1.487561e+05,  6.785176e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   3.392133e+04,  5.718332e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.106101e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6639337,   350561984,  1.18858686e+01,  1.356216e-01,  1.000000e+00,       1.546544e+49,       6.473052e+49,   0.000000e+00,   0.000000e+00,  7.983016e+02,  0.000000e+00,  3.504606e+02,          -nan,  2.568070e+02,          -nan,  1.634516e+01,  1.187117e+01,  4.473992e+00,  3.507584e+02,  5.899804e-01,                4,             7,  1.000000e-01,    1.356216e-01,  6.067081e-02,     6.067081e-02,  3.732971e-01,  2.097448e+49,  1.546544e+49,  3.457096e+49,        3.457096e+49,  5.618710e+48,  8.264557e+00,  8.264557e+00,  0.000000e+00,  4.000797e+00,  4.000797e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.247431e+00,     1.247431e+00,  7.367084e+00,  6.473052e+50,  6.473052e+49,  5.189106e+49,        5.189106e+49,  8.786451e+48,         3,1,0,             1,0,1,   8.898479e+04,  9.221996e-01,    1.18714711e-08,  7.03963658e-04,  1.89067082e+00,0,   3.684398e+03,  3.895098e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     9.359941e-02,      1.504055e+00,  1.61517796e+04,  2.10090812e+07, -1.00000000e+00,  0.00000000e+00,1,0
     6642230,   350561985,  9.92180609e+01,  1.000000e+00,  5.980476e-01,       0.000000e+00,       1.008927e+48,   0.000000e+00,   0.000000e+00,  3.343038e+02,  2.532333e+00,  7.506280e+01,  8.164147e-01,  1.855612e+02,  1.109749e+00,  8.417237e-01,  0.000000e+00,  8.417237e-01,  9.834462e-03,  9.834462e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.044761e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  6.323675e+00,  4.673408e+00,  1.650267e+00,  1.857053e+02,  2.506901e+00,                5,             8,  1.000000e-01,    5.980476e-01,  3.338484e-01,     3.338484e-01,  5.703968e-01,  6.033863e+48,  1.008927e+48,  1.807366e+48,        1.807366e+48,  1.057836e+48,         4,0,0,             1,0,0,   1.582259e-02,  3.576383e+00,    5.38699478e-12,  1.58146987e-01,  1.01072348e+01,1,   8.264567e+03,  6.996694e-01,    3.27002679e-08,  1.16188110e-03,  1.15465110e+01,     7.303264e-02,      1.229393e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6652271,   350561986,  3.53167140e+00,  1.000000e+00,  1.000000e+00,       2.910499e+50,       3.270045e+50,   0.000000e+00,   0.000000e+00,  2.892204e+01,  0.000000e+00,  1.077631e+01,           nan,  1.114297e+01,           nan,  2.881163e+01,  2.881163e+01,  0.000000e+00,  1.081396e+01,  1.081396e+01,                1,             1,  1.000000e-01,    1.000000e+00,  1.136281e-59,     1.136281e-59,  3.796676e+00,  2.910499e+51,  2.910499e+50, 2.561426e+109,       2.561426e+109,  7.665913e+49,  3.100066e+01,  3.100066e+01,  0.000000e+00,  1.114306e+01,  1.114306e+01,                1,             1,  1.000000e-01,    1.000000e+00,  2.591907e-95,     2.591907e-95,  3.721548e+00,  3.270045e+51,  3.270045e+50, 1.261637e+145,       1.261637e+145,  8.786787e+49,         7,1,0,             1,0,1,   1.630437e+05,  6.110597e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   1.890908e+05,  6.246911e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      6.704485e-01,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
     6680512,   350561987,  7.28721169e+01,  1.000000e+00,  1.627960e+01,       1.857642e+49,       2.925814e+46,   0.000000e+00,   0.000000e+00,  1.042744e+03,  0.000000e+00,  2.204551e+02,          -nan,  5.965298e+02,          -nan,  1.116607e+00,  1.116607e+00,  0.000000e+00,  2.544806e-01,  2.544806e-01,                7,             7,  1.000000e-01,    1.000000e+00,  1.301259e-05,     1.301259e-05,  4.623351e+01,  1.857642e+50,  1.857642e+49,  1.427573e+54,        1.427573e+54,  4.017957e+47,  1.034308e+01,  7.246565e+00,  3.096511e+00,  5.966339e+02,  2.183631e+00,                5,             8,  1.000000e-01,    1.627960e+01,  2.189222e+00,     2.189222e+00,  2.619719e-01,  4.763109e+48,  2.925814e+46,  2.175708e+47,        2.175708e+47,  1.818175e+48,         4,1,0,             1,0,0,   4.611703e+02,  9.186244e+00,    3.40034993e-10,  5.36798857e-02,  1.92947969e+01,1,   5.945561e+04,  6.392846e-01,    1.08815643e-07,  2.10360225e-04,  3.54057905e+00,     1.361474e-01,      1.576391e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6690926,   350561989,  5.78805706e+00,  1.000000e+00,  1.000000e+00,       1.045614e+50,       2.547157e+50,   0.000000e+00,   0.000000e+00,  2.198697e+01,  0.000000e+00,  7.253036e+00,           nan,  9.455484e+00,           nan,  1.409354e+01,  1.409354e+01,  0.000000e+00,  7.202532e+00,  7.202532e+00,                1,             1,  1.000000e-01,    1.000000e+00,  7.733066e+41,     7.733066e+41,  4.978171e+00,  1.045614e+51,  1.045614e+50,  1.352134e+08,        1.352134e+08,  2.100398e+49,  2.520362e+01,  2.520362e+01,  0.000000e+00,  9.455549e+00,  9.455549e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.821291e-17,     2.821291e-17,  4.152110e+00,  2.547157e+51,  2.547157e+50,  9.028339e+66,        9.028339e+66,  6.134608e+49,         7,1,0,             1,0,0,   2.722530e+04,  4.786307e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   1.138305e+05,  5.973395e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.153060e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6798595,   350561990,  1.84457116e+02,  1.000000e+00,  1.943093e+00,       0.000000e+00,       3.908312e+47,   0.000000e+00,   0.000000e+00,  1.338978e+02,  2.803096e+00,  3.593983e+01,  1.169403e+00,  6.700525e+01,  9.582141e-01,  1.013364e+00,  0.000000e+00,  1.013364e+00,  7.907334e-03,  7.907334e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.677781e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  4.008398e+00,  3.353336e+00,  6.550612e-01,  6.710914e+01,  1.205671e-02,                3,            10,  1.000000e-01,    1.943093e+00,  6.154097e-01,     6.154097e-01,  1.124274e+00,  7.594212e+48,  3.908312e+47,  1.234009e+48,        1.234009e+48,  6.754769e+47,         4,0,0,             1,0,0,   2.572710e-03,  2.532694e+00,    6.24429386e-12,  9.59381165e-02,  5.67038155e+00,1,   1.462389e+03,  7.548747e-01,    3.68580812e-09,  3.61304114e-02,  9.98028721e+01,    -7.649531e-02,      5.302701e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     6804832,   350561991,  8.23246513e+02,  1.000000e+00,  1.917958e+00,       0.000000e+00,       6.671514e+47,   0.000000e+00,   0.000000e+00,  2.665539e+01,  5.655014e-01,  7.663794e+00,  2.556921e-01,  1.273529e+01,  1.752389e-01,  7.334499e-01,  0.000000e+00,  7.334499e-01,  1.109111e-02,  1.109111e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.733160e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.243253e+00,  1.923287e+00,  3.199666e-01,  1.278425e+01,  1.766295e-02,                3,            10,  1.000000e-01,    1.917958e+00,  1.029809e+00,     1.029809e+00,  3.395808e+00,  1.279568e+49,  6.671514e+47,  1.242530e+48,        1.242530e+48,  3.768083e+47,         4,0,0,             1,0,0,   1.881144e-04,  1.112034e+00,    4.74518693e-12,  2.45161146e-01,  1.65626691e+01,1,   8.565003e+01,  8.508327e-01,    7.01662895e-10,  4.72774906e-01,  6.09360235e+02,    -1.076165e-01,      4.487959e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     6809541,   350561992,  2.61323163e+02,  1.000000e+00,  1.066613e+00,       0.000000e+00,       1.209256e+47,   0.000000e+00,   0.000000e+00,  6.440540e+02,  1.091694e+01,  1.704757e+02,  4.214802e+00,  3.251918e+02,  4.058969e+00,  9.049883e-01,  0.000000e+00,  9.049883e-01,  9.122380e-03,  9.122380e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.252600e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.768725e+00,  2.935363e+00,  8.333620e-01,  3.251976e+02,  9.929413e-03,                6,            11,  1.000000e-01,    1.066613e+00,  1.217332e+00,     1.217332e+00,  3.926103e-01,  1.289809e+48,  1.209256e+47,  1.059537e+47,        1.059537e+47,  3.285213e+47,         4,0,0,             1,0,0,   1.890503e-03,  2.183183e+00,    4.51223569e-08,  2.70360969e-05,  8.26209158e-01,1,   1.432052e+04,  6.066190e-01,    1.45428996e-07,  7.57653187e-05,  2.72762323e+00,     1.069376e-02,      5.695426e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     6822186,   350561993,  1.35745842e+02,  1.000000e+00,  1.213395e+00,       0.000000e+00,       1.764632e+47,   0.000000e+00,   0.000000e+00,  6.763873e+02,  1.405570e+01,  1.755845e+02,  5.207412e+00,  3.457119e+02,  5.445413e+00,  1.138515e+00,  0.000000e+00,  1.138515e+00,  6.449299e-03,  6.449299e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  5.358604e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  5.091667e+00,  3.836162e+00,  1.255505e+00,  3.458731e+02,  1.588119e+02,                5,             9,  1.000000e-01,    1.213395e+00,  1.272406e+00,     1.272406e+00,  3.768039e-01,  2.141197e+48,  1.764632e+47,  1.682793e+47,        1.682793e+47,  5.682522e+47,         4,1,0,             1,0,0,   1.118195e-02,  4.049237e+00,    2.41063022e-14,  0.00000000e+00,  7.96604711e-02,1,   1.803291e+04,  6.231004e-01,    1.76394222e-08,  2.78603471e-03,  2.07936762e+01,     5.022232e-02,      6.297120e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6836511,   350561994,  6.58140941e+01,  1.627960e+01,  5.179459e-01,       1.623716e+46,       1.261096e+48,   0.000000e+00,   0.000000e+00,  1.296400e+03,  7.200655e+00,  4.915146e+02,  2.516052e+00,  4.909507e+02,  2.946261e+00,  6.486144e+00,  5.283693e+00,  1.202451e+00,  4.915715e+02,  5.645017e-03,                6,            12,  1.000000e-01,    1.627960e+01,  1.404003e+00,     1.404003e+00,  2.980818e-01,  2.643345e+48,  1.623716e+46,  1.882721e+47,        1.882721e+47,  8.867851e+47,  6.469869e+00,  4.770915e+00,  1.698954e+00,  1.791765e+02,  1.578521e+00,                5,             8,  1.000000e-01,    5.179459e-01,  2.948837e-01,     2.948837e-01,  5.841700e-01,  6.531795e+48,  1.261096e+48,  2.215041e+48,        2.215041e+48,  1.118133e+48,         5,0,0,             1,1,1,   3.320437e+04,  6.088432e-01,    1.75673848e-07,  8.65164872e-05,  2.35047636e+00,0,   7.939329e+03,  7.051888e-01,    3.48674537e-08,  1.06158925e-03,  1.08683987e+01,    -4.354903e-02,      3.702168e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     6852633,   350561996,  2.49456609e+01,  5.429778e-01,  1.000000e+00,       2.214075e+48,       2.218799e+49,   0.000000e+00,   0.000000e+00,  5.240681e+02,  0.000000e+00,  2.461322e+02,          -nan,  1.543436e+02,          -nan,  1.002411e+01,  7.819028e+00,  2.205085e+00,  2.471956e+02,  3.578781e-01,                3,             7,  1.000000e-01,    5.429778e-01,  2.485370e-01,     2.485370e-01,  4.713746e-01,  1.202194e+49,  2.214075e+48,  4.837081e+48,        4.837081e+48,  2.550400e+48,  3.591729e+00,  3.591729e+00,  0.000000e+00,  2.204477e+00,  2.204477e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.132609e+00,     2.132609e+00,  1.096115e+01,  2.218799e+50,  2.218799e+49,  1.040415e+49,        1.040415e+49,  2.024238e+48,         3,1,0,             1,0,1,   1.518131e+04,  7.060036e-01,    4.09101221e-08,  1.19898631e-03,  9.63916195e+00,0,   1.771211e+02,  2.457054e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     8.932515e-03,      3.038269e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6854862,   350561997,  8.45325565e+01,  1.627960e+01,  1.000000e+00,       1.241928e+46,       1.524994e+49,   0.000000e+00,   0.000000e+00,  1.156411e+03,  0.000000e+00,  5.099528e+02,          -nan,  3.699426e+02,          -nan,  5.797024e+00,  4.691188e+00,  1.105836e+00,  5.099932e+02,  6.841059e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.474935e+00,     1.474935e+00,  2.908598e-01,  2.021809e+48,  1.241928e+46,  1.370778e+47,        1.370778e+47,  6.951145e+47,  2.866963e+00,  2.866963e+00,  0.000000e+00,  2.043584e+00,  2.043584e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.925389e+00,     1.925389e+00,  1.152918e+01,  1.524994e+50,  1.524994e+49,  7.920449e+48,        7.920449e+48,  1.322726e+48,         3,1,0,             1,0,1,   3.315970e+04,  5.975448e-01,    1.67883638e-07,  8.52949026e-05,  2.43733246e+00,0,   8.013421e+01,  2.092947e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.546045e-02,      1.577058e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6862663,   350561998,  2.30518828e+01,  8.547156e-01,  1.000000e+00,       1.026715e+48,       5.155091e+49,   0.000000e+00,   0.000000e+00,  9.193981e+02,  0.000000e+00,  3.674231e+02,          -nan,  3.296583e+02,          -nan,  1.048984e+01,  8.144088e+00,  2.345753e+00,  3.691105e+02,  3.729574e-01,                3,             7,  1.000000e-01,    8.547156e-01,  1.973675e-01,     1.973675e-01,  3.608187e-01,  8.775492e+48,  1.026715e+48,  4.446270e+48,        4.446270e+48,  2.432106e+48,  8.272840e+00,  8.272840e+00,  0.000000e+00,  5.033724e+00,  5.033724e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.022676e+00,     1.022676e+00,  6.321213e+00,  5.155091e+50,  5.155091e+49,  5.040785e+49,        5.040785e+49,  8.155224e+48,         3,1,0,             1,0,1,   2.716351e+04,  6.682181e-01,    4.53815506e-08,  1.04233723e-03,  8.75152254e+00,0,   4.958844e+03,  3.740248e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.452931e-02,      2.231533e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6865044,   350561999,  1.30655867e+00,  1.000000e+00,  1.000000e+00,       1.428234e+50,       4.170576e+49,   0.000000e+00,   0.000000e+00,  1.007626e+01,  0.000000e+00,  4.614179e+00,           nan,  3.070922e+00,           nan,  1.318375e+01,  1.318375e+01,  0.000000e+00,  4.614184e+00,  4.614184e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  6.698796e+00,  1.428234e+51,  1.428234e+50,  1.428234e+70,        1.428234e+70,  2.132075e+49,  5.390202e+00,  5.390202e+00,  0.000000e+00,  2.641378e+00,  2.641378e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.927199e+00,     1.927199e+00,  9.716419e+00,  4.170576e+50,  4.170576e+49,  2.164061e+49,        2.164061e+49,  4.292297e+48,         7,1,0,             1,0,1,   1.345209e+04,  5.013604e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   7.224783e+02,  3.190002e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      3.267513e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6931501,   350562002,  1.28563301e+01,  2.632815e-01,  1.000000e+00,       1.515538e+49,       6.970695e+49,   0.000000e+00,   0.000000e+00,  4.295061e+02,  0.000000e+00,  1.649961e+02,          -nan,  1.605110e+02,          -nan,  1.538619e+01,  1.130741e+01,  4.078782e+00,  1.653192e+02,  5.514453e-01,                4,             7,  1.000000e-01,    2.632815e-01,  1.243961e-01,     1.243961e-01,  6.163742e-01,  3.990132e+49,  1.515538e+49,  3.207602e+49,        3.207602e+49,  6.473555e+48,  1.448559e+01,  1.448559e+01,  0.000000e+00,  1.141335e+01,  1.141335e+01,                1,             1,  1.000000e-01,    1.000000e+00,  6.734390e-01,     6.734390e-01,  3.662559e+00,  6.970695e+50,  6.970695e+49,  1.035089e+50,        1.035089e+50,  1.903231e+49,         3,1,0,             1,0,1,   7.665874e+04,  1.294133e+00,    8.70656180e-09,  9.07528949e-04,  2.04858501e+00,0,   4.081018e+04,  4.207127e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     7.965077e-02,      1.304766e-01,  4.59806477e+03,  1.28465080e+07, -1.00000000e+00,  0.00000000e+00,1,0
     6940655,   350562004,  5.31385072e+01,  5.133959e+00,  1.000000e+00,       3.236136e+46,       6.257314e+48,   0.000000e+00,   0.000000e+00,  1.867836e+03,  0.000000e+00,  9.626316e+02,          -nan,  4.783793e+02,          -nan,  7.197160e+00,  5.862062e+00,  1.335097e+00,  9.628286e+02,  3.652849e-03,                6,            12,  1.000000e-01,    5.133959e+00,           inf,              inf,  1.904119e-01,  1.661419e+48,  3.236136e+46,  0.000000e+00,        0.000000e+00,  8.725395e+47,  1.532098e+00,  1.532098e+00,  0.000000e+00,  1.422334e+00,  1.422334e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.195909e+00,     1.195909e+00,  1.467999e+01,  6.257314e+49,  6.257314e+48,  5.232264e+48,        5.232264e+48,  4.262479e+47,         3,1,0,             1,0,1,   9.071372e+04,  5.592986e-01,    1.79746544e-07,  8.92951559e-05,  2.28856116e+00,0,   5.852062e+00,  1.304147e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.337489e-02,      6.738381e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6955429,   350562006,  6.46984702e+01,  9.105193e-01,  1.000000e+00,       1.040497e+48,       2.543714e+49,   0.000000e+00,   0.000000e+00,  3.103691e+02,  0.000000e+00,  1.236661e+02,          -nan,  1.116416e+02,          -nan,  6.168095e+00,  5.019283e+00,  1.148812e+00,  1.239023e+02,  6.323538e-03,                3,            10,  1.000000e-01,    9.105193e-01,  3.400915e-01,     3.400915e-01,  7.470341e-01,  9.473925e+48,  1.040497e+48,  2.785699e+48,        2.785699e+48,  1.268205e+48,  4.930624e+00,  4.930624e+00,  0.000000e+00,  3.623697e+00,  3.623697e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.103468e+00,     1.103468e+00,  7.869710e+00,  2.543714e+50,  2.543714e+49,  2.305199e+49,        2.305199e+49,  3.232284e+48,         3,1,0,             1,0,1,   4.443533e+03,  7.334870e-01,    1.23050453e-08,  6.30597658e-03,  3.01312127e+01,0,   7.814262e+02,  2.777449e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.225060e-02,      2.200101e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6957974,   350562007,  5.18028530e+02,  1.000000e+00,  4.438804e-01,       0.000000e+00,       3.594688e+47,   0.000000e+00,   0.000000e+00,  3.181635e+02,  3.025299e+00,  8.993475e+01,  1.220515e+00,  1.538172e+02,  1.073668e+00,  8.901615e-01,  0.000000e+00,  8.901615e-01,  9.288518e-03,  9.288518e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.201739e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.903086e+00,  2.230761e+00,  6.723250e-01,  1.538871e+02,  3.727795e-01,                5,             8,  1.000000e-01,    4.438804e-01,  8.648242e-01,     8.648242e-01,  6.465348e-01,  1.595612e+48,  3.594688e+47,  1.845013e+47,        1.845013e+47,  2.467944e+47,         4,0,0,             1,0,0,   5.492463e-04,  1.588432e+00,    4.73379572e-14,  0.00000000e+00,  1.20422647e+11,1,   4.336135e+03,  6.541459e-01,    4.22273361e-09,  2.10029324e-02,  8.61803216e+01,     2.682994e-02,      3.941690e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     6975699,   350562008,  8.96889190e+01,  1.627960e+01,  1.000000e+00,       2.521187e+45,       2.045946e+49,   0.000000e+00,   0.000000e+00,  5.742483e+03,  0.000000e+00,  2.338659e+03,          -nan,  2.016990e+03,          -nan,  5.671722e+00,  4.463867e+00,  1.207855e+00,  2.338804e+03,  5.574033e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  1.053733e-01,  4.104392e+47,  2.521187e+45,  4.104392e+66,        4.104392e+66,  3.895095e+47,  4.102051e+00,  4.102051e+00,  0.000000e+00,  3.118348e+00,  3.118348e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.196120e+00,     1.196120e+00,  8.698486e+00,  2.045946e+50,  2.045946e+49,  1.710485e+49,        1.710485e+49,  2.352072e+48,         3,1,0,             1,0,1,   2.773348e+05,  4.745196e-01,    1.66333526e-07,  8.51085826e-05,  2.45570311e+00,0,   3.785835e+02,  2.497918e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -1.803472e-03,      4.016120e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
