    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
       35479,  4266599667,  1.897796e+01,  1.230095e+01,   2.822713e+01,     0.000000e+00,                     7.939493e-02,  -7.195937e-01,  2.851489e+00,          1.263552e+00,                     1.515622e-01,  -3.016060e-02,  3.336117e+00,          4.465581e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
       40304,  4266599668,  8.185486e+00,  2.646542e+00,   8.069248e-01,     0.000000e+00,                     4.190723e-01,   1.056145e+00,  4.303703e+00,          2.685763e+00,                     5.289425e-01,  -7.623569e-01,  2.525133e+00,          1.050931e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
       52025,  4266599669,  5.971137e+00,  3.314853e+00,   2.954735e-01,     0.000000e+00,                     1.025090e-01,   4.386091e-01,  1.820435e+00,          4.408706e+00,                     3.684787e-01,   5.136608e-01,  1.661551e+00,          7.006321e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             8,    46
       62066,  4266599670,  5.250216e+00,  2.546503e+00,   8.092647e+00,     0.000000e+00,                     1.578986e-01,   7.671127e-01,  1.412760e+00,          4.085575e+00,                     3.430699e-01,  -4.921752e-01,  6.432056e-01,          3.560225e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
       69331,  4266599671,  6.212019e+00,  2.398394e+00,   6.758725e-01,     0.000000e+00,                     6.067448e-01,  -1.270040e+00,  5.222700e+00,          3.720589e+00,                     3.371910e-01,  -1.014548e+00,  3.492570e+00,          3.843891e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
       82028,  4266599672,  1.292752e+01,  1.049624e+01,   3.967968e-01,     0.000000e+00,                     5.734281e-01,   9.531711e-02,  3.844131e+00,          3.524496e+00,                     3.662083e-01,   6.724038e-01,  4.578748e+00,          3.780718e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
       85345,  4266599673,  5.594609e+00,  4.788437e+00,   8.615527e-02,     0.000000e+00,                     7.221642e-01,  -7.682390e-01,  2.457559e-01,          5.635993e+00,                     4.327342e-01,   7.660669e-01,  1.719077e-01,          8.605223e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      202554,  4266599674,  5.678251e+00,  3.389374e+00,   3.608678e+00,     0.000000e+00,                     7.958906e-01,  -4.424086e-01,  4.318819e+00,          5.758335e+00,                     2.868811e-01,   1.062245e+00,  5.660085e-01,          4.862444e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
      208239,  4266599675,  5.519518e+00,  4.962644e+00,   3.642768e-01,     0.000000e+00,                     6.392772e-01,   7.409334e-01,  1.667926e+00,          2.427307e-01,                     2.081463e-01,  -1.054667e+00,  8.625060e-01,          2.836779e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             8,    46
      216440,  4266599676,  9.800790e+00,  8.090529e+00,   4.063063e-01,     0.000000e+00,                     1.621241e-01,   3.884172e-01,  4.495595e+00,          5.600817e+00,                     9.321155e-01,  -5.252867e-02,  3.897177e+00,          5.830266e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
      235209,  4266599677,  1.143509e+01,  7.400926e+00,   2.004654e+00,     0.000000e+00,                     3.276757e-02,  -2.385791e-01,  5.542027e+00,          2.696328e+00,                     1.714996e-01,   1.630242e-01,  1.407064e+00,          6.136676e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      240358,  4266599678,  2.699760e+01,  2.499180e+01,   2.365316e+01,     0.000000e+00,                     6.584993e-01,   4.650584e-03,  3.798228e-02,          3.660999e+00,                     5.462507e-01,  -3.112485e-01,  4.617977e-01,          5.518587e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             4,    46
      248911,  4266599679,  1.810138e+01,  1.185135e+01,   4.778193e-01,     0.000000e+00,                     4.999353e-01,   2.382446e-01,  4.107908e+00,          4.155140e+00,                     4.080926e-01,   1.002879e+00,  1.063023e+00,          5.947665e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      251272,  4266599680,  8.358637e+00,  7.476558e+00,   5.093354e+01,     0.000000e+00,                     1.839295e-01,  -9.157562e-01,  8.464601e-01,          9.945049e-01,                     4.507447e-03,  -7.431079e-01,  5.767777e+00,          2.799237e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      256973,  4266599681,  1.037837e+01,  9.828937e+00,   1.787219e-01,     0.000000e+00,                     7.440042e-02,   4.316744e-01,  1.259051e-01,          3.585408e+00,                     8.604723e-01,  -1.158191e+00,  5.664856e-01,          2.799006e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      259606,  4266599682,  1.735592e+01,  1.316901e+01,   8.961165e+00,     0.000000e+00,                     6.630989e-01,   2.396396e-01,  4.958506e+00,          5.693045e+00,                     3.693524e-01,  -6.710120e-01,  8.963160e-01,          6.121627e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      289387,  4266599683,  6.238507e+00,  1.985375e+00,   2.940204e+00,     0.000000e+00,                     6.155495e-01,  -7.572414e-02,  5.123601e+00,          4.449117e-01,                     5.425187e-01,  -1.828597e-03,  2.878438e+00,          6.505433e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
      294984,  4266599684,  5.887386e+00,  3.365420e+00,   1.719464e+00,     0.000000e+00,                     6.620948e-01,  -3.041474e-01,  4.982414e+00,          4.465425e+00,                     5.643619e-01,  -7.094186e-02,  3.071980e-02,          2.676340e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      301105,  4266599685,  6.363460e+00,  1.872104e+00,   3.493601e-02,     0.000000e+00,                     9.356623e-01,  -6.046777e-01,  6.117498e+00,          5.381033e+00,                     1.540306e-01,  -6.612779e-01,  2.260992e+00,          1.365261e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      496948,  4266599686,  9.721582e+00,  5.650577e+00,   6.590446e-01,     0.000000e+00,                     9.164925e-01,  -1.435243e+00,  5.774424e+00,          6.908490e-01,                     9.029476e-01,   4.181653e-01,  1.400319e+00,          2.745630e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            12,    46
      509617,  4266599687,  5.757464e+00,  3.624407e+00,   3.034806e-02,     0.000000e+00,                     7.868360e-01,   4.552984e-02,  3.331979e+00,          4.230173e+00,                     1.052121e-01,   3.605816e-01,  4.700193e+00,          2.007189e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      544004,  4266599688,  5.052999e+00,  3.284339e+00,   1.566565e-01,     0.000000e+00,                     2.605038e-01,  -8.426776e-01,  3.760449e+00,          3.757036e-01,                     4.072061e-01,   5.324879e-02,  2.922154e+00,          7.508865e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
      553681,  4266599689,  7.335889e+00,  5.290235e+00,   3.890956e+00,     0.000000e+00,                     6.081203e-01,  -5.595631e-01,  6.829617e-01,          6.264622e+00,                     8.779208e-02,  -2.990793e-01,  1.036319e-03,          2.878754e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      559558,  4266599690,  2.552557e+01,  1.897380e+01,   8.556225e+01,     0.000000e+00,                     5.567897e-02,   5.876462e-01,  6.140685e-01,          2.336490e+00,                     1.910151e-01,  -6.164728e-01,  5.796617e+00,          5.006828e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
      565307,  4266599691,  1.572394e+01,  3.232212e+00,   1.283445e-01,     0.000000e+00,                     1.678481e-01,  -4.315710e-01,  1.522108e+00,          1.859466e+00,                     2.121087e-01,   2.292440e-02,  5.011018e+00,          5.142121e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      572238,  4266599692,  6.398343e+00,  3.877106e+00,   2.745223e+01,     0.000000e+00,                     4.592707e-01,  -6.989855e-01,  5.651323e-01,          4.104039e+00,                     3.207283e-01,   1.083408e+00,  4.692389e+00,          1.186797e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      579823,  4266599693,  1.068870e+01,  8.064640e+00,   3.196427e+01,     0.000000e+00,                     4.521867e-01,   2.425669e-01,  1.750753e+00,          2.665766e+00,                     1.002363e-01,  -1.333129e-01,  1.395294e+00,          1.336978e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      585932,  4266599694,  1.007245e+01,  2.781600e+00,   5.871639e-01,     0.000000e+00,                     2.437980e-01,   6.704198e-01,  4.705532e+00,          3.766448e+00,                     3.783999e-01,  -7.318881e-01,  3.593752e-03,          1.866177e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
      591441,  4266599695,  1.030975e+01,  9.961555e+00,   1.375289e-01,     0.000000e+00,                     2.141693e-01,   8.958085e-01,  3.640714e+00,          2.874261e+00,                     9.794742e-01,   1.233815e+00,  2.268253e+00,          4.023077e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      604682,  4266599696,  1.396376e+01,  8.292981e+00,   9.499154e-01,     0.000000e+00,                     5.016489e-01,   5.837827e-01,  5.319895e+00,          2.731711e+00,                     1.968255e-02,   7.985011e-01,  5.499451e-01,          4.615187e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      607199,  4266599697,  6.577648e+00,  1.989571e+00,   3.000204e+01,     0.000000e+00,                     7.693840e-01,   2.664721e-01,  4.105878e+00,          5.933894e+00,                     6.930772e-01,   3.819303e-01,  3.870773e+00,          3.033064e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      614724,  4266599698,  5.495309e+00,  3.767203e+00,   3.399002e+01,     0.000000e+00,                     7.725660e-01,  -4.889880e-01,  2.198867e+00,          3.611731e+00,                     3.583060e-01,   3.327060e-01,  4.872571e+00,          2.716839e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
      622321,  4266599699,  5.781194e+00,  4.357170e+00,   5.922671e-02,     0.000000e+00,                     3.473162e-01,  -4.827800e-01,  2.648874e+00,          5.352253e-01,                     4.226876e-01,   1.098800e+00,  1.346033e+00,          6.794101e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     1028382,  4266599700,  1.138880e+01,  8.602613e+00,   4.901464e-02,     0.000000e+00,                     4.716868e-01,   1.164227e-01,  4.707102e+00,          4.636716e+00,                     4.397304e-01,   1.067081e-01,  3.223509e-01,          3.339233e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1104181,  4266599701,  5.185822e+00,  2.838378e+00,   4.307786e+01,     0.000000e+00,                     2.695907e-01,   6.748623e-02,  6.005355e+00,          9.558716e-01,                     1.173151e-01,  -1.355991e+00,  2.264759e+00,          5.358877e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1111758,  4266599702,  5.505854e+00,  2.964849e+00,   3.602386e-02,     0.000000e+00,                     8.580958e-01,  -2.220646e-01,  4.961379e+00,          5.689910e+00,                     8.986121e-01,  -4.812437e-01,  5.267216e+00,          1.370316e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1382005,  4266599703,  7.529749e+00,  3.281603e+00,   2.125250e+01,     0.000000e+00,                     5.569758e-01,   7.326620e-01,  4.875229e+00,          4.114064e+00,                     3.059854e-01,  -5.489542e-01,  3.247461e+00,          4.274500e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1387894,  4266599704,  5.475258e+00,  5.008289e+00,   4.499158e-02,     0.000000e+00,                     6.916941e-01,   1.046569e+00,  1.576648e+00,          1.966316e+00,                     2.698913e-01,  -5.413069e-01,  4.688564e+00,          5.387913e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     1791329,  4266599705,  5.531546e+00,  1.191865e+00,   6.528555e+00,     0.000000e+00,                     7.861059e-01,  -1.157899e+00,  1.562740e+00,          6.127859e+00,                     1.284143e-01,   5.574536e-03,  5.720389e-01,          1.152058e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1798734,  4266599706,  5.790076e+00,  1.497559e+00,   6.090456e+01,     0.000000e+00,                     7.892412e-01,   1.338032e+00,  3.701849e+00,          2.041558e+00,                     9.057555e-01,   4.762382e-01,  3.934790e+00,          3.135584e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
     1805419,  4266599707,  1.526859e+01,  1.434233e+01,   2.215016e-01,     0.000000e+00,                     2.841728e-01,  -1.485901e+00,  4.513620e+00,          1.029882e+00,                     5.985073e-01,   6.592915e-01,  6.020797e+00,          4.422179e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1808132,  4266599708,  1.274182e+01,  9.921745e+00,   9.638947e+00,     0.000000e+00,                     3.691260e-01,   2.099967e-01,  8.853830e-01,          2.126413e+00,                     3.980954e-01,   4.233699e-01,  7.026290e-01,          1.714503e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     1815945,  4266599709,  1.608551e+01,  4.350515e+00,   5.964371e+00,     0.000000e+00,                     6.658128e-01,   1.343364e+00,  1.175662e+00,          3.399341e+00,                     1.221798e-01,   1.387680e+00,  2.998704e+00,          3.568987e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1819318,  4266599710,  5.240305e+00,  3.841831e+00,   1.632280e-01,     0.000000e+00,                     1.972037e-01,   2.054778e-01,  1.261950e+00,          2.235664e-01,                     7.675205e-02,  -1.366367e-01,  9.848477e-01,          2.766375e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             8,    46
