    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     9067198,   454911740,          2.481250e+02,            1.975386e+02,        2.038749e-01,   3.299504e+05,     5.986917e-01,        4.215560e+00,    2.302541e-01,  5.051551e+00,         1,1,    2.180994e+00,  4.334992e+00,      2.180994e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.180994e+00,      3.376313e+00,  1.67353756e+01,   0.000000e+00,  1.303588e+00,  1.327136e+01, -3.701372e+01,     0.000000e+00,0,1,1
     9069915,   454911741,          2.177884e+02,            1.198950e+02,        4.494889e-01,   1.034488e+05,     1.158979e+00,        4.295325e+00,   -3.414595e-01,  8.064885e-01,         1,1,    8.766315e+00,  1.197122e+01,      6.426698e+00,  4.239969e+00,1,             14,              1,                   8,                   1,   6.426698e+00,      8.766315e+00,  7.15132181e+00,   0.000000e+00,  3.622549e+00,  3.693401e+02, -1.260107e+02,     0.000000e+00,0,1,1
     9075909,   454911743,          3.873955e+02,            3.691973e+02,        4.697571e-02,   1.768758e+04,     2.087325e+01,        4.975443e-01,    3.687697e-01,  1.864022e+00,         1,1,    1.451806e+01,  3.083602e+00,      3.351250e+00,  1.627073e+00,0,             13,              1,                   5,                   1,   4.784209e+00,      4.784209e+00,  1.53210012e+01,   0.000000e+00,  6.803615e+02,  1.072350e+04, -6.754252e+00,     0.000000e+00,1,0,1
     9081226,   454911744,          5.148813e+02,            1.047969e+02,        7.964639e-01,   1.614794e+05,     6.489800e-01,        1.091759e+00,    5.395622e-01,  4.318246e+00,         1,0,    1.256795e+01,  1.959666e+01,      9.367435e+00,  9.265382e+00,1,             14,              1,                   8,                   7,   9.367435e+00,      1.256795e+01,  5.82374018e+00,   0.000000e+00,  5.238765e-01,  2.351060e+02,  2.633461e+02,     3.176444e+01,0,1,0
     9081226,   454911744,          1.999756e+02,            0.000000e+00,        1.000000e+00,   8.120855e+04,     0.000000e+00,        3.074344e+00,   -8.537157e-01,  4.511012e+00,         1,0,    1.959666e+01,  9.265382e+00,      1.487324e+01,  1.763699e+01,1,             14,              2,                   8,                  14,   1.487324e+01,      1.959666e+01,  5.83576137e+00,   5.238765e-01,  4.893831e-01,  2.633461e+02,  2.695449e+02,     1.899020e+00,0,1,0
     9906420,   454911748,          1.065597e+02,            1.065597e+02,        0.000000e+00,   1.399871e+04,     7.612107e+00,        5.891243e+00,    7.351622e-01,  4.632917e+00,         2,1,    7.133088e+00,  5.651811e+00,      1.380537e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380537e+00,      1.380537e+00,  5.43899031e+01,   0.000000e+00,  7.169963e+01,  1.243487e+04, -1.180094e+02,     0.000000e+00,1,0,1
     9915066,   454911750,          5.601612e+02,            4.698354e+02,        1.612497e-01,   1.041156e+05,     4.512632e+00,        2.321424e+00,   -7.820386e-01,  5.996233e+00,         1,1,    4.578279e+00,  1.022422e+01,      3.189493e+00,  1.561804e+00,1,             13,              1,                   8,                   1,   3.189493e+00,      4.578279e+00,  1.22230780e+01,   0.000000e+00,  3.304080e+01,  2.602694e+02, -7.997253e+00,     0.000000e+00,0,1,1
    10007658,   454911752,          6.757455e+01,            6.757455e+01,        0.000000e+00,   1.891727e+04,     3.572108e+00,        5.498910e+00,   -3.518438e-01,  2.861321e+00,         2,1,    7.083448e+00,  5.868614e+00,      1.380030e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380030e+00,      1.380030e+00,  5.52024571e+01,   0.000000e+00,  1.155055e+01,  6.898296e+03, -6.109621e+02,     0.000000e+00,1,0,1
    10017792,   454911754,          3.558136e+02,            3.016557e+02,        1.522088e-01,   8.794281e+04,     3.430135e+00,        5.410403e+00,   -8.595974e-01,  1.598289e+00,         1,1,    2.513985e+00,  1.025249e+00,      1.593332e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.593332e+00,      2.513985e+00,  5.60104233e+01,   0.000000e+00,  1.433505e+01,  8.722250e+01, -5.003971e+00,     0.000000e+00,0,1,0
    10029257,   454911755,          6.438210e+01,            6.438210e+01,        0.000000e+00,   9.982264e+03,     6.449649e+00,        3.158919e+00,   -6.556143e-02,  9.757510e-01,         2,1,    6.652033e+00,  3.977456e+00,      1.380343e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380343e+00,      1.380343e+00,  6.31603488e+01,   0.000000e+00,  6.562432e+01,  2.033172e+04, -2.051713e+02,     0.000000e+00,1,0,1
    10035694,   454911756,          2.510563e+02,            2.241411e+02,        1.072077e-01,   7.994716e+04,     2.803616e+00,        1.544649e+00,   -1.488185e-01,  2.879413e+00,         1,1,    3.924551e+00,  1.454455e+01,      2.684186e+00,  1.354494e+00,1,             13,              1,                   8,                   1,   2.684186e+00,      3.924551e+00,  1.43542665e+01,   0.000000e+00,  2.861580e+00,  5.507566e+02, -2.659375e+02,     0.000000e+00,0,1,1
    10038923,   454911757,          5.799219e+02,            3.772524e+02,        3.494771e-01,   7.179815e+04,     5.254348e+00,        4.651839e-01,   -3.971915e-01,  7.193607e-01,         1,1,    7.558181e+00,  2.395753e+01,      5.493602e+00,  2.869527e+00,1,             13,              1,                   8,                   1,   5.493602e+00,      7.558181e+00,  7.93905269e+00,   0.000000e+00,  3.484379e+01,  1.165254e+03, -2.900686e+01,     0.000000e+00,0,1,1
    10073225,   454911763,          4.431545e+01,            4.431545e+01,        0.000000e+00,   3.685276e+04,     1.202500e+00,        5.528813e+00,   -6.588790e-01,  3.172731e+00,         2,0,    8.031178e+00,  7.563570e+00,      1.381684e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.239098e+00,      2.239098e+00,  4.21452422e+01,   0.000000e+00,  5.396445e-02,  2.188559e+03,  2.112184e+03,     9.538820e+00,1,0,0
    10073225,   454911763,          6.989526e+01,            6.989526e+01,        0.000000e+00,   2.743537e+04,     2.547633e+00,        2.163869e+00,   -3.649069e-01,  2.321502e+00,         2,1,    7.563570e+00,  1.260000e+00,      1.380081e+00,  1.260000e+00,0,             13,              2,                   6,                  13,   1.380081e+00,      1.380081e+00,  4.78962946e+01,   5.396445e-02,  7.544349e+00,  2.112184e+03, -1.745478e+02,     0.000000e+00,1,0,0
    10083950,   454911764,          3.785739e+02,            3.240387e+02,        1.440544e-01,   1.872041e+04,     1.730938e+01,        2.385292e-01,   -9.780920e-01,  8.620890e-01,         1,1,    1.724498e+01,  5.658121e+00,      4.269145e+00,  2.946018e+00,0,             13,              1,                   5,                   1,   5.966891e+00,      5.966891e+00,  1.20860009e+01,   0.000000e+00,  7.576867e+02,  1.245614e+04, -1.497671e+01,     0.000000e+00,1,0,1
    10110471,   454911767,          1.023186e+02,            1.000695e+02,        2.198123e-02,   2.749739e+04,     3.639237e+00,        5.905093e+00,   -2.675200e-01,  5.772234e+00,         1,1,    1.210616e+01,  6.620489e+00,      2.579461e+00,  1.310855e+00,0,             13,              1,                   5,                   1,   3.789327e+00,      3.789327e+00,  2.02263739e+01,   0.000000e+00,  4.355206e+01,  4.720599e+03, -1.024245e+02,     0.000000e+00,1,0,1
    10422070,   454911776,          6.771785e+01,            6.771785e+01,        0.000000e+00,   4.114283e+04,     1.645921e+00,        1.804250e+00,    9.254865e-01,  3.145984e+00,         2,0,    1.993464e+00,  5.561791e+00,      1.380657e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.380657e+00,      1.993464e+00,  3.35106036e+01,   0.000000e+00,  9.151324e-01,  8.507087e+02,  1.002384e+04,     1.086517e+01,0,1,0
    10705233,   454911779,          6.037056e+02,            3.771476e+02,        3.752788e-01,   3.569002e+04,     1.056731e+01,        4.667530e+00,    2.734270e-01,  7.078998e-01,         1,1,    7.884516e+00,  2.198047e+01,      5.744764e+00,  3.393926e+00,1,             14,              1,                   8,                   1,   5.744764e+00,      7.884516e+00,  7.73427608e+00,   0.000000e+00,  1.215524e+02,  4.468777e+03, -3.003140e+01,     0.000000e+00,0,1,1
    10742888,   454911784,          2.352776e+01,            2.352776e+01,        0.000000e+00,   2.216234e+04,     1.061610e+00,        4.787025e+00,   -4.919331e-01,  3.023110e-01,         2,1,    7.387105e+00,  2.919973e+00,      1.380145e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380145e+00,      1.380145e+00,  5.04795857e+01,   0.000000e+00,  8.565199e+00,  3.999671e+03, -5.228161e+02,     0.000000e+00,1,0,1
    11172867,   454911787,          1.621466e+02,            1.587836e+02,        2.074100e-02,   3.821934e+04,     4.154534e+00,        4.908167e+00,   -5.973471e-01,  5.702247e+00,         1,1,    1.200261e+01,  5.784376e+00,      2.548114e+00,  1.297746e+00,0,             13,              1,                   5,                   1,   3.747792e+00,      3.747792e+00,  2.05084104e+01,   0.000000e+00,  5.472165e+01,  2.320896e+03, -3.981978e+01,     0.000000e+00,1,0,1
    11187521,   454911789,          1.358288e+02,            1.331280e+02,        1.988350e-02,   2.793177e+04,     4.766186e+00,        5.160314e+00,    6.683646e-01,  5.370747e+00,         1,1,    1.125859e+01,  7.071001e+00,      2.322198e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.452392e+00,      3.452392e+00,  2.27829728e+01,   0.000000e+00,  5.079407e+01,  4.477915e+03, -7.448310e+01,     0.000000e+00,1,0,1
    11759805,   454911797,          2.947074e+02,            1.006312e+01,        9.658539e-01,   3.881196e+04,     2.592789e-01,        3.685141e+00,   -6.978854e-01,  4.136603e+00,         1,0,    1.427662e+01,  3.663728e+01,      1.072852e+01,  1.245324e+01,1,             14,              1,                   8,                   1,   1.072852e+01,      1.427662e+01,  5.40824798e+00,   0.000000e+00,  2.144496e-01,  6.442065e+03,  5.764668e+03,     2.320199e+00,0,1,0
    11759805,   454911797,          3.983243e+02,            0.000000e+00,        1.000000e+00,   4.130834e+04,     0.000000e+00,        4.611908e+00,    4.391911e-01,  2.310327e+00,         1,0,    3.663728e+01,  1.245324e+01,      1.199340e+01,  3.297355e+01,0,             14,              2,                   5,                  14,   1.569559e+01,      1.569559e+01,  6.07242495e+00,   2.144496e-01,  2.376146e-01,  5.764668e+03,  6.298736e+03,     8.451497e-01,1,0,0
    11772618,   454911798,          5.980125e+02,            3.526794e+02,        4.102475e-01,   1.773140e+05,     1.989010e+00,        5.924373e+00,   -9.210721e-01,  3.409595e+00,         1,1,    1.687511e+00,  3.445772e+00,      1.687511e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.687511e+00,      2.672751e+00,  2.22684158e+01,   0.000000e+00,  2.362459e+00,  3.695106e+01, -2.637490e+01,     0.000000e+00,0,1,1
    11803511,   454911803,          5.453358e+02,            5.327080e+02,        2.315616e-02,   2.464438e+04,     2.161580e+01,        4.834399e+00,   -3.749992e-01,  3.427097e+00,         1,1,    1.219426e+01,  7.402774e+00,      2.609170e+00,  1.323259e+00,0,             13,              1,                   5,                   1,   3.824749e+00,      3.824749e+00,  1.99926401e+01,   0.000000e+00,  9.272039e+02,  6.149993e+03, -6.386951e+00,     0.000000e+00,1,0,1
    11826446,   454911806,          4.913352e+02,            1.232393e+02,        7.491746e-01,   6.084862e+05,     2.025343e-01,        4.022398e+00,    8.570401e-02,  2.763507e+00,         1,0,    1.207184e+01,  3.945310e+00,      8.981861e+00,  8.455566e+00,1,             14,              1,                   8,                   1,   8.981861e+00,      1.207184e+01,  6.89790029e+00,   0.000000e+00,  1.665227e-01,  8.245250e+00,  7.233566e+00,     4.658154e+01,0,1,0
    12244025,   454911807,          5.961099e+01,            5.961099e+01,        0.000000e+00,   1.165857e+04,     5.113064e+00,        5.821712e+00,   -8.318471e-01,  2.230271e+00,         2,1,    6.807336e+00,  4.782502e+00,      1.380375e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380375e+00,      1.380375e+00,  6.00993335e+01,   0.000000e+00,  3.535575e+01,  1.625201e+04, -3.872432e+02,     0.000000e+00,1,0,1
    12250422,   454911808,          2.153064e+02,            0.000000e+00,        1.000000e+00,   3.418199e+04,     0.000000e+00,        1.772284e+00,   -3.212824e-01,  1.683094e+00,         1,0,    1.762257e+01,  3.910463e+01,      1.332629e+01,  1.586031e+01,1,             14,              1,                   8,                   1,   1.332629e+01,      1.762257e+01,  4.91651877e+00,   0.000000e+00,  3.206148e-02,  9.253725e+03,  9.560241e+03,     7.554708e-01,0,1,0
    12250422,   454911808,          2.306995e+02,            0.000000e+00,        1.000000e+00,   3.359534e+04,     0.000000e+00,        1.121078e+00,   -2.275463e-01,  3.643749e+00,         1,0,    3.910463e+01,  1.586031e+01,      1.318041e+01,  3.519416e+01,0,             14,              2,                   5,                  14,   1.706502e+01,      1.706502e+01,  5.67148890e+00,   3.206148e-02,  9.672980e-02,  9.560241e+03,  1.037903e+04,     7.425049e-01,1,0,0
    12261420,   454911810,          3.896233e+02,            3.802780e+02,        2.398556e-02,   2.471409e+04,     1.538709e+01,        5.461008e+00,   -8.135368e-01,  2.431059e+00,         1,1,    9.538352e+00,  1.992290e+00,      1.808512e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.791042e+00,      2.791042e+00,  3.04266053e+01,   0.000000e+00,  6.921872e+02,  3.598190e+03, -4.613528e+00,     0.000000e+00,1,0,1
    12274171,   454911813,          3.383290e+02,            1.814278e+02,        4.637534e-01,   2.749186e+04,     6.599327e+00,        6.494629e-01,   -3.486151e-01,  3.681326e+00,         1,1,    2.302386e+01,  1.826038e+01,      6.833334e+00,  1.028533e+01,0,             14,              1,                   5,                   1,   8.646519e+00,      8.646519e+00,  8.60294233e+00,   0.000000e+00,  4.020976e+01,  1.041108e+04, -2.213144e+02,     0.000000e+00,1,0,1
    12286669,   454911815,          6.184586e+01,            6.184586e+01,        0.000000e+00,   3.703196e+04,     1.670067e+00,        3.503582e+00,   -8.562594e-01,  3.306839e+00,         2,0,    1.771788e+00,  6.561292e+00,      1.381664e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.381664e+00,      1.771788e+00,  3.98733635e+01,   0.000000e+00,  7.430698e-01,  1.158169e+03,  4.402564e+03,     8.850649e+00,0,1,0
    12309659,   454911817,          5.662798e+02,            5.090112e+02,        1.011312e-01,   2.323888e+04,     2.190343e+01,        6.152481e+00,   -3.730580e-01,  5.272596e+00,         1,1,    1.618923e+01,  6.795145e+00,      3.908550e+00,  2.380690e+00,0,             13,              1,                   5,                   1,   5.502195e+00,      5.502195e+00,  1.31479149e+01,   0.000000e+00,  8.010490e+02,  8.111897e+03, -6.455721e+00,     0.000000e+00,1,0,1
    12667187,   454911819,          3.995047e+02,            3.668307e+02,        8.178619e-02,   1.774123e+05,     2.067674e+00,        6.157708e+00,   -2.159250e-01,  2.500740e+00,         1,1,    3.645401e+00,  1.207942e+00,      2.468108e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   2.468108e+00,      3.645401e+00,  3.62662186e+01,   0.000000e+00,  1.799425e+00,  2.938959e+01, -1.485572e+01,     0.000000e+00,0,1,0
    12681249,   454911821,          3.316387e+02,            0.000000e+00,        1.000000e+00,   3.471926e+04,     0.000000e+00,        1.449439e+00,    2.844876e-01,  5.097877e+00,         1,0,    3.566655e+01,  3.480529e+01,      1.156949e+01,  3.209989e+01,0,             14,              1,                   5,                   4,   1.516385e+01,      1.516385e+01,  5.85190411e+00,   0.000000e+00,  5.330910e-02,  1.114281e+04,  1.177027e+04,     9.141163e-01,1,0,0
    12681249,   454911821,          3.242288e+02,            0.000000e+00,        1.000000e+00,   3.277912e+04,     0.000000e+00,        1.701661e+00,    7.692206e-01,  3.038002e+00,         1,0,    3.480529e+01,  3.209989e+01,      1.119123e+01,  3.132476e+01,0,             14,              2,                   5,                  14,   1.469549e+01,      1.469549e+01,  5.95660343e+00,   5.330910e-02,  7.326922e-02,  1.177027e+04,  1.244772e+04,     8.630346e-01,1,0,0
    12807484,   454911826,          7.992550e+02,            7.791037e+02,        2.521253e-02,   1.735153e+04,     4.490116e+01,        4.593922e+00,   -6.548251e-01,  4.088725e+00,         1,1,    9.132563e+00,  6.434718e+00,      1.691686e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.639759e+00,      2.639759e+00,  3.29569038e+01,   0.000000e+00,  3.028105e+03,  9.855016e+03, -2.472668e+00,     0.000000e+00,1,0,1
    12825522,   454911828,          6.797579e+01,            6.797579e+01,        0.000000e+00,   1.337488e+04,     5.082348e+00,        9.171777e-01,   -5.436366e-01,  3.999844e+00,         2,1,    6.362900e+00,  4.689489e+00,      1.380072e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380072e+00,      1.380072e+00,  6.95689950e+01,   0.000000e+00,  2.673876e+01,  1.177596e+04, -3.159006e+02,     0.000000e+00,1,0,1
    12862412,   454911832,          3.277977e+02,            2.777163e+02,        1.527814e-01,   4.137613e+04,     6.711993e+00,        4.136342e+00,    4.922613e-01,  3.859027e+00,         1,1,    1.746637e+01,  1.581906e+01,      4.341953e+00,  3.392928e+00,0,             14,              1,                   5,                   1,   6.065380e+00,      6.065380e+00,  1.18865421e+01,   0.000000e+00,  4.877132e+01,  3.705735e+03, -5.944298e+01,     0.000000e+00,1,0,1
    12869822,   454911834,          4.018729e+02,            3.935339e+02,        2.075037e-02,   2.461426e+04,     1.598804e+01,        5.567444e-01,    1.148061e+00,  4.983702e+00,         1,1,    1.083838e+01,  6.201720e+00,      2.192156e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.287977e+00,      3.287977e+00,  2.42937786e+01,   0.000000e+00,  5.443578e+02,  5.360663e+03, -9.075693e+00,     0.000000e+00,1,0,1
    12875939,   454911835,          1.748426e+02,            1.429918e+02,        1.821680e-01,   1.488124e+05,     9.608868e-01,        3.538591e+00,    1.168108e-01,  3.180772e+00,         1,0,    2.297888e+00,  3.518218e+00,      1.426413e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.426413e+00,      2.297888e+00,  2.72088911e+01,   0.000000e+00,  9.821959e-01,  5.005808e+01,  2.527565e+01,     1.923081e+01,0,1,0
    12914398,   454911840,          1.527057e+02,            1.274994e+02,        1.650649e-01,   1.389498e+05,     9.175930e-01,        3.560951e+00,    5.907320e-01,  1.732228e+00,         1,1,    2.411645e+00,  9.010077e-01,      1.514357e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.514357e+00,      2.411645e+00,  5.93983990e+01,   0.000000e+00,  1.292898e+00,  3.270242e+01, -7.635322e+01,     0.000000e+00,0,1,0
    13597561,   454911849,          4.385078e+01,            4.385078e+01,        0.000000e+00,   2.179621e+04,     2.011853e+00,        4.085089e+00,   -1.042868e+00,  5.509677e+00,         2,1,    2.239509e+00,  9.966266e+00,      1.381321e+00,  1.260000e+00,1,             13,              1,                   8,                   1,   1.381321e+00,      2.239509e+00,  2.85121011e+01,   0.000000e+00,  5.832640e+00,  4.896924e+03, -9.668771e+02,     0.000000e+00,0,1,1
    13602110,   454911850,          4.146026e+02,            7.839154e+01,        8.109237e-01,   2.366520e+04,     3.312524e+00,        5.175586e+00,    1.166847e-02,  4.987890e+00,         1,1,    3.081334e+01,  2.923236e+01,      9.543754e+00,  2.272678e+01,0,             14,              1,                   5,                   4,   1.256838e+01,      1.256838e+01,  6.54860549e+00,   0.000000e+00,  7.691191e+00,  2.043533e+04, -1.468189e+03,     0.000000e+00,1,0,1
    13631128,   454911854,          7.267734e+01,            7.267734e+01,        0.000000e+00,   1.501859e+04,     4.839160e+00,        5.837449e+00,   -1.213927e+00,  1.471933e+00,         2,1,    8.035938e+00,  1.917522e+00,      1.382791e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.240797e+00,      2.240797e+00,  4.20959768e+01,   0.000000e+00,  7.202481e+01,  8.410775e+03, -1.113536e+02,     0.000000e+00,1,0,1
    13644542,   454911856,          4.591027e+01,            4.591027e+01,        0.000000e+00,   1.520289e+04,     3.019838e+00,        4.264285e+00,    1.765516e-01,  6.181555e+00,         2,1,    7.471315e+00,  3.164779e+00,      1.380081e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380081e+00,      1.380081e+00,  4.92434346e+01,   0.000000e+00,  3.743654e+01,  8.771013e+03, -2.400182e+02,     0.000000e+00,1,0,1
    13650551,   454911857,          5.170064e+01,            5.170064e+01,        0.000000e+00,   1.616806e+04,     3.197703e+00,        2.090168e+00,   -8.500548e-02,  1.813563e+00,         2,1,    7.251626e+00,  2.915764e+00,      1.380179e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380179e+00,      1.380179e+00,  5.25157872e+01,   0.000000e+00,  2.785515e+00,  7.413338e+03, -3.431749e+02,     0.000000e+00,1,0,1
    13664221,   454911859,          5.395227e+02,            5.282323e+02,        2.092657e-02,   1.699516e+04,     3.108134e+01,        2.272006e+00,    2.824164e-01,  3.795378e+00,         1,1,    1.075723e+01,  2.157733e+00,      2.167567e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.256433e+00,      3.256433e+00,  2.46076778e+01,   0.000000e+00,  2.768636e+03,  8.522415e+03, -2.466379e+00,     0.000000e+00,1,0,1
    14113537,   454911867,          1.373819e+01,            1.373819e+01,        0.000000e+00,   1.322923e+04,     1.038473e+00,        1.928255e+00,   -5.902060e-01,  3.968551e+00,         2,0,    6.498222e+00,  6.201388e+00,      1.381236e+00,  1.260000e+00,0,             13,              1,                   6,                   4,   1.381236e+00,      1.381236e+00,  6.64467481e+01,   0.000000e+00,  7.815245e-01,  1.383062e+04,  3.065774e+04,     3.756626e+00,1,0,0
    14129163,   454911869,          7.281882e+01,            7.281882e+01,        0.000000e+00,   1.975536e+04,     3.686029e+00,        3.739774e+00,   -9.043414e-02,  5.578954e+00,         2,1,    1.631143e+00,  5.417188e+00,      1.380735e+00,  1.260000e+00,1,             13,              1,                   9,                   1,   1.380735e+00,      1.631143e+00,  7.08842478e+01,   0.000000e+00,  1.723780e+01,  3.442202e+03, -1.783158e+02,     0.000000e+00,0,1,1
    14140669,   454911871,          7.558597e+02,            7.399638e+02,        2.103010e-02,   1.625353e+04,     4.552636e+01,        5.183477e+00,    2.973443e-01,  4.125676e+00,         1,1,    1.071018e+01,  1.067235e+01,      2.153387e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   3.238174e+00,      3.238174e+00,  2.47932106e+01,   0.000000e+00,  2.147380e+03,  1.542709e+04, -4.259004e+00,     0.000000e+00,1,0,1
    14148694,   454911872,          3.107643e+01,            3.107643e+01,        0.000000e+00,   1.387662e+04,     2.239481e+00,        5.891000e+00,   -4.892547e-02,  1.835784e+00,         2,1,    7.003086e+00,  2.804791e+00,      1.380101e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380101e+00,      1.380101e+00,  5.65612239e+01,   0.000000e+00,  2.300050e+00,  9.707950e+03, -1.002145e+03,     0.000000e+00,1,0,1
    14167449,   454911875,          6.819043e+02,            6.677633e+02,        2.073746e-02,   3.392972e+04,     1.968078e+01,        5.888494e-01,    2.733616e-01,  5.461011e+00,         1,1,    1.084438e+01,  9.432880e+00,      2.193981e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.290313e+00,      3.290313e+00,  2.42708617e+01,   0.000000e+00,  5.725155e+02,  3.357135e+03, -4.292807e+00,     0.000000e+00,1,0,1
    14185648,   454911878,          2.337532e+02,            1.137771e+02,        5.132598e-01,   2.146526e+04,     5.300522e+00,        2.611709e+00,   -4.155276e-01,  1.462124e-01,         1,1,    2.424800e+01,  2.226880e+01,      7.224760e+00,  1.181427e+01,0,             14,              1,                   5,                   4,   9.240950e+00,      9.240950e+00,  8.15520114e+00,   0.000000e+00,  5.147057e+01,  1.924233e+04, -3.787434e+02,     0.000000e+00,1,0,1
    14195502,   454911880,          3.377833e+02,            3.309770e+02,        2.015004e-02,   2.512289e+04,     1.317432e+01,        1.626882e+00,   -1.275261e+00,  1.384299e+00,         1,1,    1.194834e+01,  4.427091e+00,      2.533159e+00,  1.291484e+00,0,             13,              1,                   5,                   1,   3.726064e+00,      3.726064e+00,  2.06594698e+01,   0.000000e+00,  4.822010e+02,  4.945080e+03, -9.851868e+00,     0.000000e+00,1,0,1
    14211080,   454911882,          3.961295e+02,            3.873227e+02,        2.223218e-02,   4.182785e+04,     9.259923e+00,        3.700360e+00,   -1.192026e-01,  4.132481e-01,         1,1,    1.019597e+01,  5.216983e+00,      2.000311e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.040144e+00,      3.040144e+00,  2.70058878e+01,   0.000000e+00,  2.281539e+02,  1.679093e+03, -6.886250e+00,     0.000000e+00,1,0,1
    14217517,   454911883,          6.025094e+02,            0.000000e+00,        1.000000e+00,   1.128095e+05,     0.000000e+00,        1.726482e+00,   -1.231574e+00,  2.528820e-01,         1,0,    1.462585e+01,  2.666190e+01,      1.100762e+01,  1.316326e+01,1,             14,              1,                   8,                   1,   1.100762e+01,      1.462585e+01,  5.32411739e+00,   0.000000e+00,  3.672514e-02,  6.183717e+02,  6.419473e+02,     2.675341e+00,0,1,0
    14217517,   454911883,          4.654864e+02,            2.776386e+02,        4.035517e-01,   7.043773e+04,     3.941618e+00,        3.059212e+00,   -6.637998e-01,  3.827763e+00,         1,1,    8.213623e+00,  1.316326e+01,      6.002564e+00,  3.734684e+00,1,             14,              2,                   8,                  14,   6.002564e+00,      8.213623e+00,  8.18372886e+00,   3.672514e-02,  1.089067e+01,  7.632327e+02, -6.432703e+01,     0.000000e+00,0,1,0
    14629902,   454911886,          4.900111e+01,            4.900111e+01,        0.000000e+00,   1.360910e+04,     3.600613e+00,        8.741986e-01,   -1.224079e+00,  9.876568e-01,         2,1,    6.567750e+00,  2.396564e+00,      1.380205e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380205e+00,      1.380205e+00,  6.49267643e+01,   0.000000e+00,  3.527256e+01,  9.225248e+03, -2.595875e+02,     0.000000e+00,1,0,1
    14656725,   454911889,          2.496655e+02,            1.989625e+02,        2.030836e-01,   2.304738e+04,     8.632761e+00,        4.962181e+00,    2.940812e-01,  3.335213e+00,         1,1,    5.278900e+00,  1.760391e+01,      3.730636e+00,  1.851066e+00,1,             13,              1,                   8,                   4,   3.730636e+00,      5.278900e+00,  1.37458788e+01,   0.000000e+00,  6.727828e+01,  8.210816e+03, -1.211769e+02,     0.000000e+00,0,1,1
    14670847,   454911891,          2.597412e+02,            1.550354e+02,        4.031159e-01,   3.200835e+04,     4.843592e+00,        3.089634e+00,    8.793789e-01,  3.027431e+00,         1,1,    2.146933e+01,  1.493529e+01,      6.350141e+00,  8.541241e+00,0,             14,              1,                   5,                   1,   7.904521e+00,      7.904521e+00,  9.27874824e+00,   0.000000e+00,  2.732169e+01,  6.772513e+03, -2.563956e+02,     0.000000e+00,1,0,1
    15091871,   454911895,          4.409473e+01,            4.409473e+01,        0.000000e+00,   1.611532e+04,     2.736199e+00,        5.743787e+00,    9.284056e-01,  1.652252e+00,         2,1,    6.954685e+00,  1.980683e+00,      1.380252e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380252e+00,      1.380252e+00,  5.74060617e+01,   0.000000e+00,  1.781170e+01,  6.557743e+03, -3.173412e+02,     0.000000e+00,1,0,1
