    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
      572223,  2415991061,          3.189075e+02,            3.108515e+02,        2.526122e-02,   1.359595e+04,     2.286353e+01,        3.726285e+00,   -3.064863e-01,  4.442145e+00,         1,1,    9.117275e+00,  6.855032e+00,      1.687697e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.634096e+00,      2.634096e+00,  3.30597235e+01,   0.000000e+00,  3.736241e+02,  1.646904e+04, -1.640736e+01,     0.000000e+00,1,0,1
      806960,  2415991070,          4.463477e+02,            1.019417e+02,        7.716092e-01,   5.886022e+04,     1.731929e+00,        1.466791e-01,   -1.044333e+00,  2.277073e+00,         1,1,    1.230095e+01,  1.926714e+01,      9.165074e+00,  8.830149e+00,1,             14,              1,                   8,                   1,   9.165074e+00,      1.230095e+01,  5.83568592e+00,   0.000000e+00,  2.084545e+00,  1.736699e+03, -1.418297e+03,     0.000000e+00,0,1,1
      820447,  2415991073,          4.637651e+02,            4.520339e+02,        2.529557e-02,   3.701334e+04,     1.221273e+01,        2.007928e-01,   -1.446914e+00,  4.540499e+00,         1,1,    9.106523e+00,  6.442625e+00,      1.684894e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.630116e+00,      2.630116e+00,  3.31323853e+01,   0.000000e+00,  2.981493e+02,  2.163266e+03, -7.225908e+00,     0.000000e+00,1,0,1
      826332,  2415991074,          4.702898e+02,            4.600438e+02,        2.178664e-02,   3.327639e+04,     1.382493e+01,        4.559692e+00,    1.141670e-01,  3.976203e+00,         1,1,    1.208279e+01,  4.766851e+00,      2.574199e+00,  1.308656e+00,0,             13,              1,                   5,                   1,   3.779947e+00,      3.779947e+00,  2.02895356e+01,   0.000000e+00,  3.053629e+02,  2.900269e+03, -6.046140e+00,     0.000000e+00,1,0,1
      833785,  2415991075,          5.913850e+01,            5.913850e+01,        0.000000e+00,   4.622648e+04,     1.279321e+00,        3.303333e+00,   -1.512005e-01,  2.354793e+00,         2,1,    8.189512e+00,  8.683910e-01,      1.380250e+00,  1.260000e+00,0,             13,              2,                   5,                  11,   2.192981e+00,      2.192981e+00,  8.20738876e+01,   0.000000e+00,  1.155354e+00,  8.079156e+02, -4.987596e+02,     0.000000e+00,1,0,0
      852447,  2415991077,          4.667105e+02,            4.570005e+02,        2.080512e-02,   3.521697e+04,     1.297672e+01,        3.196362e+00,    2.700128e-01,  1.452030e+00,         1,1,    1.081302e+01,  8.275104e+00,      2.184452e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.278111e+00,      3.278111e+00,  2.43910695e+01,   0.000000e+00,  1.114146e+02,  2.933454e+03, -8.567169e+00,     0.000000e+00,1,0,1
      912925,  2415991081,          3.834308e+02,            3.179961e+02,        1.706559e-01,   1.646893e+05,     1.930885e+00,        2.317424e-01,   -4.305866e-01,  5.247615e+00,         1,1,    4.726309e+00,  3.852894e+01,      3.303571e+00,  1.607888e+00,1,             13,              1,                   8,                   1,   3.303571e+00,      4.726309e+00,  8.41679638e+00,   0.000000e+00,  4.895020e+00,  3.039682e+02, -6.049603e+01,     0.000000e+00,0,1,1
      945283,  2415991083,          3.778326e+02,            2.538862e+02,        3.280459e-01,   2.532860e+05,     1.002370e+00,        3.020706e-01,    1.242706e-01,  4.499019e+00,         1,1,    1.809671e+00,  3.120008e+00,      1.809671e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.809671e+00,      2.878175e+00,  2.03084987e+01,   0.000000e+00,  1.062275e+00,  1.772466e+01, -1.195599e+02,     0.000000e+00,0,1,1
      974216,  2415991088,          3.470130e+02,            3.096903e+02,        1.075542e-01,   1.690241e+05,     1.832226e+00,        2.603762e+00,    3.674488e-01,  4.141516e-01,         1,1,    3.928376e+00,  6.303778e+00,      2.686897e+00,  1.355620e+00,1,             13,              1,                   8,                   1,   2.686897e+00,      3.928376e+00,  1.42875102e+01,   0.000000e+00,  8.717215e+00,  6.826367e+01, -8.529895e+00,     0.000000e+00,0,1,1
     1926486,  2415991100,          9.457945e+01,            7.748785e+01,        1.807116e-01,   2.146411e+04,     3.610112e+00,        4.346920e+00,    8.176081e-01,  6.131717e+00,         1,1,    2.306736e+00,  1.034011e+01,      1.433174e+00,  1.277584e+00,1,             13,              1,                   8,                   4,   1.433174e+00,      2.306736e+00,  2.73888068e+01,   0.000000e+00,  1.951850e+01,  5.232104e+03, -2.814422e+02,     0.000000e+00,0,1,1
     1938400,  2415991102,          1.887321e+02,            1.309807e+02,        3.059967e-01,   1.359134e+05,     9.637070e-01,        6.056676e+00,    8.115173e-01,  6.037212e+00,         1,1,    6.985705e+00,  1.328053e+01,      5.050203e+00,  2.551533e+00,1,             13,              1,                   8,                   1,   5.050203e+00,      6.985705e+00,  8.40244842e+00,   0.000000e+00,  3.104878e+00,  2.091068e+02, -9.881047e+01,     0.000000e+00,0,1,1
     1949852,  2415991104,          1.664559e+02,            1.343142e+02,        1.930941e-01,   1.819202e+05,     7.383140e-01,        4.762711e+00,   -3.747083e-01,  3.706977e+00,         1,0,    5.013958e+00,  1.231663e+01,      3.525835e+00,  1.779616e+00,1,             13,              1,                   8,                   1,   3.525835e+00,      5.013958e+00,  1.11106375e+01,   0.000000e+00,  7.293999e-01,  9.980941e+01,  6.536597e+01,     1.941631e+01,0,1,0
     1987336,  2415991106,          4.585334e+02,            4.016378e+02,        1.240816e-01,   1.526644e+05,     2.630855e+00,        5.225575e+00,   -8.293445e-01,  2.173734e+00,         1,1,    2.811843e+00,  7.149305e+00,      1.823905e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.823905e+00,      2.811843e+00,  2.07653441e+01,   0.000000e+00,  4.813316e+00,  8.146178e+01, -1.635236e+01,     0.000000e+00,0,1,1
     1998546,  2415991108,          6.676099e+01,            6.676099e+01,        0.000000e+00,   7.712786e+04,     8.655886e-01,        4.598300e+00,   -1.974332e-01,  4.147065e+00,         2,0,    2.167654e+00,  7.058076e+00,      1.380273e+00,  1.260000e+00,1,             13,              1,                   8,                   1,   1.380273e+00,      2.167654e+00,  2.94247884e+01,   0.000000e+00,  7.832182e-01,  2.955957e+02,  2.766542e+02,     8.678675e+00,0,1,0
     2004411,  2415991109,          1.912242e+02,            1.319003e+02,        3.102321e-01,   4.789716e+04,     2.753824e+00,        6.127797e+00,    2.155039e-01,  3.307038e+00,         1,1,    7.030734e+00,  1.373853e+01,      5.093022e+00,  2.579010e+00,1,             13,              1,                   8,                   1,   5.093022e+00,      7.030734e+00,  8.43028261e+00,   0.000000e+00,  3.084018e+00,  1.725526e+03, -7.949082e+02,     0.000000e+00,0,1,1
     2008056,  2415991110,          3.127317e+02,            2.508405e+02,        1.979052e-01,   1.828376e+04,     1.371931e+01,        4.988634e+00,   -1.054695e+00,  2.726005e+00,         1,1,    1.849417e+01,  1.183356e+01,      4.713556e+00,  4.232533e+00,0,             14,              1,                   5,                   1,   6.527223e+00,      6.527223e+00,  1.10510890e+01,   0.000000e+00,  3.256952e+02,  1.729135e+04, -5.211350e+01,     0.000000e+00,1,0,1
     2208365,  2415991115,          3.369731e+02,            3.290723e+02,        2.344637e-02,   1.273739e+04,     2.583514e+01,        5.704630e+00,   -1.056060e+00,  5.753819e+00,         1,1,    9.730106e+00,  6.978840e+00,      1.865655e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.863183e+00,      2.863183e+00,  2.93505545e+01,   0.000000e+00,  1.353864e+03,  1.962944e+04, -1.406908e+01,     0.000000e+00,1,0,1
     2223663,  2415991117,          4.221227e+02,            4.098856e+02,        2.898936e-02,   1.935305e+04,     2.117939e+01,        4.083943e+00,    5.873423e-01,  5.570792e+00,         1,1,    1.268847e+01,  3.368604e+00,      2.766087e+00,  1.388457e+00,0,             13,              1,                   5,                   1,   4.024773e+00,      4.024773e+00,  1.87735317e+01,   0.000000e+00,  1.364296e+03,  8.171235e+03, -5.089376e+00,     0.000000e+00,1,0,1
     2261582,  2415991120,          2.321851e+02,            1.266077e+02,        4.547121e-01,   3.859489e+04,     3.280426e+00,        1.985140e+00,    8.486884e-01,  2.693776e+00,         1,1,    2.282811e+01,  2.235403e+01,      6.761789e+00,  1.002926e+01,0,             14,              1,                   5,                   4,   8.552280e+00,      8.552280e+00,  8.68044531e+00,   0.000000e+00,  9.386318e+00,  5.781321e+03, -6.455432e+02,     0.000000e+00,1,0,1
     2288470,  2415991124,          5.897546e+02,            0.000000e+00,        1.000000e+00,   4.607673e+04,     0.000000e+00,        5.734179e+00,   -9.502840e-01,  4.184007e+00,         1,0,    4.066299e+01,  1.703050e+01,      1.395006e+01,  3.659669e+01,0,             14,              1,                   5,                   1,   1.794275e+01,      1.794275e+01,  5.35825409e+00,   0.000000e+00,  7.582533e-02,  5.179448e+03,  5.604404e+03,     1.031327e+00,1,0,0
     2288470,  2415991124,          5.316805e+02,            4.601778e+02,        1.344843e-01,   3.962084e+04,     1.161454e+01,        2.992073e+00,    9.888882e-01,  3.436911e+00,         1,1,    1.703050e+01,  3.659669e+01,      4.189630e+00,  2.819350e+00,0,             13,              2,                   5,                  14,   5.871811e+00,      5.871811e+00,  1.22858173e+01,   7.582533e-02,  1.523592e+02,  5.604404e+03, -3.919680e+01,     0.000000e+00,1,0,0
     2352432,  2415991128,          3.146468e+02,            2.996811e+02,        4.756371e-02,   4.319566e+04,     6.937759e+00,        2.393125e+00,    2.605579e-01,  6.208380e-01,         1,1,    1.459543e+01,  1.232385e+01,      3.374272e+00,  1.636320e+00,0,             13,              1,                   5,                   1,   4.816953e+00,      4.816953e+00,  1.52033934e+01,   0.000000e+00,  9.917726e+01,  2.749812e+03, -2.416985e+01,     0.000000e+00,1,0,1
     2371218,  2415991130,          4.956878e+02,            1.884918e+02,        6.197369e-01,   3.400231e+04,     5.543501e+00,        2.838321e-01,    2.217138e-01,  8.980301e-01,         1,1,    1.047430e+01,  2.294344e+01,      7.902166e+00,  6.321313e+00,1,             14,              1,                   5,                   1,   7.902166e+00,      1.047430e+01,  7.41226000e+00,   0.000000e+00,  4.633145e+01,  8.068179e+03, -1.294313e+02,     0.000000e+00,0,1,1
     2385123,  2415991131,          4.442239e+02,            3.211812e+02,        2.769836e-01,   9.697563e+04,     3.311978e+00,        3.478955e+00,    9.883011e-01,  2.620893e+00,         1,1,    6.572656e+00,  1.124307e+01,      4.732621e+00,  2.347228e+00,1,             13,              1,                   8,                   1,   4.732621e+00,      6.572656e+00,  8.85119317e+00,   0.000000e+00,  1.004757e+01,  3.610756e+02, -3.782153e+01,     0.000000e+00,0,1,1
     2450315,  2415991133,          4.089469e+02,            2.302601e+02,        4.369436e-01,   3.049312e+04,     7.551216e+00,        4.848962e+00,    6.420732e-01,  2.224286e+00,         1,1,    8.602485e+00,  2.233483e+01,      6.311294e+00,  4.092372e+00,1,             14,              1,                   8,                   1,   6.311294e+00,      8.602485e+00,  7.27882918e+00,   0.000000e+00,  4.305536e+01,  6.341600e+03, -1.106453e+02,     0.000000e+00,0,1,1
     2456109,  2415991135,          8.477139e+02,            4.200059e+02,        5.045428e-01,   3.050132e+04,     1.377009e+01,        2.109605e+00,    9.086022e-01,  3.707439e+00,         1,1,    2.401129e+01,  2.361403e+01,      7.155880e+00,  1.152753e+01,0,             14,              1,                   5,                   4,   9.125326e+00,      9.125326e+00,  8.23709387e+00,   0.000000e+00,  2.236237e+02,  9.757098e+03, -4.117640e+01,     0.000000e+00,1,0,1
     2505781,  2415991143,          2.241990e+02,            0.000000e+00,        1.000000e+00,   5.240906e+04,     0.000000e+00,        5.391948e+00,    9.957671e-02,  5.250047e+00,         1,0,    1.686825e+01,  3.801871e+01,      1.274539e+01,  1.518143e+01,1,             14,              1,                   8,                   1,   1.274539e+01,      1.686825e+01,  5.00135014e+00,   0.000000e+00,  3.170716e-02,  3.808697e+03,  3.933414e+03,     1.151044e+00,0,1,0
     2505781,  2415991143,          1.498213e+02,            0.000000e+00,        1.000000e+00,   6.667676e+05,     0.000000e+00,        2.662413e+00,    3.158545e-01,  5.206459e+00,         1,0,    1.634719e+01,  1.518143e+01,      1.230090e+01,  1.471247e+01,1,             14,              2,                   8,                  14,   1.230090e+01,      1.634719e+01,  5.93065404e+00,   0.000000e+00,  5.468403e-02,  1.351686e+01,  1.429878e+01,     1.755669e+01,0,1,0
     2575865,  2415991145,          3.812729e+02,            3.694570e+02,        3.099082e-02,   3.331663e+04,     1.108927e+01,        2.488068e+00,    1.591608e-02,  3.255385e+00,         1,1,    1.288014e+01,  2.165161e+00,      2.823954e+00,  1.412368e+00,0,             13,              2,                   5,                   7,   4.102954e+00,      4.102954e+00,  2.92935696e+01,   0.000000e+00,  4.243685e+02,  2.583442e+03, -6.054374e+00,     0.000000e+00,1,0,1
     2582314,  2415991146,          1.543831e+02,            1.510240e+02,        2.175799e-02,   4.368056e+04,     3.457466e+00,        2.581313e+00,   -8.583751e-02,  3.911098e+00,         1,1,    1.039203e+01,  1.012330e+01,      2.058630e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   3.115319e+00,      3.115319e+00,  2.61202788e+01,   0.000000e+00,  7.174711e+00,  2.049378e+03, -1.651950e+02,     0.000000e+00,1,0,1
     3072955,  2415991153,          4.657529e+01,            4.657529e+01,        0.000000e+00,   4.463148e+04,     1.043552e+00,        3.553765e+00,   -4.824244e-01,  5.956656e+00,         2,1,    8.019136e+00,  4.894940e+00,      1.380825e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.234802e+00,      2.234802e+00,  4.22711507e+01,   0.000000e+00,  6.977784e+00,  1.235665e+03, -2.039924e+02,     0.000000e+00,1,0,1
     3146123,  2415991155,          9.977551e+01,            9.977551e+01,        0.000000e+00,   1.851102e+04,     5.390061e+00,        9.462525e-01,   -5.210841e-01,  9.829222e-01,         2,1,    6.808675e+00,  6.757551e+00,      1.380027e+00,  1.260000e+00,0,             13,              1,                   6,                   5,   1.380027e+00,      1.380027e+00,  6.00732925e+01,   0.000000e+00,  4.428858e+01,  7.546028e+03, -1.309511e+02,     0.000000e+00,1,0,1
     3159973,  2415991157,          3.307440e+02,            3.216994e+02,        2.734619e-02,   3.187629e+04,     1.009212e+01,        2.095800e+00,    9.061834e-02,  4.225630e+00,         1,1,    8.513634e+00,  4.688926e+00,      1.518808e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.412757e+00,      2.412757e+00,  3.76263430e+01,   0.000000e+00,  8.115962e+01,  2.476524e+03, -1.209358e+01,     0.000000e+00,1,0,1
     3228295,  2415991159,          3.750551e+02,            3.564920e+02,        4.949415e-02,   2.532832e+04,     1.407484e+01,        8.697574e-01,   -1.101223e-01,  5.332521e+00,         1,1,    1.482358e+01,  3.224442e+00,      3.448575e+00,  1.666096e+00,0,             13,              2,                   5,                   7,   4.913797e+00,      4.913797e+00,  1.81991330e+01,   0.000000e+00,  5.008684e+02,  5.362123e+03, -6.763806e+00,     0.000000e+00,1,0,1
     3259751,  2415991163,          4.248184e+02,            4.132757e+02,        2.717085e-02,   3.487809e+04,     1.184915e+01,        3.513633e+00,    1.010205e+00,  3.406805e+00,         1,1,    8.560829e+00,  3.559503e+00,      1.530421e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.429903e+00,      2.429903e+00,  3.72292818e+01,   0.000000e+00,  3.194209e+02,  1.899018e+03, -5.900414e+00,     0.000000e+00,1,0,1
     3701111,  2415991169,          6.354165e+02,            6.171214e+02,        2.879225e-02,   1.396155e+04,     4.420149e+01,        1.022615e+00,   -6.524641e-01,  1.901707e+00,         1,1,    8.146312e+00,  3.354654e+00,      1.415665e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.280270e+00,      2.280270e+00,  4.09841942e+01,   0.000000e+00,  3.140691e+03,  1.124571e+04, -2.345464e+00,     0.000000e+00,1,0,1
     3710605,  2415991171,          3.884882e+02,            0.000000e+00,        1.000000e+00,   3.182949e+04,     0.000000e+00,        3.235590e+00,    4.457777e-01,  3.156181e+00,         1,0,    3.551376e+01,  1.207403e+01,      1.150193e+01,  3.196239e+01,0,             14,              1,                   5,                   1,   1.508053e+01,      1.508053e+01,  5.86998327e+00,   0.000000e+00,  8.064636e-02,  8.952745e+03,  9.738087e+03,     6.512848e-01,1,0,0
     3710605,  2415991171,          3.455484e+02,            3.379990e+02,        2.184773e-02,   2.730681e+04,     1.237783e+01,        3.565811e+00,   -3.546087e-01,  2.441385e-01,         1,1,    1.207403e+01,  3.196239e+01,      2.575146e+00,  1.309052e+00,0,             13,              2,                   5,                  14,   3.776429e+00,      3.776429e+00,  2.03136533e+01,   8.064636e-02,  2.094807e+02,  9.738087e+03, -4.856706e+01,     0.000000e+00,1,0,0
     3922961,  2415991173,          4.745715e+02,            3.481498e+02,        2.663914e-01,   2.877047e+04,     1.210094e+01,        1.052053e-01,   -5.388172e-01,  2.523438e+00,         1,1,    6.415285e+00,  2.014378e+01,      4.610749e+00,  2.274624e+00,1,             13,              1,                   8,                   1,   4.610749e+00,      6.415285e+00,  9.23981700e+00,   0.000000e+00,  1.305562e+02,  6.115598e+03, -4.007392e+01,     0.000000e+00,0,1,1
     4144077,  2415991179,          2.248496e+02,            4.892056e+01,        7.824299e-01,   5.394753e+04,     9.068174e-01,        5.807505e+00,    1.299653e-01,  1.326386e+00,         1,1,    1.240140e+01,  3.255373e+01,      9.253102e+00,  9.007041e+00,1,             14,              1,                   8,                   1,   9.253102e+00,      1.240140e+01,  5.80573350e+00,   0.000000e+00,  1.309644e+00,  2.944124e+03, -6.663008e+03,     0.000000e+00,0,1,1
     4250514,  2415991182,          3.513366e+02,            3.377235e+02,        3.874676e-02,   2.647067e+04,     1.275840e+01,        4.556049e+00,   -1.141902e+00,  6.189684e+00,         1,1,    1.362708e+01,  1.006571e+01,      3.063018e+00,  1.510409e+00,0,             13,              1,                   5,                   1,   4.410749e+00,      4.410749e+00,  1.68233994e+01,   0.000000e+00,  3.555746e+02,  6.444755e+03, -1.816319e+01,     0.000000e+00,1,0,1
     4255375,  2415991183,          4.670928e+02,            3.979582e+02,        1.480104e-01,   1.098696e+05,     3.622096e+00,        8.532431e-01,   -2.221711e-01,  4.883533e+00,         1,1,    2.551256e+00,  1.223339e+01,      1.622136e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.622136e+00,      2.551256e+00,  2.35246035e+01,   0.000000e+00,  7.262996e+00,  2.334403e+02, -1.580770e+01,     0.000000e+00,0,1,1
     4261369,  2415991185,          4.390094e+02,            3.794843e+02,        1.355896e-01,   7.806148e+04,     4.861352e+00,        4.300202e+00,   -3.525934e-01,  2.458256e+00,         1,1,    4.233291e+00,  1.383564e+01,      2.922565e+00,  1.452952e+00,1,             13,              1,                   8,                   1,   2.922565e+00,      4.233291e+00,  1.32591955e+01,   0.000000e+00,  1.435905e+01,  5.651696e+02, -3.014276e+01,     0.000000e+00,0,1,1
     4271499,  2415991187,          2.066044e+02,            2.014128e+02,        2.512806e-02,   1.172055e+04,     1.718459e+01,        1.568573e+00,   -9.054412e-01,  4.900251e+00,         1,1,    9.159230e+00,  3.330729e+00,      1.698657e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.649642e+00,      2.649642e+00,  3.27789210e+01,   0.000000e+00,  6.493839e+02,  1.732946e+04, -2.134611e+01,     0.000000e+00,1,0,1
     4350058,  2415991190,          5.487429e+02,            5.344655e+02,        2.601837e-02,   1.680854e+04,     3.179725e+01,        5.137079e-01,    5.886374e-01,  2.103979e-01,         1,1,    8.886878e+00,  6.346351e+00,      1.624097e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.549098e+00,      2.549098e+00,  3.46807370e+01,   0.000000e+00,  2.093855e+03,  1.027666e+04, -4.839403e+00,     0.000000e+00,1,0,1
     4361616,  2415991192,          4.918721e+02,            4.825455e+02,        1.896134e-02,   1.851168e+04,     2.606708e+01,        6.184622e+00,   -2.789737e-01,  2.475345e+00,         1,1,    1.186116e+01,  4.152401e+00,      2.504300e+00,  1.279387e+00,0,             13,              1,                   5,                   1,   3.691220e+00,      3.691220e+00,  2.09061911e+01,   0.000000e+00,  1.494408e+03,  8.906685e+03, -4.717483e+00,     0.000000e+00,1,0,1
     4379091,  2415991195,          5.193528e+02,            2.838384e+02,        4.534768e-01,   2.834748e+04,     1.001282e+01,        2.862613e+00,   -3.973511e-01,  1.319002e+00,         1,1,    2.276518e+01,  1.084611e+01,      6.751765e+00,  9.979754e+00,0,             14,              1,                   5,                   1,   8.522032e+00,      8.522032e+00,  8.70635458e+00,   0.000000e+00,  8.402533e+01,  7.972162e+03, -4.721584e+01,     0.000000e+00,1,0,1
     4794134,  2415991198,          3.797351e+01,            3.797351e+01,        0.000000e+00,   1.248286e+04,     3.042051e+00,        1.737686e-01,   -1.081775e+00,  3.764203e+00,         2,1,    7.041741e+00,  3.591474e+00,      1.380738e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380738e+00,      1.380738e+00,  5.59030422e+01,   0.000000e+00,  1.565467e+01,  1.300637e+04, -8.453607e+02,     0.000000e+00,1,0,1
     4875799,  2415991203,          5.935549e+02,            1.008977e+02,        8.300112e-01,   3.141705e+04,     3.211559e+00,        3.287933e-01,    5.365425e-01,  5.203690e-01,         1,1,    1.289521e+01,  2.866501e+01,      9.639106e+00,  9.847040e+00,1,             14,              1,                   8,                   1,   9.639106e+00,      1.289521e+01,  5.70188426e+00,   0.000000e+00,  1.539476e+01,  8.025408e+03, -5.218575e+02,     0.000000e+00,0,1,1
     4879468,  2415991204,          3.535326e+02,            3.457490e+02,        2.201670e-02,   4.008871e+04,     8.624598e+00,        8.401009e-01,    8.566591e-01,  2.685108e+00,         1,1,    1.028401e+01,  9.497889e+00,      2.027218e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.073851e+00,      3.073851e+00,  2.66015223e+01,   0.000000e+00,  1.129906e+02,  2.346085e+03, -1.992013e+01,     0.000000e+00,1,0,1
