    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
      488715,  2415991051,  6.449408e+00,  3.046734e+00,   7.611211e-02,     0.000000e+00,                     4.199248e-01,  -2.362090e-01,  1.004392e+00,          2.641246e+00,                     2.756518e-01,   8.218519e-01,  3.559111e+00,          2.762615e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
      528110,  2415991052,  3.248923e+01,  2.250806e+01,   3.616740e+00,     0.000000e+00,                     1.373213e-01,  -1.069696e+00,  1.526469e+00,          1.076695e+00,                     8.854865e-01,  -1.444195e+00,  4.721090e-01,          4.432080e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
      530919,  2415991053,  6.853051e+00,  2.647398e+00,   2.076311e+01,     0.000000e+00,                     1.056607e-01,  -1.326714e-01,  4.742547e+00,          1.732202e+00,                     9.131346e-01,   4.324848e-01,  3.885254e+00,          5.462815e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      538524,  2415991054,  1.364907e+01,  7.711337e+00,   1.098040e+00,     0.000000e+00,                     9.412689e-01,  -4.356992e-01,  2.135868e+00,          3.455466e-02,                     4.475097e-01,   2.045037e-01,  3.595255e+00,          2.549524e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      540417,  2415991055,  2.024031e+01,  1.897487e+01,   5.522463e-01,     0.000000e+00,                     2.756708e-01,   2.638873e-01,  2.200607e+00,          1.740660e-01,                     1.541509e-01,  -2.030951e-01,  5.013604e-02,          4.793063e-02,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      543666,  2415991056,  1.366055e+01,  8.788101e+00,   2.448169e+00,     0.000000e+00,                     3.415209e-01,   2.677263e-01,  2.217321e+00,          1.084605e+00,                     4.060896e-01,   1.186468e-01,  5.571987e+00,          4.130079e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      545971,  2415991057,  2.120577e+01,  1.920800e+01,   5.264142e-01,     0.000000e+00,                     9.375991e-01,  -6.156453e-01,  1.441762e-01,          7.122727e-01,                     2.207519e-01,   4.459704e-01,  1.765639e+00,          5.960877e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      549148,  2415991058,  8.933779e+00,  8.640139e+00,   3.299072e+00,     0.000000e+00,                     9.723526e-01,   8.176752e-01,  6.713872e-01,          1.112856e+00,                     9.062718e-01,  -5.028033e-01,  5.415036e+00,          5.287221e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,             7,                  1,            13,    46
      557025,  2415991059,  1.531839e+01,  1.504374e+01,   5.116259e+00,     0.000000e+00,                     7.628808e-01,   2.414648e-01,  4.166671e+00,          2.674211e+00,                     1.907780e-01,  -7.786069e-02,  4.172220e+00,          2.834091e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,             8,                  1,            14,    46
      564474,  2415991060,  6.559431e+00,  1.441280e+00,   5.299297e+00,     0.000000e+00,                     7.061863e-01,  -3.007643e-01,  6.257383e+00,          5.317549e+00,                     5.619094e-01,  -7.462022e-01,  2.699005e+00,          6.278702e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      572223,  2415991061,  9.117275e+00,  6.855032e+00,   7.658877e+01,     0.000000e+00,                     3.467681e-01,  -3.064863e-01,  4.442145e+00,          3.726285e+00,                     5.101153e-01,   9.590867e-01,  2.248254e+00,          5.565805e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      578108,  2415991062,  9.335486e+00,  4.580437e+00,   1.378127e+00,     0.000000e+00,                     9.350887e-01,  -3.427599e-01,  1.819842e+00,          5.573504e+00,                     9.401576e-01,  -1.836486e-01,  1.710774e+00,          1.264010e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
      591993,  2415991063,  7.172954e+00,  3.049310e+00,   1.536459e+00,     0.000000e+00,                     7.053043e-01,   2.189604e-01,  1.481989e+00,          8.200060e-02,                     2.008686e-01,   3.388931e-01,  6.429323e-02,          4.807196e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      594494,  2415991064,  6.221770e+00,  1.268560e+00,   2.621749e+01,     0.000000e+00,                     9.723688e-01,   1.460511e+00,  2.482320e+00,          2.550654e+00,                     2.938305e-01,   8.338222e-01,  1.615476e+00,          3.636495e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      602019,  2415991065,  5.979327e+00,  4.718600e+00,   3.326233e-02,     0.000000e+00,                     2.965249e-01,  -3.038949e-01,  5.217190e+00,          4.461398e+00,                     1.056414e-01,   9.239396e-01,  6.080210e-01,          4.954261e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      754202,  2415991066,  7.335392e+00,  1.526573e+00,   1.719010e+00,     0.000000e+00,                     3.698298e-01,  -1.078992e+00,  5.523393e+00,          3.747795e+00,                     6.188601e-01,  -1.026479e+00,  1.696234e+00,          3.708435e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      756759,  2415991067,  1.877990e+01,  1.784861e+01,   1.872886e-01,     0.000000e+00,                     8.144819e-01,   4.885958e-01,  5.018071e+00,          4.243614e+00,                     2.739955e-01,   6.775673e-01,  4.423693e+00,          2.309001e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      787526,  2415991068,  7.170455e+00,  3.317485e+00,   1.384608e+01,     0.000000e+00,                     8.279383e-01,  -3.354117e-01,  5.620044e-01,          4.124034e+00,                     8.892889e-01,   8.146985e-01,  3.252018e+00,          3.641781e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      794463,  2415991069,  5.215878e+00,  2.335835e+00,   3.657272e-01,     0.000000e+00,                     6.717003e-01,   1.345672e+00,  3.917138e+00,          3.075632e+00,                     1.971153e-01,   9.220287e-01,  5.565922e+00,          4.096730e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
      806960,  2415991070,  3.591716e+01,  1.862990e+01,   6.637046e+00,     0.000000e+00,                     6.364071e-01,  -1.044333e+00,  2.277073e+00,          1.466791e-01,                     7.930662e-01,   3.600809e-01,  1.367757e+00,          1.320645e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
      810113,  2415991071,  7.688574e+00,  6.128967e+00,   2.084965e-01,     0.000000e+00,                     1.028911e-01,   3.708427e-01,  5.326928e+00,          4.435265e+00,                     8.859988e-01,  -8.668098e-01,  4.264012e+00,          5.495241e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      812982,  2415991072,  6.197032e+00,  3.687714e+00,   4.328788e+01,     0.000000e+00,                     5.229144e-01,   1.151227e-01,  3.102324e+00,          8.558633e-02,                     7.852114e-01,  -8.074247e-01,  1.760039e+00,          1.148246e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      820447,  2415991073,  9.106523e+00,  6.442625e+00,   1.006020e+01,     0.000000e+00,                     6.715370e-01,  -1.446914e+00,  4.540499e+00,          2.007928e-01,                     8.221837e-01,  -5.735290e-01,  4.301050e+00,          4.792996e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      826332,  2415991074,  1.208279e+01,  4.766851e+00,   1.348761e+01,     0.000000e+00,                     6.842307e-01,   1.141670e-01,  3.976203e+00,          4.559692e+00,                     5.397319e-01,  -6.061652e-01,  3.630309e+00,          4.350414e-02,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      833785,  2415991075,  6.256550e+00,  5.045287e+00,   3.093596e-01,     0.000000e+00,                     9.968900e-01,  -1.208884e+00,  3.215306e+00,          4.329553e+00,                     7.259559e-01,  -1.512005e-01,  2.354793e+00,          3.303333e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
      845434,  2415991076,  5.255819e+00,  1.205806e+00,   8.285687e+00,     0.000000e+00,                     3.311175e-02,  -4.344925e-01,  8.258867e-01,          2.120440e+00,                     6.081811e-01,   3.009876e-01,  2.113727e+00,          9.169325e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
      852447,  2415991077,  1.081302e+01,  8.275104e+00,   1.364194e+01,     0.000000e+00,                     6.773006e-01,   2.700128e-01,  1.452030e+00,          3.196362e+00,                     3.138839e-01,   4.379348e-01,  3.880511e+00,          3.909568e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      858564,  2415991078,  1.201958e+01,  6.544774e+00,   1.296025e-01,     0.000000e+00,                     9.826888e-02,   8.818208e-01,  2.567389e+00,          2.619522e+00,                     8.325135e-01,   2.324765e-01,  4.859991e+00,          2.488853e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      902455,  2415991079,  5.539553e+00,  2.132836e+00,   4.692742e+00,     0.000000e+00,                     9.644323e-01,   6.159770e-01,  2.605480e+00,          4.624592e+00,                     6.433315e-01,  -1.133846e+00,  5.488785e+00,          2.467459e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
      910256,  2415991080,  5.139647e+00,  3.041325e+00,   1.186785e+00,     0.000000e+00,                     1.775809e-01,   6.865457e-01,  3.333591e+00,          3.432030e+00,                     1.833086e-01,  -9.626298e-01,  4.438988e+00,          4.939693e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      912925,  2415991081,  2.554239e+01,  1.771286e+01,   2.290039e-01,     0.000000e+00,                     4.974266e-01,  -4.305866e-01,  5.247615e+00,          2.317424e-01,                     4.578400e-01,  -1.043681e+00,  1.937471e+00,          4.735438e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      939688,  2415991082,  3.288186e+01,  1.674108e+01,   1.882919e-01,     0.000000e+00,                     7.188454e-01,   3.374379e-01,  2.751373e+00,          5.113452e+00,                     4.264708e-01,  -7.671430e-01,  1.911914e-01,          2.636501e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      945283,  2415991083,  1.230117e+01,  3.040115e+00,   5.384438e-01,     0.000000e+00,                     4.844305e-01,   1.242706e-01,  4.499019e+00,          3.020706e-01,                     7.717032e-01,  -3.770540e-01,  3.157306e+00,          8.801118e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      948884,  2415991084,  7.153663e+00,  1.803707e+00,   2.685353e+00,     0.000000e+00,                     4.896151e-01,  -2.372849e-01,  5.706508e+00,          2.620503e+00,                     4.894009e-01,   8.888820e-01,  4.791815e+00,          2.952595e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      954601,  2415991085,  5.605144e+00,  3.851893e+00,   4.434306e+00,     0.000000e+00,                     8.530604e-01,  -1.601332e-01,  6.051502e+00,          1.998189e+00,                     4.639231e-01,   4.289159e-01,  5.497375e+00,          2.648784e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
      960374,  2415991086,  5.509238e+00,  3.445407e+00,   2.002308e+00,     0.000000e+00,                     3.516649e-01,  -8.641860e-01,  3.669374e+00,          2.611133e+00,                     7.485292e-02,  -6.866513e-01,  6.129805e+00,          3.379675e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      965591,  2415991087,  8.554176e+00,  2.102104e+00,   2.678077e+00,     0.000000e+00,                     8.170578e-01,  -9.021989e-03,  2.022480e+00,          4.005441e+00,                     4.200423e-01,   1.137231e-01,  1.148029e+00,          2.043094e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      974216,  2415991088,  1.544700e+01,  5.964458e+00,   4.207392e-01,     0.000000e+00,                     4.122434e-01,   3.674488e-01,  4.141516e-01,          2.603762e+00,                     8.896620e-01,  -2.208340e-01,  2.610708e+00,          4.670225e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      977181,  2415991089,  3.584906e+01,  3.422671e+01,   5.866137e+00,     0.000000e+00,                     1.204252e-01,   7.719948e-01,  2.457298e+00,          3.927459e+00,                     5.991509e-01,   4.888575e-01,  2.778892e+00,          1.043028e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      998250,  2415991090,  1.154569e+01,  7.315525e+00,   3.289311e+00,     0.000000e+00,                     4.442936e-01,  -3.598349e-01,  3.015345e-01,          2.869077e+00,                     9.745212e-01,  -2.990867e-01,  4.400591e+00,          4.430983e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1001667,  2415991091,  8.073203e+00,  3.935438e+00,   7.848018e-02,     0.000000e+00,                     3.068171e-01,   3.892151e-01,  4.514495e+00,          3.245845e+00,                     8.286909e-02,   1.895859e-01,  3.821659e+00,          9.598383e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     1032134,  2415991092,  5.801871e+00,  1.867555e+00,   1.011264e-01,     0.000000e+00,                     2.523670e-01,   8.431609e-01,  5.796817e+00,          4.396312e+00,                     3.093640e-01,  -9.442174e-01,  2.650498e+00,          2.076486e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1038095,  2415991093,  5.196193e+00,  4.315766e+00,   6.066813e-02,     0.000000e+00,                     4.611968e-01,  -3.698140e-01,  1.770374e+00,          1.208322e+00,                     5.542768e-01,   4.277293e-01,  5.896287e+00,          1.951331e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     1444156,  2415991094,  5.053366e+00,  3.878392e+00,   9.494548e+01,     0.000000e+00,                     5.850697e-01,  -7.556440e-02,  4.797787e+00,          4.102234e+00,                     9.425123e-01,  -6.775194e-01,  2.187988e+00,          2.686316e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
