    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
      135875,  1082809003,  5.044220e+00,  2.052631e+00,   1.096699e+00,     0.000000e+00,                     9.585920e-01,   2.207358e-02,  1.584492e+00,          7.656135e-01,                     5.786313e-01,  -6.271945e-01,  2.035740e-01,          6.196035e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      142256,  1082809004,  7.183881e+00,  2.150880e+00,   5.212779e-02,     0.000000e+00,                     4.168848e-01,   1.261749e+00,  5.233022e+00,          2.483135e-01,                     6.836374e-01,  -7.829641e-01,  5.364185e+00,          3.610385e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      215115,  1082809005,  5.541173e+00,  3.052031e+00,   2.341941e-01,     0.000000e+00,                     7.956312e-01,   8.245152e-01,  4.732737e+00,          5.691028e+00,                     6.431590e-01,  -2.598646e-01,  5.811931e+00,          3.717333e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
      224972,  1082809006,  5.658935e+00,  5.606994e+00,   7.887213e+00,     0.000000e+00,                     8.225208e-01,  -1.043212e+00,  1.529188e+00,          1.747676e+00,                     3.005938e-01,   2.998607e-01,  6.179059e+00,          1.432951e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            15,    46
      236625,  1082809007,  3.988089e+01,  1.856921e+01,   7.376426e+00,     0.000000e+00,                     9.512816e-01,  -4.634482e-01,  1.866439e+00,          3.810547e+00,                     7.106000e-01,   8.188988e-01,  7.510554e-01,          2.578007e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,            13,    46
      242962,  1082809008,  8.434815e+00,  7.160507e+00,   5.306100e-02,     0.000000e+00,                     5.169667e-01,   1.251083e+00,  5.589438e+00,          6.111223e+00,                     5.411281e-01,   4.824612e-01,  5.724698e+00,          3.589736e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      604437,  1082809009,  5.513937e+00,  2.015119e+00,   1.813014e+01,     0.000000e+00,                     9.972776e-01,   1.154702e+00,  8.691927e-01,          3.213477e+00,                     7.658008e-01,  -1.957664e-01,  9.463797e-01,          2.443046e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
      612402,  1082809010,  1.150314e+01,  5.027777e+00,   2.364636e+01,     0.000000e+00,                     6.190914e-01,  -9.734590e-01,  4.542104e+00,          2.460183e+00,                     3.537903e-01,   1.415851e+00,  6.231452e+00,          4.638034e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      619811,  1082809011,  1.463987e+01,  4.465622e+00,   1.137501e+00,     0.000000e+00,                     4.978765e-01,   6.486904e-02,  1.443505e+00,          2.663062e+00,                     3.048143e-01,   2.733912e-01,  4.664404e+00,          5.079251e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      622340,  1082809012,  8.806811e+00,  4.326993e+00,   9.940418e+01,     0.000000e+00,                     4.056598e-01,  -8.306219e-02,  9.339849e-01,          4.028294e+00,                     1.582395e-02,   6.835409e-01,  3.284464e+00,          3.590713e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      628153,  1082809013,  1.770831e+01,  1.091271e+01,   6.696109e-02,     0.000000e+00,                     4.632446e-01,  -5.447346e-01,  2.208566e+00,          4.090844e+00,                     4.925462e-01,  -4.616777e-01,  5.198424e-01,          5.369089e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      667096,  1082809014,  7.396449e+00,  3.301978e+00,   3.597356e+00,     0.000000e+00,                     7.414620e-01,   6.475221e-01,  6.087124e+00,          4.078155e+00,                     2.623214e-01,  -5.965621e-01,  3.366098e+00,          4.647836e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      673009,  1082809015,  1.031882e+01,  2.734768e+00,   6.190414e+01,     0.000000e+00,                     2.681338e-01,   6.425558e-01,  4.912363e+00,          3.022141e+00,                     7.463336e-01,  -7.647381e-01,  5.883113e+00,          2.065046e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      679086,  1082809016,  7.061918e+00,  5.239837e+00,   6.200767e-02,     0.000000e+00,                     2.660906e-01,   7.074685e-01,  1.710336e+00,          1.650146e+00,                     9.282545e-01,   5.521942e-01,  2.742886e+00,          4.676294e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     1086157,  1082809017,  7.158979e+00,  6.484053e+00,   1.086413e-01,     0.000000e+00,                     1.723873e-01,  -9.468845e-01,  1.552202e+00,          4.816444e+00,                     9.856458e-01,   5.722981e-01,  3.903140e+00,          5.569330e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1100490,  1082809018,  3.449900e+01,  3.098623e+01,   1.589733e-01,     0.000000e+00,                     9.215816e-01,   5.466802e-01,  4.106936e+00,          1.656517e+00,                     4.327577e-01,  -1.097702e-01,  3.803296e+00,          3.974439e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1126017,  1082809019,  1.151616e+01,  3.423041e+00,   1.574162e-01,     0.000000e+00,                     9.085929e-04,   1.434364e-01,  5.645813e+00,          4.468349e+00,                     7.798848e-01,   1.263172e+00,  4.312834e+00,          7.804221e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
     1128726,  1082809020,  2.196701e+01,  1.871119e+01,   1.405843e+00,     0.000000e+00,                     8.247727e-01,   3.905965e-01,  2.150326e-01,          7.329711e-01,                     4.330652e-01,   5.707674e-01,  2.998416e+00,          6.276165e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1131067,  1082809021,  6.272966e+00,  4.750768e+00,   4.575553e+00,     0.000000e+00,                     6.499000e-01,   1.211095e+00,  3.075918e-01,          5.370621e+00,                     4.890627e-01,  -6.500093e-02,  9.319594e-01,          1.018889e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     1136872,  1082809022,  5.148571e+00,  1.187665e+00,   1.021799e+01,     0.000000e+00,                     5.464121e-01,  -3.546246e-01,  6.021523e+00,          5.815628e+00,                     1.874127e-01,  -2.516829e-01,  5.953031e+00,          3.240587e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1144821,  1082809023,  5.486889e+00,  4.642300e+00,   1.639188e+00,     0.000000e+00,                     7.456913e-01,  -4.812165e-02,  5.634636e+00,          1.966446e+00,                     1.670554e-01,   1.237500e+00,  4.319865e+00,          1.993533e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     1150766,  1082809024,  1.464990e+01,  8.372135e+00,   2.942439e+01,     0.000000e+00,                     4.722731e-01,   2.753905e-01,  4.159062e+00,          4.025875e+00,                     3.388756e-01,  -3.765166e-01,  5.505348e+00,          1.034070e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1156047,  1082809025,  2.480753e+01,  5.185637e+00,   2.809300e-01,     0.000000e+00,                     1.309158e-01,   2.537539e-01,  5.924643e+00,          5.014733e+00,                     6.995429e-01,  -1.052409e+00,  3.215990e+00,          5.417554e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1157372,  1082809026,  9.779902e+00,  2.584245e+00,   5.423783e-02,     0.000000e+00,                     9.321196e-01,   1.050795e+00,  2.727427e+00,          1.351366e+00,                     1.249279e-01,   8.723787e-01,  1.781030e+00,          1.434144e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1213471,  1082809027,  8.882771e+00,  7.786662e+00,   7.707221e-02,     0.000000e+00,                     2.173716e-01,  -1.356908e-01,  5.700031e+00,          4.642351e+00,                     8.788226e-01,   6.804890e-01,  3.353297e+00,          4.322307e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1530720,  1082809028,  6.642616e+00,  2.990098e+00,   1.650460e-01,     0.000000e+00,                     1.491829e-01,  -4.173297e-01,  2.063825e-02,          3.049617e+00,                     4.113602e-01,   4.280940e-01,  2.202581e+00,          5.593913e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
     1539281,  1082809029,  5.061021e+00,  3.755674e+00,   3.566621e+01,     0.000000e+00,                     7.251136e-01,  -6.137772e-01,  8.280672e-01,          3.046605e+00,                     3.178361e-01,   9.459368e-01,  5.524396e-01,          4.042874e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1546966,  1082809030,  5.915272e+00,  3.466817e+00,   1.659553e+00,     0.000000e+00,                     1.054444e-01,  -1.977488e-01,  5.899500e+00,          6.272840e+00,                     1.618299e-01,  -1.076746e+00,  8.633415e-01,          1.173137e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     1553499,  1082809031,  1.500096e+01,  8.233238e+00,   1.913579e+00,     0.000000e+00,                     9.432466e-01,  -3.923733e-01,  1.628950e+00,          5.758793e+00,                     5.597883e-01,  -1.135395e+00,  3.291511e+00,          3.410113e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1556176,  1082809032,  1.537289e+01,  1.129110e+01,   7.771811e-01,     0.000000e+00,                     7.101014e-01,  -3.510742e-01,  2.427364e+00,          1.769854e-01,                     6.863012e-01,  -2.869982e-01,  6.065982e+00,          3.250920e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1559501,  1082809033,  5.841013e+00,  2.729218e+00,   4.732495e-02,     0.000000e+00,                     7.668755e-01,   3.120063e-01,  1.916738e+00,          3.637884e+00,                     4.357600e-01,  -8.364293e-01,  1.540852e+00,          2.604497e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1693188,  1082809034,  5.521375e+00,  3.880896e+00,   3.448623e+00,     0.000000e+00,                     5.719469e-01,   4.241557e-01,  3.061617e+00,          1.366664e+00,                     2.430072e-01,  -4.402917e-01,  5.736073e+00,          1.732859e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
     1698797,  1082809035,  4.014633e+01,  1.842735e+01,   9.294653e-02,     0.000000e+00,                     5.033334e-02,   1.108702e+00,  2.297349e+00,          6.109172e+00,                     8.385954e-01,  -4.039990e-01,  6.235474e+00,          6.021749e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1703668,  1082809036,  5.120640e+00,  4.079900e+00,   8.696481e+01,     0.000000e+00,                     7.678241e-01,   1.285371e+00,  3.269976e+00,          5.566831e+00,                     6.967582e-01,  -9.087235e-01,  4.530984e-01,          5.078697e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
     1710565,  1082809037,  3.120530e+01,  3.102328e+01,   2.047607e-01,     0.000000e+00,                     7.148327e-01,  -1.135668e+00,  3.892938e-01,          3.966456e+00,                     2.197168e-01,  -5.388846e-02,  2.945804e+00,          6.134018e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1727950,  1082809038,  1.045344e+01,  9.122573e+00,   3.167695e-01,     0.000000e+00,                     6.799771e-01,   1.108979e+00,  3.415632e+00,          3.401644e+00,                     3.242009e-01,   9.412703e-01,  3.020170e+00,          2.000616e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1731519,  1082809039,  1.005108e+01,  3.995984e+00,   1.589482e-01,     0.000000e+00,                     9.259429e-01,  -8.521051e-01,  5.640525e+00,          4.188972e+00,                     1.821344e-01,  -5.756650e-01,  8.832196e-01,          5.160473e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1736792,  1082809040,  6.608711e+00,  5.638161e+00,   8.839843e+01,     0.000000e+00,                     3.418902e-01,   6.026890e-01,  5.121903e+00,          1.584904e+00,                     7.182540e-02,  -5.137858e-01,  1.204694e+00,          1.509266e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1743237,  1082809041,  6.820753e+00,  6.788713e+00,   4.410035e+00,     0.000000e+00,                     6.436247e-02,  -1.723603e-01,  1.212442e+00,          1.099378e+00,                     6.900501e-01,   1.483511e-01,  1.963057e+00,          2.109533e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,             9,                  1,             7,    46
     1750782,  1082809042,  1.006777e+01,  5.625642e+00,   1.161221e+00,     0.000000e+00,                     8.501865e-01,  -6.901319e-01,  2.468035e-01,          4.776860e+00,                     5.025159e-01,  -1.150368e+00,  2.320006e+00,          3.983677e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1755199,  1082809043,  7.411529e+00,  6.129149e+00,   3.878617e-01,     0.000000e+00,                     8.072242e-01,  -1.870365e-01,  3.496854e+00,          2.237297e+00,                     4.191773e-01,   8.409354e-01,  6.251763e+00,          1.878384e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1758776,  1082809044,  1.122876e+01,  1.056963e+01,   7.387181e+00,     0.000000e+00,                     1.732985e-02,   3.421728e-01,  2.433675e+00,          4.281397e-01,                     6.843756e-01,  -8.065989e-02,  1.070716e+00,          3.563657e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,             8,                  1,             7,    46
     1766633,  1082809045,  7.145702e+00,  2.446425e+00,   5.352181e-02,     0.000000e+00,                     2.326859e-01,  -2.994506e-01,  6.178652e+00,          6.073098e+00,                     6.572499e-01,   1.088826e+00,  6.272989e+00,          5.886550e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1839068,  1082809046,  5.520939e+00,  3.434609e+00,   3.385938e-02,     0.000000e+00,                     4.217360e-01,   7.019687e-01,  5.962660e+00,          1.018028e+00,                     9.706418e-01,  -8.798676e-01,  4.158270e+00,          5.556589e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
