    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     1150766,  1082809024,          3.726170e+02,            3.546708e+02,        4.816251e-02,   2.633459e+04,     1.346787e+01,        4.025875e+00,    2.753905e-01,  4.159062e+00,         1,1,    1.464990e+01,  8.372135e+00,      3.395562e+00,  1.644863e+00,0,             13,              1,                   5,                   1,   4.840038e+00,      4.840038e+00,  1.51221008e+01,   0.000000e+00,  2.045502e+02,  6.327187e+03, -1.639744e+01,     0.000000e+00,1,0,1
     1556176,  1082809032,          4.840447e+02,            4.321989e+02,        1.071096e-01,   7.379529e+04,     5.856728e+00,        1.769854e-01,   -3.510742e-01,  2.427364e+00,         1,1,    3.923557e+00,  1.371700e+01,      2.683438e+00,  1.354183e+00,1,             13,              1,                   8,                   1,   2.683438e+00,      3.923557e+00,  1.43816179e+01,   0.000000e+00,  2.205404e+01,  6.174119e+02, -2.086426e+01,     0.000000e+00,0,1,1
     1736792,  1082809040,          3.801425e+01,            3.801425e+01,        0.000000e+00,   1.108150e+04,     3.430424e+00,        1.584904e+00,    6.026890e-01,  5.121903e+00,         2,1,    6.608711e+00,  5.638161e+00,      1.380381e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380381e+00,      1.380381e+00,  6.40586885e+01,   0.000000e+00,  1.908761e+01,  1.900849e+04, -7.707248e+02,     0.000000e+00,1,0,1
     1750782,  1082809042,          6.919503e+01,            6.919503e+01,        0.000000e+00,   4.857544e+04,     1.424486e+00,        4.776860e+00,   -6.901319e-01,  2.468035e-01,         2,1,    2.208346e+00,  5.976953e+00,      1.380193e+00,  1.260000e+00,1,             13,              1,                   8,                   1,   1.380193e+00,      2.208346e+00,  2.89025884e+01,   0.000000e+00,  4.803314e+00,  6.611818e+02, -1.723744e+02,     0.000000e+00,0,1,1
     2259034,  1082809050,          3.977794e+02,            3.895715e+02,        2.063425e-02,   1.503489e+04,     2.591116e+01,        3.429519e+00,    3.866821e-01,  1.551245e+00,         1,1,    1.089262e+01,  8.804597e+00,      2.208684e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.309099e+00,      3.309099e+00,  2.40881664e+01,   0.000000e+00,  5.005544e+02,  1.660826e+04, -1.264471e+01,     0.000000e+00,1,0,1
     2277224,  1082809052,          1.495540e+02,            8.451808e+01,        4.348657e-01,   2.951475e+04,     2.863588e+00,        4.341393e+00,   -1.392514e+00,  1.605926e+00,         1,1,    2.229181e+01,  1.321747e+01,      6.603727e+00,  9.436619e+00,0,             14,              1,                   5,                   1,   8.295269e+00,      8.295269e+00,  8.90448117e+00,   0.000000e+00,  1.317681e+01,  7.769331e+03, -6.283380e+02,     0.000000e+00,1,0,1
     2281881,  1082809053,          3.186303e+02,            3.028485e+02,        4.953023e-02,   2.061276e+04,     1.469228e+01,        2.965580e-01,   -4.929979e-01,  4.497392e+00,         1,1,    1.479859e+01,  1.258057e+01,      3.447082e+00,  1.665499e+00,0,             13,              1,                   5,                   1,   4.903170e+00,      4.903170e+00,  1.49043136e+01,   0.000000e+00,  1.999172e+02,  1.228196e+04, -3.038809e+01,     0.000000e+00,1,0,1
     2287118,  1082809054,          2.870781e+02,            2.811420e+02,        2.067759e-02,   3.928584e+04,     7.156320e+00,        1.799588e+00,    9.222064e-01,  2.540626e+00,         1,1,    1.087231e+01,  3.050901e+00,      2.202480e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.301185e+00,      3.301185e+00,  2.41647846e+01,   0.000000e+00,  1.341313e+02,  1.719441e+03, -1.202298e+01,     0.000000e+00,1,0,1
     2304037,  1082809057,          3.005424e+02,            1.427946e+02,        5.248770e-01,   2.995571e+04,     4.766857e+00,        4.354683e+00,    6.276969e-02,  2.367605e+00,         1,1,    2.455222e+01,  2.384365e+01,      7.316394e+00,  1.219686e+01,0,             14,              1,                   5,                   4,   9.390018e+00,      9.390018e+00,  8.05331399e+00,   0.000000e+00,  1.280751e+01,  1.027943e+04, -4.961475e+02,     0.000000e+00,1,0,1
     2375343,  1082809059,          7.179964e+01,            7.179964e+01,        0.000000e+00,   7.855874e+03,     9.139612e+00,        1.255127e+00,   -2.781275e-01,  5.864333e+00,         2,1,    7.132917e+00,  1.319273e+00,      1.380155e+00,  1.260000e+00,0,             13,              2,                   6,                  12,   1.380155e+00,      1.380155e+00,  5.75875861e+01,   0.000000e+00,  3.070519e+02,  2.610359e+04, -7.967407e+01,     0.000000e+00,1,0,0
     2403831,  1082809063,          4.347991e+02,            4.243219e+02,        2.409663e-02,   2.167969e+04,     1.957233e+01,        4.528373e+00,   -4.267684e-01,  2.943463e+00,         1,1,    9.499917e+00,  8.226237e+00,      1.798097e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.776632e+00,      2.776632e+00,  3.06511724e+01,   0.000000e+00,  6.386462e+02,  7.188336e+03, -1.107259e+01,     0.000000e+00,1,0,1
     2409792,  1082809064,          3.916338e+01,            3.916338e+01,        0.000000e+00,   1.384378e+04,     2.828952e+00,        8.196560e-01,   -1.076628e+00,  4.687379e+00,         2,1,    6.620206e+00,  4.236009e+00,      1.380158e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380158e+00,      1.380158e+00,  6.38183349e+01,   0.000000e+00,  1.488724e+01,  1.079665e+04, -6.898414e+02,     0.000000e+00,1,0,1
     2748168,  1082809068,          4.912952e+02,            4.784253e+02,        2.619576e-02,   2.407211e+04,     1.987468e+01,        2.534726e+00,    5.594991e-01,  8.432831e-02,         1,1,    8.834822e+00,  8.300094e+00,      1.606798e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.529981e+00,      2.529981e+00,  3.50658947e+01,   0.000000e+00,  7.657232e+02,  5.636037e+03, -7.352724e+00,     0.000000e+00,1,0,1
     2753989,  1082809069,          2.172424e+02,            1.357804e+02,        3.749820e-01,   1.586660e+05,     8.557625e-01,        5.134503e+00,   -1.394916e+00,  5.485992e+00,         1,1,    7.878507e+00,  2.589170e+01,      5.741696e+00,  3.390139e+00,1,             14,              1,                   8,                   1,   5.741696e+00,      7.878507e+00,  7.66231360e+00,   0.000000e+00,  1.237908e+00,  2.556736e+02, -1.068934e+03,     0.000000e+00,0,1,1
     2765799,  1082809071,          3.322579e+02,            3.192232e+02,        3.923074e-02,   3.451302e+04,     9.249355e+00,        6.129880e+00,   -5.114227e-01,  4.006311e+00,         1,1,    1.368327e+01,  7.536446e+00,      3.079456e+00,  1.517107e+00,0,             13,              1,                   5,                   1,   4.434102e+00,      4.434102e+00,  1.67195732e+01,   0.000000e+00,  1.260033e+02,  3.395420e+03, -1.925669e+01,     0.000000e+00,1,0,1
     2780949,  1082809073,          3.097905e+02,            3.035333e+02,        2.019818e-02,   1.514300e+04,     2.004446e+01,        6.172364e+00,   -5.354084e-01,  5.594443e+00,         1,1,    1.110188e+01,  1.028809e+01,      2.273163e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.390869e+00,      3.390869e+00,  2.33249461e+01,   0.000000e+00,  6.732038e+02,  1.777895e+04, -2.244401e+01,     0.000000e+00,1,0,1
     2787086,  1082809074,          3.192342e+02,            3.038396e+02,        4.822338e-02,   3.609895e+04,     8.416856e+00,        7.088271e-01,   -1.291470e+00,  4.029498e+00,         1,1,    1.466191e+01,  5.637684e+00,      3.398358e+00,  1.645984e+00,0,             13,              1,                   5,                   1,   4.845132e+00,      4.845132e+00,  1.51041533e+01,   0.000000e+00,  1.865190e+02,  2.969056e+03, -1.562123e+01,     0.000000e+00,1,0,1
     2792443,  1082809075,          3.915865e+01,            3.915865e+01,        0.000000e+00,   1.654274e+04,     2.367120e+00,        3.862779e+00,   -1.018729e+00,  5.651614e-01,         2,1,    7.219779e+00,  5.187552e+00,      1.380456e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380456e+00,      1.380456e+00,  5.30106360e+01,   0.000000e+00,  1.533844e+01,  8.641386e+03, -5.861784e+02,     0.000000e+00,1,0,1
     2798728,  1082809076,          1.347179e+02,            1.204509e+02,        1.059028e-01,   2.280800e+04,     5.281082e+00,        9.039209e-01,   -7.226157e-01,  4.616405e+00,         1,1,    1.632515e+01,  1.068361e+01,      3.949337e+00,  2.443430e+00,0,             13,              1,                   5,                   1,   5.561551e+00,      5.561551e+00,  1.29995262e+01,   0.000000e+00,  3.804867e+01,  9.895788e+03, -1.770951e+02,     0.000000e+00,1,0,1
     2877757,  1082809085,          4.347410e+01,            4.347410e+01,        0.000000e+00,   3.339326e+04,     1.301882e+00,        4.007518e+00,    1.422467e+00,  5.465641e+00,         2,1,    1.619186e+00,  9.349124e+00,      1.380097e+00,  1.260000e+00,1,             13,              1,                   9,                   4,   1.380097e+00,      1.619186e+00,  4.58442406e+01,   0.000000e+00,  2.053016e+00,  1.874744e+03, -1.771539e+03,     0.000000e+00,0,1,1
     2908173,  1082809089,          1.266997e+02,            1.241669e+02,        1.999025e-02,   2.914185e+04,     4.260777e+00,        6.753884e-01,   -1.442234e-01,  2.358312e+00,         1,1,    1.120488e+01,  6.846339e+00,      2.305319e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.431278e+00,      3.431278e+00,  2.29659910e+01,   0.000000e+00,  1.622594e+01,  4.051280e+03, -1.484940e+02,     0.000000e+00,1,0,1
     3213970,  1082809092,          1.529041e+02,            1.494430e+02,        2.263571e-02,   2.633002e+04,     5.675765e+00,        6.954600e-02,    6.929995e-01,  2.250726e+00,         1,1,    1.003560e+01,  3.097033e+00,      1.956103e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.978957e+00,      2.978957e+00,  2.77733639e+01,   0.000000e+00,  6.284713e+01,  3.610517e+03, -4.445025e+01,     0.000000e+00,1,0,1
     3229397,  1082809095,          3.061946e+02,            2.701291e+02,        1.177862e-01,   5.679161e+04,     4.756496e+00,        5.683455e+00,    9.985586e-01,  3.175082e+00,         1,1,    2.897992e+00,  1.146133e+01,      1.890308e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.890308e+00,      2.897992e+00,  2.02002249e+01,   0.000000e+00,  1.982188e+01,  8.485655e+02, -4.507447e+01,     0.000000e+00,0,1,1
     3444543,  1082809099,          4.547558e+02,            1.168540e+02,        7.430400e-01,   4.572302e+04,     2.555694e+00,        2.291466e+00,   -6.756631e-01,  6.248152e+00,         1,1,    1.200500e+01,  2.495887e+01,      8.931588e+00,  8.351942e+00,1,             14,              1,                   8,                   1,   8.931588e+00,      1.200500e+01,  5.91605662e+00,   0.000000e+00,  1.177810e+01,  3.369982e+03, -3.125975e+02,     0.000000e+00,0,1,1
     3589643,  1082809101,          3.311082e+02,            1.635937e+02,        5.059207e-01,   1.935001e+04,     8.454449e+00,        4.019022e+00,    9.461494e-01,  1.259921e+00,         1,1,    2.406574e+01,  9.451758e+00,      7.166864e+00,  1.158036e+01,0,             14,              1,                   5,                   1,   9.151895e+00,      9.151895e+00,  8.21785918e+00,   0.000000e+00,  1.002986e+02,  1.706196e+04, -1.441977e+02,     0.000000e+00,1,0,1
     3621483,  1082809105,          3.842057e+02,            3.756021e+02,        2.239342e-02,   3.951749e+04,     9.504704e+00,        1.738920e+00,    1.099655e+00,  4.583106e+00,         1,1,    1.013119e+01,  7.470857e+00,      1.982141e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.015396e+00,      3.015396e+00,  2.73110808e+01,   0.000000e+00,  1.611908e+02,  2.148347e+03, -1.196593e+01,     0.000000e+00,1,0,1
     3642442,  1082809108,          1.755094e+02,            1.031634e+02,        4.122058e-01,   1.545274e+05,     6.676062e-01,        3.625335e+00,    7.981098e-02,  3.855934e+00,         1,0,    8.322808e+00,  1.395174e+01,      6.083941e+00,  3.828260e+00,1,             14,              1,                   8,                   1,   6.083941e+00,      8.322808e+00,  7.38352821e+00,   0.000000e+00,  7.390538e-01,  1.777944e+02,  1.227336e+02,     1.653560e+01,0,1,0
     3642442,  1082809108,          1.707068e+02,            1.346937e+02,        2.109648e-01,   9.738335e+04,     1.383128e+00,        2.931424e+00,   -1.170943e+00,  2.846541e-01,         1,1,    2.148025e+00,  3.828401e+00,      2.148025e+00,  1.277584e+00,1,             13,              2,                   8,                  14,   2.148025e+00,      3.393559e+00,  1.77222279e+01,   7.390538e-01,  1.021146e+00,  3.218191e+01, -2.019192e+03,     0.000000e+00,0,1,0
     3667742,  1082809112,          7.028149e+02,            6.825144e+02,        2.888444e-02,   3.396846e+04,     2.009260e+01,        3.187874e+00,    8.573477e-01,  2.019514e+00,         1,1,    8.124142e+00,  7.982629e+00,      1.406903e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.272328e+00,      2.272328e+00,  4.12024948e+01,   0.000000e+00,  5.477978e+02,  2.660583e+03, -3.900613e+00,     0.000000e+00,1,0,1
     3675359,  1082809113,          3.483280e+02,            2.512811e+02,        2.786079e-01,   3.213475e+05,     7.819608e-01,        3.135668e+00,    1.787661e-01,  3.510242e+00,         1,0,    6.598967e+00,  8.733765e+00,      4.751444e+00,  2.358976e+00,1,             13,              1,                   8,                   1,   4.751444e+00,      6.598967e+00,  8.75630652e+00,   0.000000e+00,  8.715817e-01,  2.830022e+01,  1.610787e+01,     2.977767e+01,0,1,0
     3727805,  1082809115,          3.343687e+01,            3.343687e+01,        0.000000e+00,   3.741123e+04,     8.937657e-01,        5.565413e+00,    8.511083e-01,  1.557353e+00,         2,1,    7.885257e+00,  1.132486e+00,      1.382277e+00,  1.260000e+00,0,             13,              2,                   5,                  11,   2.187166e+00,      2.187166e+00,  5.81668765e+01,   0.000000e+00,  5.270012e+00,  1.228044e+03, -2.537390e+02,     0.000000e+00,1,0,0
     3769118,  1082809120,          4.322914e+02,            0.000000e+00,        1.000000e+00,   3.733757e+04,     0.000000e+00,        6.123789e+00,    1.369515e-02,  1.500175e+00,         1,0,    3.558477e+01,  1.334452e+01,      1.153343e+01,  3.202629e+01,0,             14,              1,                   5,                   1,   1.511924e+01,      1.511924e+01,  5.86155778e+00,   0.000000e+00,  7.843097e-02,  6.689546e+03,  7.258866e+03,     7.986706e-01,1,0,0
     3769118,  1082809120,          3.388835e+02,            3.267009e+02,        3.594915e-02,   3.201382e+04,     1.020499e+01,        3.412323e+00,    3.857930e-01,  3.222626e+00,         1,1,    1.334452e+01,  3.202629e+01,      2.973170e+00,  1.473701e+00,0,             13,              2,                   5,                  14,   4.293733e+00,      4.293733e+00,  1.73654211e+01,   7.843097e-02,  1.065269e+02,  7.258866e+03, -7.355617e+01,     0.000000e+00,1,0,0
     3834771,  1082809129,          1.746814e+02,            1.127300e+02,        3.546537e-01,   6.322112e+04,     1.783107e+00,        3.332972e+00,   -4.312545e-01,  6.041675e+00,         1,1,    7.618785e+00,  1.656994e+01,      5.544002e+00,  2.907126e+00,1,             13,              1,                   8,                   1,   5.544002e+00,      7.618785e+00,  7.90602109e+00,   0.000000e+00,  8.015047e+00,  1.153476e+03, -1.625266e+02,     0.000000e+00,0,1,1
     3837764,  1082809130,          9.886582e+01,            9.699814e+01,        1.889112e-02,   3.008474e+04,     3.224165e+00,        2.705155e+00,    8.049894e-01,  7.032545e-01,         1,1,    1.178698e+01,  1.170832e+01,      2.486152e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   3.661630e+00,      3.661630e+00,  2.11213749e+01,   0.000000e+00,  2.390018e+01,  4.947760e+03, -1.996250e+02,     0.000000e+00,1,0,1
     3848601,  1082809131,          3.547740e+02,            3.319360e+02,        6.437335e-02,   2.960563e+04,     1.121192e+01,        4.459399e+00,   -1.092541e+00,  2.603164e+00,         1,1,    1.523994e+01,  3.220672e+00,      3.593702e+00,  1.920684e+00,0,             13,              2,                   5,                   7,   5.091622e+00,      5.091622e+00,  1.82397429e+01,   0.000000e+00,  4.094115e+02,  4.014368e+03, -9.532071e+00,     0.000000e+00,1,0,1
     3855646,  1082809132,          2.604931e+02,            2.308186e+02,        1.139167e-01,   6.039232e+04,     3.821986e+00,        2.677719e+00,    9.602730e-01,  2.255079e+00,         1,1,    2.955669e+00,  1.101059e+01,      1.935097e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.935097e+00,      2.955669e+00,  1.97081081e+01,   0.000000e+00,  1.197717e+01,  7.298549e+02, -5.796835e+01,     0.000000e+00,0,1,1
     3892689,  1082809135,          5.505602e+02,            5.355816e+02,        2.720617e-02,   2.126592e+04,     2.518497e+01,        2.083573e+00,    4.023097e-01,  6.163839e+00,         1,1,    1.254949e+01,  2.446532e+00,      2.717552e+00,  1.368348e+00,0,             13,              2,                   5,                   7,   3.968295e+00,      3.968295e+00,  2.39734152e+01,   0.000000e+00,  2.662148e+03,  6.320154e+03, -2.361661e+00,     0.000000e+00,1,0,1
     3909483,  1082809137,          6.187332e+02,            3.821630e+02,        3.823461e-01,   3.605110e+04,     1.060059e+01,        3.988996e+00,    2.854665e-01,  2.378655e+00,         1,1,    2.105872e+01,  1.322148e+01,      6.184709e+00,  8.024792e+00,0,             14,              1,                   5,                   1,   7.711017e+00,      7.711017e+00,  9.48130479e+00,   0.000000e+00,  1.117819e+02,  5.027201e+03, -3.198001e+01,     0.000000e+00,1,0,1
     3920001,  1082809139,          4.777420e+01,            4.777420e+01,        0.000000e+00,   2.864798e+04,     1.667629e+00,        5.031378e+00,   -4.498055e-01,  1.596225e+00,         2,1,    8.007854e+00,  3.024444e+00,      1.383203e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.230778e+00,      2.230778e+00,  4.23911004e+01,   0.000000e+00,  5.400480e+00,  2.562110e+03, -3.398355e+02,     0.000000e+00,1,0,1
     4340537,  1082809143,          5.665787e+02,            3.841952e+02,        3.219032e-01,   3.853568e+04,     9.969857e+00,        1.804401e-01,    1.314852e+00,  4.129140e+00,         1,1,    2.028870e+01,  1.673284e+01,      5.706601e+00,  6.671272e+00,0,             14,              1,                   5,                   1,   7.351031e+00,      7.351031e+00,  9.89274335e+00,   0.000000e+00,  1.498880e+02,  4.751694e+03, -3.117583e+01,     0.000000e+00,1,0,1
     4345286,  1082809144,          4.803990e+02,            2.377087e+02,        5.051847e-01,   2.855663e+04,     8.324118e+00,        4.817598e+00,    8.438058e-01,  3.668682e+00,         1,1,    2.404782e+01,  1.759303e+01,      7.161058e+00,  1.155720e+01,0,             14,              1,                   5,                   1,   9.143149e+00,      9.143149e+00,  8.22418696e+00,   0.000000e+00,  8.009588e+01,  9.732528e+03, -1.148391e+02,     0.000000e+00,1,0,1
     4358740,  1082809146,          8.304036e+01,            8.304036e+01,        0.000000e+00,   1.640270e+04,     5.062604e+00,        6.075202e+00,    5.152344e-01,  2.446959e+00,         2,1,    6.643003e+00,  3.129897e+00,      1.380039e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380039e+00,      1.380039e+00,  6.33450636e+01,   0.000000e+00,  3.346936e+01,  6.923294e+03, -1.640025e+02,     0.000000e+00,1,0,1
     4369218,  1082809148,          3.122167e+02,            3.043504e+02,        2.519491e-02,   3.603388e+04,     8.446230e+00,        2.590421e+00,    1.402617e+00,  2.474082e+00,         1,1,    9.138112e+00,  2.095012e+00,      1.693135e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.641814e+00,      2.641814e+00,  3.29197264e+01,   0.000000e+00,  2.312692e+02,  1.648916e+03, -7.121431e+00,     0.000000e+00,1,0,1
     4375107,  1082809149,          2.499477e+02,            2.441454e+02,        2.321419e-02,   3.195017e+04,     7.641441e+00,        1.820732e+00,   -1.370407e+00,  3.939896e+00,         1,1,    9.815421e+00,  7.459834e+00,      1.889326e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.895412e+00,      2.895412e+00,  2.88935435e+01,   0.000000e+00,  1.110601e+02,  3.225507e+03, -2.899884e+01,     0.000000e+00,1,0,1
     4408381,  1082809155,          2.228580e+02,            2.181427e+02,        2.115850e-02,   3.559369e+04,     6.128690e+00,        3.168304e+00,   -5.055968e-02,  3.224234e+00,         1,1,    1.065246e+01,  7.378659e+00,      2.136069e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.215809e+00,      3.215809e+00,  2.50244830e+01,   0.000000e+00,  5.364870e+01,  2.712668e+03, -5.126921e+01,     0.000000e+00,1,0,1
     5109289,  1082809163,          4.920175e+02,            4.808138e+02,        2.277095e-02,   1.462068e+04,     3.288587e+01,        3.379533e+00,   -6.257082e-01,  6.051781e+00,         1,1,    9.983120e+00,  3.248928e+00,      1.941217e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.958997e+00,      2.958997e+00,  2.80331988e+01,   0.000000e+00,  3.259965e+03,  1.179810e+04, -3.560044e+00,     0.000000e+00,1,0,1
     5115330,  1082809164,          3.398162e+02,            3.315061e+02,        2.445467e-02,   4.463745e+04,     7.426637e+00,        3.924283e+00,   -3.094122e-01,  5.243866e+00,         1,1,    9.378397e+00,  9.335697e+00,      1.762347e+00,  1.277584e+00,0,             13,              1,                   5,                   4,   2.731182e+00,      2.731182e+00,  3.13807167e+01,   0.000000e+00,  7.109797e+01,  1.790152e+03, -1.632464e+01,     0.000000e+00,1,0,1
     5123451,  1082809165,          4.571740e+02,            3.925777e+02,        1.412949e-01,   1.372291e+05,     2.860746e+00,        3.434163e+00,    4.876689e-02,  1.451995e+00,         1,1,    2.615480e+00,  2.567407e+01,      1.672132e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.672132e+00,      2.615480e+00,  1.19763435e+01,   0.000000e+00,  4.108261e+00,  2.863210e+02, -3.428708e+01,     0.000000e+00,0,1,1
     5152175,  1082809167,          6.101665e+01,            6.101665e+01,        0.000000e+00,   1.230094e+04,     4.960325e+00,        3.898059e+00,   -4.589725e-02,  2.643599e-01,         2,1,    6.882699e+00,  2.936812e+00,      1.380527e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380527e+00,      1.380527e+00,  5.86981353e+01,   0.000000e+00,  7.933033e+01,  1.236897e+04, -1.540518e+02,     0.000000e+00,1,0,1
