    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
       77561,   706849509,  5.445681e+00,  4.545581e+00,   5.030915e+01,     0.000000e+00,                     6.704906e-03,  -3.336048e-01,  4.110699e+00,          4.996379e+00,                     5.753320e-01,   3.643132e-01,  2.488798e+00,          2.098724e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
       85098,   706849510,  1.120080e+01,  8.379383e+00,   4.106296e+01,     0.000000e+00,                     8.097047e-01,  -1.412061e-02,  7.660481e-01,          3.571415e+00,                     8.205342e-01,   1.080642e+00,  4.785631e+00,          2.490231e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
       91243,   706849511,  5.206022e+00,  1.994683e+00,   1.366296e-01,     0.000000e+00,                     5.702696e-02,   1.247192e+00,  4.959288e+00,          6.121347e+00,                     3.005406e-01,   3.001907e-01,  3.868542e-01,          4.950972e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
       96960,   706849512,  9.093319e+00,  2.511130e+00,   2.158903e+01,     0.000000e+00,                     2.476125e-01,  -7.879816e-01,  8.306259e-01,          3.360205e+00,                     6.993065e-01,   1.448886e-01,  1.943441e+00,          3.158250e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      102837,   706849513,  7.523369e+00,  2.457937e+00,   3.057498e-01,     0.000000e+00,                     6.555714e-01,  -2.813277e-01,  2.223498e+00,          3.627965e+00,                     2.740135e-01,   1.407664e+00,  1.685459e+00,          4.726270e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
      108710,   706849514,  5.228410e+00,  3.438466e+00,   2.361765e+00,     0.000000e+00,                     5.692730e-01,   5.065702e-01,  1.067500e+00,          2.710793e+00,                     3.047533e-01,   5.695330e-01,  3.916596e+00,          4.421943e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      114031,   706849515,  8.975882e+00,  6.974760e+00,   7.442410e-01,     0.000000e+00,                     1.218720e-02,  -1.281129e-01,  3.624420e+00,          5.648249e+00,                     5.319546e-02,  -1.012653e+00,  3.110117e+00,          4.734940e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            11,                  1,            13,    46
      125284,   706849516,  1.433795e+01,  1.171659e+01,   5.402575e-01,     0.000000e+00,                     3.063189e-01,   2.791455e-01,  4.775351e+00,          5.208744e+00,                     7.479909e-01,   4.431730e-01,  5.821823e+00,          3.653632e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      128725,   706849517,  6.015869e+00,  2.172091e+00,   6.377295e+01,     0.000000e+00,                     5.722369e-01,  -2.963365e-02,  1.173018e+00,          1.902422e+00,                     8.256234e-01,   3.389696e-01,  4.785978e+00,          4.097615e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
      135310,   706849518,  5.589693e+00,  5.501423e+00,   4.356245e-01,     0.000000e+00,                     8.338038e-01,   1.773916e-01,  5.512857e+00,          3.389481e+00,                     7.525030e-01,  -9.159901e-01,  9.202591e-01,          1.776063e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             8,    46
      143015,   706849519,  8.535333e+00,  7.352204e+00,   1.524172e+00,     0.000000e+00,                     7.619979e-01,   5.793893e-01,  4.170246e+00,          6.055365e+00,                     1.908414e-01,  -8.406062e-01,  5.016502e+00,          2.535305e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      149096,   706849520,  8.516802e+00,  2.919058e+00,   2.036182e+01,     0.000000e+00,                     4.673250e-01,   4.762308e-01,  3.941568e+00,          4.995340e+00,                     6.691173e-01,   6.421706e-01,  2.016102e+00,          5.418918e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      154833,   706849521,  3.555804e+01,  2.276578e+01,   3.357397e+00,     0.000000e+00,                     2.958810e-01,   5.582086e-01,  5.244690e+00,          4.304183e+00,                     7.466752e-01,  -6.613553e-01,  2.644475e+00,          8.410216e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
      157526,   706849522,  9.333267e+00,  9.048745e+00,   3.254962e-01,     0.000000e+00,                     9.360971e-01,  -1.135740e+00,  1.894501e+00,          2.647749e-01,                     6.731212e-01,  -1.821546e-01,  1.435754e+00,          1.888031e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      161015,   706849523,  7.115742e+00,  3.556388e+00,   2.543627e+00,     0.000000e+00,                     3.426506e-01,   9.103287e-01,  4.719576e+00,          4.343995e-01,                     7.670604e-02,   5.478126e-01,  4.208072e+00,          2.851899e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      167340,   706849524,  6.001829e+00,  2.670746e+00,   3.285600e-02,     0.000000e+00,                     1.585208e-01,  -7.324472e-01,  5.146203e+00,          6.149889e+00,                     8.365899e-01,  -1.092642e-01,  6.199689e+00,          5.987372e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      433343,   706849525,  1.716953e+01,  5.860756e+00,   4.460644e-01,     0.000000e+00,                     8.392387e-01,  -2.394359e-01,  5.137980e+00,          5.115085e+00,                     2.493984e-02,  -1.034708e+00,  1.161730e+00,          4.613937e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      435996,   706849526,  9.874046e+00,  2.383128e+00,   9.923904e-01,     0.000000e+00,                     2.839378e-01,  -7.200138e-01,  4.312350e+00,          1.809698e+00,                     2.577051e-01,  -1.655196e-01,  2.919271e-01,          5.365193e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
      441617,   706849527,  1.687537e+01,  1.422412e+01,   9.182178e+01,     0.000000e+00,                     9.756478e-01,   1.130516e+00,  4.781275e+00,          4.299836e+00,                     3.789755e-01,   2.579888e-01,  4.097133e+00,          5.633820e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      446654,   706849528,  1.307618e+01,  1.239609e+01,   1.125873e-01,     0.000000e+00,                     8.261282e-01,   3.843501e-01,  5.885439e+00,          7.598685e-01,                     5.892529e-01,  -6.057259e-01,  1.089350e+00,          5.872986e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      520739,   706849529,  1.659690e+01,  4.361146e+00,   3.400438e+00,     0.000000e+00,                     4.892101e-01,  -1.177317e-01,  2.295934e+00,          7.949201e-01,                     4.949365e-01,   8.387822e-02,  2.746426e+00,          2.612086e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      523644,   706849530,  9.548411e+00,  5.664047e+00,   5.887747e+01,     0.000000e+00,                     1.052285e-01,  -6.175008e-01,  5.014958e+00,          5.164952e+00,                     9.875111e-01,   5.181349e-01,  2.576583e+00,          4.960036e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      529609,   706849531,  6.595056e+00,  2.561830e+00,   1.239033e+00,     0.000000e+00,                     9.458429e-01,   2.648106e-01,  5.498168e+00,          2.488815e+00,                     9.112050e-01,   5.067253e-01,  5.334413e+00,          4.400818e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      532098,   706849532,  7.055398e+00,  4.131943e+00,   5.399963e+00,     0.000000e+00,                     4.104183e-01,   3.628181e-01,  1.071441e+00,          4.780430e+00,                     5.809236e-03,  -1.976281e-01,  3.074103e+00,          2.134264e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            12,                  1,            15,    46
      539787,   706849533,  3.486022e+01,  1.883559e+01,   1.168697e+01,     0.000000e+00,                     7.730440e-01,  -2.915797e-01,  3.003560e-01,          1.112900e+00,                     9.285006e-01,   8.921803e-01,  2.584081e+00,          3.701680e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             1,    46
      543320,   706849534,  1.128414e+01,  8.570505e+00,   1.841718e+00,     0.000000e+00,                     3.491604e-01,   6.205760e-01,  1.428585e+00,          5.735649e-01,                     9.193605e-01,  -1.148131e+00,  4.776068e+00,          4.782234e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      548509,   706849535,  2.714977e+01,  1.124710e+01,   2.102575e-01,     0.000000e+00,                     3.465036e-01,  -1.077302e+00,  6.030190e+00,          4.664591e+00,                     2.856315e-01,  -9.324283e-01,  4.666545e+00,          5.275061e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      552552,   706849536,  8.404551e+00,  2.888480e+00,   2.784134e+00,     0.000000e+00,                     1.757417e-02,   1.996609e-01,  3.690473e+00,          2.442108e+00,                     5.010445e-01,   2.528386e-01,  4.893597e+00,          7.469505e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      561157,   706849537,  6.648010e+00,  5.628013e+00,   3.934194e+01,     0.000000e+00,                     8.556178e-01,   1.260598e+00,  1.098857e-01,          3.247025e+00,                     4.890307e-01,  -8.863829e-01,  2.173358e+00,          9.820384e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      567882,   706849538,  6.092080e+00,  1.247653e+00,   3.081172e+00,     0.000000e+00,                     6.325022e-01,   1.117817e+00,  1.141282e+00,          8.227252e-02,                     3.129065e-01,  -2.716157e-01,  4.385287e-01,          2.394761e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
      573591,   706849539,  8.794111e+00,  1.833703e+00,   3.446558e-01,     0.000000e+00,                     8.914849e-01,  -6.973702e-01,  3.006154e+00,          5.422215e+00,                     9.531055e-01,   9.501714e-01,  2.905082e+00,          9.009336e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      575064,   706849540,  6.749150e+00,  4.772128e+00,   1.211620e+00,     0.000000e+00,                     4.331351e-01,   1.490166e-01,  2.059694e+00,          2.473496e+00,                     4.630303e-01,   7.978365e-01,  2.728049e+00,          2.376287e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      577401,   706849541,  7.032166e+00,  4.247331e+00,   2.436717e-01,     0.000000e+00,                     6.341723e-01,   1.271648e+00,  8.628265e-01,          1.244655e-01,                     5.798260e-01,  -3.123103e-02,  2.872352e+00,          7.527201e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             9,    46
      587310,   706849542,  9.420886e+00,  5.336769e+00,   1.000838e+01,     0.000000e+00,                     5.493889e-01,  -7.846394e-02,  2.757060e-01,          1.443934e-01,                     8.099260e-01,  -9.858123e-01,  4.637998e+00,          3.864201e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      593259,   706849543,  1.225896e+01,  7.488560e+00,   7.874295e+00,     0.000000e+00,                     5.325903e-02,  -9.419235e-01,  5.996410e+00,          4.002996e-01,                     3.633920e-01,   5.817355e-01,  5.906420e+00,          3.900077e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      601052,   706849544,  1.057925e+01,  5.787954e+00,   2.260003e+00,     0.000000e+00,                     8.359412e-01,  -1.916305e-01,  3.344549e+00,          1.289479e+00,                     9.651927e-01,  -5.421453e-01,  6.222774e+00,          9.452952e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      603145,   706849545,  5.282950e+00,  5.203424e+00,   2.165140e+01,     0.000000e+00,                     4.809072e-01,   3.231956e-02,  3.310588e+00,          4.045444e+00,                     7.083193e-01,   2.529120e-02,  6.037225e+00,          2.267444e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            15,    46
      615450,   706849546,  1.164679e+01,  9.346144e+00,   6.983283e+00,     0.000000e+00,                     9.598883e-02,  -8.766331e-02,  2.368230e+00,          1.618041e-01,                     2.104424e-01,  -9.028875e-01,  2.816007e+00,          5.605493e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      623447,   706849547,  6.074780e+00,  3.357771e+00,   6.378682e+01,     0.000000e+00,                     8.176813e-01,   4.498690e-01,  3.789455e+00,          1.416774e+00,                     3.519506e-01,  -8.890549e-01,  3.478012e+00,          8.975055e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
      630040,   706849548,  5.947103e+00,  1.732734e+00,   1.701392e+00,     0.000000e+00,                     4.785725e-01,   3.960685e-01,  6.256266e+00,          5.560769e+00,                     2.821062e-01,   2.670264e-01,  9.841177e-01,          1.368870e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
      635753,   706849549,  1.261727e+01,  1.131231e+01,   6.831784e-01,     0.000000e+00,                     3.229496e-01,  -4.874279e-01,  2.686428e+00,          1.364762e+00,                     9.121806e-01,   4.784964e-03,  4.531755e+00,          1.305812e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
      640078,   706849550,  5.999782e+00,  4.899056e+00,   2.153577e+01,     0.000000e+00,                     6.222868e-01,  -2.463647e-01,  4.073428e+00,          4.747738e-01,                     9.770829e-01,  -5.576183e-01,  1.342971e+00,          1.416335e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
      647935,   706849551,  5.779719e+00,  1.283798e+00,   6.808787e-01,     0.000000e+00,                     6.875197e-01,   8.919887e-01,  1.049788e+00,          2.836626e+00,                     6.377303e-01,   1.169911e+00,  4.393464e+00,          4.260683e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      650252,   706849552,  8.733574e+00,  2.851192e+00,   4.635779e+01,     0.000000e+00,                     2.519761e-01,  -5.293901e-01,  1.664825e-01,          1.881557e+00,                     7.653154e-01,  -6.134850e-01,  6.434720e-01,          5.814902e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      656049,   706849553,  1.446484e+01,  1.254653e+01,   7.773374e+00,     0.000000e+00,                     3.215058e-01,  -6.868492e-01,  5.203439e+00,          4.403092e+00,                     4.596172e-01,  -2.707923e-01,  4.022642e+00,          2.333169e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
