    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
      149096,   706849520,          3.704990e+02,            3.603717e+02,        2.733435e-02,   2.231179e+04,     1.615162e+01,        4.995340e+00,    4.762308e-01,  3.941568e+00,         1,1,    8.516802e+00,  2.919058e+00,      1.519586e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.413907e+00,      2.413907e+00,  3.75994561e+01,   0.000000e+00,  4.932002e+02,  4.378444e+03, -6.663244e+00,     0.000000e+00,1,0,1
      154833,   706849521,          2.964417e+02,            7.371606e+01,        7.513303e-01,   7.202744e+04,     1.023444e+00,        4.304183e+00,    5.582086e-01,  5.244690e+00,         1,1,    1.209276e+01,  2.552753e+01,      8.999480e+00,  8.490418e+00,1,             14,              1,                   8,                   1,   8.999480e+00,      1.209276e+01,  5.87929689e+00,   0.000000e+00,  2.060431e+00,  1.382121e+03, -1.115781e+03,     0.000000e+00,0,1,1
      433343,   706849525,          5.676409e+02,            4.782195e+02,        1.575317e-01,   2.151246e+05,     2.222988e+00,        5.115085e+00,   -2.394359e-01,  5.137980e+00,         1,1,    4.522697e+00,  6.134772e+00,      3.146860e+00,  1.544516e+00,1,             13,              1,                   8,                   1,   3.146860e+00,      4.522697e+00,  1.23438767e+01,   0.000000e+00,  6.904297e+00,  4.389286e+01, -5.033162e+00,     0.000000e+00,0,1,1
      441617,   706849527,          7.667325e+02,            6.682907e+02,        1.283913e-01,   1.732655e+04,     3.857033e+01,        4.299836e+00,    1.130516e+00,  4.781275e+00,         1,1,    1.687537e+01,  1.422412e+01,      4.138508e+00,  2.737641e+00,0,             13,              1,                   5,                   1,   5.803256e+00,      5.803256e+00,  1.24354040e+01,   0.000000e+00,  2.473925e+03,  1.974462e+04, -7.228136e+00,     0.000000e+00,1,0,1
      523644,   706849530,          1.948151e+02,            1.901479e+02,        2.395665e-02,   1.513330e+04,     1.256487e+01,        5.164952e+00,   -6.175008e-01,  5.014958e+00,         1,1,    9.548411e+00,  5.664047e+00,      1.811243e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.794816e+00,      2.794816e+00,  3.03683251e+01,   0.000000e+00,  2.337638e+02,  1.266054e+04, -3.521186e+01,     0.000000e+00,1,0,1
      539787,   706849533,          5.208520e+02,            1.395680e+02,        7.320391e-01,   4.207771e+04,     3.316909e+00,        1.112900e+00,   -2.915797e-01,  3.003560e-01,         1,1,    1.184866e+01,  1.922431e+01,      8.840755e+00,  8.143947e+00,1,             14,              1,                   8,                   1,   8.840755e+00,      1.184866e+01,  5.96772118e+00,   0.000000e+00,  1.903570e+01,  3.345018e+03, -1.806412e+02,     0.000000e+00,0,1,1
      543320,   706849534,          3.199459e+02,            2.735600e+02,        1.449804e-01,   3.596045e+04,     7.607245e+00,        5.735649e-01,    6.205760e-01,  1.428585e+00,         1,1,    2.579497e+00,  9.763337e+00,      1.644006e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.644006e+00,      2.579497e+00,  2.35291365e+01,   0.000000e+00,  4.121838e+01,  1.819217e+03, -2.765896e+01,     0.000000e+00,0,1,1
      561157,   706849537,          6.975120e+01,            6.975120e+01,        0.000000e+00,   1.663066e+04,     4.194134e+00,        3.247025e+00,    1.260598e+00,  1.098857e-01,         2,1,    6.648010e+00,  5.628013e+00,      1.380273e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380273e+00,      1.380273e+00,  6.32426469e+01,   0.000000e+00,  3.665180e+01,  8.459778e+03, -2.371753e+02,     0.000000e+00,1,0,1
      587310,   706849542,          4.061615e+02,            3.962803e+02,        2.432828e-02,   3.615224e+04,     1.096143e+01,        1.443934e-01,   -7.846394e-02,  2.757060e-01,         1,1,    9.420886e+00,  5.336769e+00,      1.776785e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.747055e+00,      2.747055e+00,  3.11225168e+01,   0.000000e+00,  3.062333e+02,  2.152122e+03, -6.827095e+00,     0.000000e+00,1,0,1
      650252,   706849552,          2.762227e+02,            2.688896e+02,        2.654782e-02,   1.488301e+04,     1.806689e+01,        1.881557e+00,   -5.293901e-01,  1.664825e-01,         1,1,    8.733574e+00,  2.851192e+00,      1.577274e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.492893e+00,      2.492893e+00,  3.58384142e+01,   0.000000e+00,  9.945687e+02,  9.968410e+03, -9.938875e+00,     0.000000e+00,1,0,1
      656049,   706849553,          3.078538e+02,            2.546498e+02,        1.728221e-01,   2.570710e+04,     9.905816e+00,        4.403092e+00,   -6.868492e-01,  5.203439e+00,         1,1,    4.761716e+00,  1.303248e+01,      3.331086e+00,  1.618965e+00,1,             13,              1,                   8,                   1,   3.331086e+00,      4.761716e+00,  1.54286905e+01,   0.000000e+00,  9.684612e+01,  5.132062e+03, -4.035876e+01,     0.000000e+00,0,1,1
      679180,   706849556,          6.384873e+02,            5.672866e+02,        1.115147e-01,   3.494926e+04,     1.623172e+01,        1.383081e+00,   -7.619208e-01,  4.705571e+00,         1,1,    3.968143e+00,  1.529618e+01,      2.717377e+00,  1.368275e+00,1,             13,              1,                   8,                   1,   2.717377e+00,      3.968143e+00,  1.47617343e+01,   0.000000e+00,  2.106038e+02,  3.006061e+03, -9.903210e+00,     0.000000e+00,0,1,1
      683477,   706849557,          4.696120e+02,            4.573360e+02,        2.614057e-02,   2.727007e+04,     1.677062e+01,        6.113563e+00,    2.362546e-01,  4.889429e+00,         1,1,    8.850942e+00,  6.459737e+00,      1.610887e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.535898e+00,      2.535898e+00,  3.49454559e+01,   0.000000e+00,  1.848242e+02,  3.924116e+03, -6.909985e+00,     0.000000e+00,1,0,1
      696891,   706849559,          4.919844e+02,            4.289789e+02,        1.280639e-01,   2.012390e+04,     2.131689e+01,        4.413856e+00,   -8.807255e-01,  1.983686e+00,         1,1,    1.684599e+01,  3.543013e+00,      4.135321e+00,  2.731357e+00,0,             13,              1,                   5,                   1,   5.790294e+00,      5.790294e+00,  1.24646479e+01,   0.000000e+00,  1.165962e+03,  9.596029e+03, -6.652374e+00,     0.000000e+00,1,0,1
      715767,   706849563,          2.073833e+02,            1.530801e+02,        2.618496e-01,   1.780736e+04,     8.596450e+00,        5.001148e+00,    6.068502e-01,  4.305167e+00,         1,1,    1.945956e+01,  1.459447e+01,      5.227731e+00,  5.449565e+00,0,             14,              1,                   5,                   1,   6.967714e+00,      6.967714e+00,  1.03893839e+01,   0.000000e+00,  7.322622e+01,  2.046865e+04, -1.768395e+02,     0.000000e+00,1,0,1
      726189,   706849565,          4.218197e+02,            4.100999e+02,        2.778378e-02,   1.477782e+04,     2.775105e+01,        1.431542e+00,   -3.618884e-01,  2.104095e+00,         1,1,    8.398445e+00,  3.026835e+00,      1.483184e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.371027e+00,      2.371027e+00,  3.86248127e+01,   0.000000e+00,  1.133755e+03,  9.971629e+03, -5.049557e+00,     0.000000e+00,1,0,1
     1556571,   706849575,          1.566144e+02,            1.530455e+02,        2.278751e-02,   2.177589e+04,     7.028209e+00,        5.643132e+00,    4.468929e-02,  1.892601e-01,         1,1,    9.976739e+00,  4.304123e+00,      1.939412e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.956572e+00,      2.956572e+00,  2.80651010e+01,   0.000000e+00,  1.609905e+02,  5.740141e+03, -3.538401e+01,     0.000000e+00,1,0,1
     1585619,   706849579,          2.898200e+02,            2.436249e+02,        1.593923e-01,   1.934500e+04,     1.259369e+01,        6.231135e-01,    2.325878e-01,  3.110435e+00,         1,1,    2.454766e+00,  8.218052e+00,      1.547644e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.547644e+00,      2.454766e+00,  3.66678893e+01,   0.000000e+00,  1.507713e+02,  5.435775e+03, -3.627414e+01,     0.000000e+00,0,1,1
     1591972,   706849580,          5.149768e+01,            5.149768e+01,        0.000000e+00,   2.426847e+04,     2.121999e+00,        3.415746e+00,   -5.032254e-02,  3.412004e+00,         2,1,    7.541690e+00,  5.495793e+00,      1.380137e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380137e+00,      1.380137e+00,  4.82180653e+01,   0.000000e+00,  1.600443e+00,  4.219188e+03, -5.724568e+03,     0.000000e+00,1,0,1
     1660570,   706849584,          3.838369e+02,            3.131193e+02,        1.842386e-01,   2.584499e+04,     1.211528e+01,        5.211611e+00,    1.209948e-01,  6.099834e+00,         1,1,    4.963137e+00,  1.463829e+01,      3.486630e+00,  1.681306e+00,1,             13,              1,                   8,                   1,   3.486630e+00,      4.963137e+00,  1.47266668e+01,   0.000000e+00,  2.020105e+02,  5.593129e+03, -2.743015e+01,     0.000000e+00,0,1,1
     1696993,   706849587,          5.400082e+02,            4.790911e+02,        1.128077e-01,   4.329328e+04,     1.106618e+01,        4.233326e+00,    9.832863e-01,  4.270766e+00,         1,1,    1.649561e+01,  6.622490e+00,      4.007616e+00,  2.532982e+00,0,             13,              1,                   5,                   1,   5.636189e+00,      5.636189e+00,  1.28187468e+01,   0.000000e+00,  2.559020e+02,  2.350884e+03, -7.928654e+00,     0.000000e+00,1,0,1
     1702458,   706849588,          3.085453e+02,            3.004666e+02,        2.618322e-02,   1.168797e+04,     2.570734e+01,        2.616170e+00,    2.728238e-01,  2.803378e+00,         1,1,    8.838478e+00,  2.754626e+00,      1.607725e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.531323e+00,      2.531323e+00,  3.50385121e+01,   0.000000e+00,  1.667900e+03,  1.617490e+04, -9.155644e+00,     0.000000e+00,1,0,1
     2054316,   706849596,          4.774617e+02,            4.640345e+02,        2.812198e-02,   3.412863e+04,     1.359664e+01,        5.040592e+00,    5.482429e-01,  5.633564e+00,         1,1,    8.311874e+00,  5.247968e+00,      1.462307e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.339774e+00,      2.339774e+00,  3.94084429e+01,   0.000000e+00,  3.690468e+02,  2.218896e+03, -5.250212e+00,     0.000000e+00,1,0,1
     2085424,   706849600,          1.795352e+02,            1.574396e+02,        1.230708e-01,   4.090771e+04,     3.848654e+00,        3.182939e+00,    8.419269e-01,  2.919581e+00,         1,1,    1.674424e+01,  5.635818e+00,      4.093868e+00,  2.667192e+00,0,             13,              1,                   5,                   1,   5.745449e+00,      5.745449e+00,  1.25649377e+01,   0.000000e+00,  2.772391e+01,  2.549006e+03, -9.391688e+01,     0.000000e+00,1,0,1
     2090625,   706849601,          7.074738e+01,            7.074738e+01,        0.000000e+00,   3.844723e+04,     1.840116e+00,        3.448884e+00,   -6.366223e-01,  3.243285e+00,         2,0,    2.002174e+00,  1.187975e+01,      1.380258e+00,  1.260000e+00,1,             13,              1,                   9,                   4,   1.380258e+00,      2.002174e+00,  3.32445643e+01,   0.000000e+00,  5.342004e-01,  1.789943e+03,  3.756124e+03,     5.413587e+00,0,1,0
     2090625,   706849601,          4.932842e+02,            4.838190e+02,        1.918828e-02,   1.435615e+04,     3.370116e+01,        3.227369e+00,    1.824333e-01,  3.896437e+00,         1,1,    1.187975e+01,  1.260000e+00,      2.509852e+00,  1.281716e+00,0,             13,              2,                   5,                  13,   3.698643e+00,      3.698643e+00,  3.36253319e+01,   5.342004e-01,  1.746993e+03,  3.756124e+03, -2.161096e+00,     0.000000e+00,1,0,0
     2102962,   706849602,          3.437011e+01,            3.437011e+01,        0.000000e+00,   2.085647e+04,     1.647935e+00,        5.533426e+00,    1.164387e+00,  3.190622e-01,         2,1,    8.032560e+00,  2.359347e+00,      1.382005e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.239591e+00,      2.239591e+00,  4.21309309e+01,   0.000000e+00,  1.316510e+01,  4.553377e+03, -3.725976e+02,     0.000000e+00,1,0,1
     2397150,   706849606,          3.804781e+02,            1.910292e+02,        4.979232e-01,   2.880126e+04,     6.632669e+00,        4.412235e+00,   -4.292540e-01,  6.141541e-01,         1,1,    2.387051e+01,  1.052029e+01,      7.103741e+00,  1.132973e+01,0,             14,              1,                   5,                   1,   9.056715e+00,      9.056715e+00,  8.28642791e+00,   0.000000e+00,  7.535358e+01,  7.902042e+03, -9.370264e+01,     0.000000e+00,1,0,1
     2402987,   706849607,          4.481045e+01,            4.481045e+01,        0.000000e+00,   1.544230e+04,     2.901799e+00,        2.073432e+00,   -5.772618e-01,  3.082903e-01,         2,1,    6.427185e+00,  4.609341e+00,      1.380045e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380045e+00,      1.380045e+00,  6.80558919e+01,   0.000000e+00,  2.493081e+01,  8.821214e+03, -3.611205e+02,     0.000000e+00,1,0,1
     2589484,   706849626,          1.473594e+02,            1.436655e+02,        2.506726e-02,   2.813532e+04,     5.106235e+00,        8.126941e-01,   -5.362226e-01,  3.447910e+00,         1,1,    9.178535e+00,  7.971729e+00,      1.703713e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.656802e+00,      2.656802e+00,  3.26511545e+01,   0.000000e+00,  3.206498e+01,  4.129402e+03, -1.263593e+02,     0.000000e+00,1,0,1
     2595385,   706849627,          5.347597e+02,            4.713093e+02,        1.186523e-01,   1.527162e+04,     3.086176e+01,        1.672130e-01,   -3.922106e-01,  1.917298e+00,         1,1,    1.662969e+01,  7.341839e+00,      4.056610e+00,  2.608559e+00,0,             13,              1,                   5,                   1,   5.695049e+00,      5.695049e+00,  1.26806758e+01,   0.000000e+00,  1.078086e+03,  1.959048e+04, -8.713505e+00,     0.000000e+00,1,0,1
     2600446,   706849628,          1.418351e+02,            7.547642e+01,        4.678578e-01,   3.683821e+04,     2.048862e+00,        5.967402e+00,    2.547006e-01,  1.173925e-01,         1,1,    2.312665e+01,  7.794982e+00,      6.865879e+00,  1.040849e+01,0,             14,              1,                   5,                   1,   8.696094e+00,      8.696094e+00,  8.56277076e+00,   0.000000e+00,  1.447643e+01,  4.342955e+03, -3.212449e+02,     0.000000e+00,1,0,1
     3031922,   706849632,          6.191192e+02,            6.014645e+02,        2.851574e-02,   9.910683e+03,     6.068851e+01,        1.410769e+00,   -4.323166e-01,  4.394742e+00,         1,1,    8.213670e+00,  2.382168e+00,      1.431594e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.304436e+00,      2.304436e+00,  4.03288724e+01,   0.000000e+00,  5.273884e+03,  2.056118e+04, -1.946224e+00,     0.000000e+00,1,0,1
     3475218,   706849636,          3.048228e+02,            2.658931e+02,        1.277123e-01,   1.812494e+05,     1.467001e+00,        2.456208e+00,   -1.112708e+00,  1.971408e+00,         1,1,    4.141176e+00,  2.425985e+01,      2.851249e+00,  1.423622e+00,1,             13,              1,                   8,                   1,   2.851249e+00,      4.141176e+00,  1.33879990e+01,   0.000000e+00,  1.828735e+00,  1.647785e+02, -1.779338e+02,     0.000000e+00,0,1,1
     3499473,   706849641,          5.296805e+02,            4.331581e+02,        1.822276e-01,   1.348924e+05,     3.211137e+00,        1.910987e+00,    2.186660e-01,  4.016945e+00,         1,1,    2.297529e+00,  1.257095e+01,      1.426137e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.426137e+00,      2.297529e+00,  2.69350404e+01,   0.000000e+00,  3.225806e+00,  1.557440e+02, -2.670644e+01,     0.000000e+00,0,1,1
     3514125,   706849643,          3.950064e+02,            3.629102e+02,        8.125501e-02,   2.464738e+04,     1.472409e+01,        2.336285e+00,   -9.454183e-01,  6.605343e-01,         1,1,    3.661387e+00,  1.347607e+01,      2.480253e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   2.480253e+00,      3.661387e+00,  1.61336239e+01,   0.000000e+00,  2.510985e+02,  5.376811e+03, -2.015283e+01,     0.000000e+00,0,1,1
     3527615,   706849645,          5.523086e+02,            5.374398e+02,        2.692123e-02,   2.897300e+04,     1.854967e+01,        4.455321e+00,   -1.324512e+00,  4.565027e+00,         1,1,    8.629081e+00,  6.390623e+00,      1.551188e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.454747e+00,      2.454747e+00,  3.66692376e+01,   0.000000e+00,  6.524641e+02,  3.410313e+03, -5.079960e+00,     0.000000e+00,1,0,1
     3569411,   706849649,          6.913962e+02,            6.746449e+02,        2.422825e-02,   2.304108e+04,     2.928008e+01,        1.611545e+00,   -3.092155e-01,  2.631696e+00,         1,1,    9.454825e+00,  1.751962e+00,      1.785920e+00,  1.277584e+00,0,             13,              2,                   5,                   7,   2.759748e+00,      2.759748e+00,  3.97739885e+01,   0.000000e+00,  2.629082e+03,  4.023419e+03, -1.344286e+00,     0.000000e+00,1,0,1
     3994687,   706849653,          2.854356e+02,            2.784972e+02,        2.430785e-02,   1.909066e+04,     1.458814e+01,        5.403804e+00,    3.011367e-01,  3.890555e+00,         1,1,    9.427796e+00,  5.027834e+00,      1.778643e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.749638e+00,      2.749638e+00,  3.10807808e+01,   0.000000e+00,  3.235162e+02,  7.559884e+03, -1.712708e+01,     0.000000e+00,1,0,1
     4236752,   706849666,          5.732264e+02,            5.583139e+02,        2.601501e-02,   1.858505e+04,     3.004103e+01,        1.543620e+00,    4.080106e-03,  5.266375e+00,         1,1,    8.887871e+00,  8.170510e+00,      1.624350e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.549463e+00,      2.549463e+00,  3.46734393e+01,   0.000000e+00,  9.272148e+02,  9.413053e+03, -5.582221e+00,     0.000000e+00,1,0,1
     4249260,   706849668,          4.288904e+02,            4.178851e+02,        2.565986e-02,   2.487530e+04,     1.679920e+01,        4.558633e+00,   -1.083049e+00,  5.735518e+00,         1,1,    8.994275e+00,  6.604561e+00,      1.651628e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.588641e+00,      2.588641e+00,  3.39072962e+01,   0.000000e+00,  5.692428e+02,  4.804803e+03, -8.212155e+00,     0.000000e+00,1,0,1
     4255117,   706849669,          4.743195e+01,            4.743195e+01,        0.000000e+00,   1.095036e+04,     4.331542e+00,        2.519178e+00,    6.790908e-02,  5.661399e+00,         2,1,    7.384440e+00,  1.827636e+00,      1.380348e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380348e+00,      1.380348e+00,  5.05199180e+01,   0.000000e+00,  6.896053e+01,  1.464268e+04, -1.879142e+02,     0.000000e+00,1,0,1
     4681097,   706849673,          4.542380e+02,            4.364513e+02,        3.915711e-02,   3.367523e+04,     1.296060e+01,        5.069172e+00,   -1.471763e+00,  3.703907e+00,         1,1,    1.367201e+01,  3.684233e+00,      3.076736e+00,  1.515999e+00,0,             13,              1,                   5,                   1,   4.429420e+00,      4.429420e+00,  1.67403211e+01,   0.000000e+00,  5.549620e+02,  2.917122e+03, -5.258538e+00,     0.000000e+00,1,0,1
     4697595,   706849675,          3.998473e+02,            3.470969e+02,        1.319265e-01,   1.420173e+05,     2.444046e+00,        5.668945e+00,   -7.814140e-01,  3.671893e+00,         1,1,    2.715995e+00,  4.070913e+00,      1.749639e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.749639e+00,      2.715995e+00,  2.18761484e+01,   0.000000e+00,  3.663715e+00,  6.413708e+01, -2.102756e+01,     0.000000e+00,0,1,1
     4709761,   706849677,          2.166307e+02,            2.117101e+02,        2.271420e-02,   1.370906e+04,     1.544307e+01,        4.119321e+00,    1.105244e+00,  2.663992e+00,         1,1,    1.000506e+01,  4.145038e+00,      1.947434e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.967340e+00,      2.967340e+00,  2.79239984e+01,   0.000000e+00,  5.784255e+02,  1.435040e+04, -2.428965e+01,     0.000000e+00,1,0,1
     4939037,   706849683,          4.959703e+01,            4.959703e+01,        0.000000e+00,   3.364775e+04,     1.474007e+00,        1.473013e+00,   -6.905638e-02,  5.422002e+00,         2,1,    7.850019e+00,  1.250723e+00,      1.380915e+00,  1.260000e+00,0,             13,              2,                   5,                  11,   2.174667e+00,      2.174667e+00,  5.82275681e+01,   0.000000e+00,  1.517155e+01,  1.532092e+03, -9.315958e+01,     0.000000e+00,1,0,0
     4950170,   706849684,          3.768613e+02,            1.208406e+02,        6.793498e-01,   4.667960e+04,     2.588725e+00,        4.574157e-01,   -3.938369e-01,  2.970625e+00,         1,1,    2.808098e+01,  1.366835e+01,      8.524211e+00,  1.757315e+01,0,             14,              1,                   5,                   1,   1.115632e+01,      1.115632e+01,  7.09182138e+00,   0.000000e+00,  2.921260e+00,  3.651869e+03, -1.829757e+03,     0.000000e+00,1,0,1
     4964015,   706849685,          4.202482e+02,            0.000000e+00,        1.000000e+00,   3.007366e+04,     0.000000e+00,        2.363644e+00,    1.919071e-01,  4.060405e+00,         1,0,    4.206139e+01,  2.201002e+01,      1.470393e+01,  3.785525e+01,0,             14,              1,                   5,                   1,   1.873855e+01,      1.873855e+01,  5.24772996e+00,   0.000000e+00,  7.026009e-02,  1.350242e+04,  1.452279e+04,     7.258571e-01,1,0,0
     4964015,   706849685,          8.502672e+01,            4.898351e+01,        4.239046e-01,   2.971025e+04,     1.648707e+00,        5.646687e+00,    2.216375e-02,  8.263419e-01,         1,1,    2.201002e+01,  3.785525e+01,      6.516336e+00,  9.123012e+00,0,             14,              2,                   5,                  14,   8.160924e+00,      8.160924e+00,  9.02824725e+00,   7.026009e-02,  5.977966e+00,  1.452279e+04, -2.269983e+03,     0.000000e+00,1,0,0
     5049342,   706849690,          7.545349e+02,            6.912485e+02,        8.387474e-02,   2.350170e+05,     2.941270e+00,        1.062825e+00,    9.547411e-01,  5.642349e+00,         1,1,    3.714447e+00,  5.732342e+00,      2.521797e+00,  1.286724e+00,1,             13,              1,                   8,                   1,   2.521797e+00,      3.714447e+00,  1.51078024e+01,   0.000000e+00,  1.499170e+01,  3.259909e+01, -2.224253e+00,     0.000000e+00,0,1,1
     5071594,   706849694,          2.718176e+02,            2.461241e+02,        9.452464e-02,   3.477830e+04,     7.076946e+00,        1.251971e-01,    7.084995e-01,  3.231286e-01,         1,1,    3.806597e+00,  1.476131e+01,      2.592775e+00,  1.316416e+00,1,             13,              1,                   8,                   1,   2.592775e+00,      3.806597e+00,  1.54160231e+01,   0.000000e+00,  6.808758e+01,  2.925946e+03, -4.254994e+01,     0.000000e+00,0,1,1
