    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
     3485328,   706849638,  9.31760947e+01,  2.145703e+00,  1.000000e+00,       1.345625e+47,       2.024224e+49,   0.000000e+00,   0.000000e+00,  7.496363e+02,  0.000000e+00,  3.023005e+02,          -nan,  2.661681e+02,          -nan,  5.548566e+00,  4.150160e+00,  1.398406e+00,  3.023905e+02,  1.369012e+02,                5,             9,  1.000000e-01,    2.145703e+00,  1.007064e+00,     1.007064e+00,  4.121113e-01,  2.887313e+48,  1.345625e+47,  2.867061e+47,        2.867061e+47,  7.006149e+47,  4.199000e+00,  4.199000e+00,  0.000000e+00,  3.302552e+00,  3.302552e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.117590e+00,     1.117590e+00,  8.371955e+00,  2.024224e+50,  2.024224e+49,  1.811241e+49,        1.811241e+49,  2.417863e+48,         3,1,0,             1,0,1,   1.553166e+04,  6.419783e-01,    2.25541532e-08,  1.96434529e-03,  1.64284400e+01,0,   4.311773e+02,  2.507490e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     5.881832e-02,      2.952919e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     3490925,   706849639,  1.31260912e-01,  1.000000e+00,  1.000000e+00,       3.300542e+50,       4.050430e+50,   0.000000e+00,   0.000000e+00,  1.723898e+01,  0.000000e+00,  6.314858e+00,           nan,  6.751863e+00,           nan,  2.356898e+01,  2.356898e+01,  0.000000e+00,  6.381354e+00,  6.381354e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  5.396573e+00,  3.300542e+51,  3.300542e+50,  3.300542e+70,        3.300542e+70,  6.115995e+49,  2.728646e+01,  2.728646e+01,  0.000000e+00,  6.969631e+00,  6.969631e+00,                1,             1,  1.000000e-01,    1.000000e+00, 4.319324e+149,    4.319324e+149,  5.088465e+00,  4.050430e+51,  4.050430e+50, 9.377463e-100,       9.377463e-100,  7.960024e+49,         7,1,0,             1,0,1,   6.470243e+04,  6.313551e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   9.276369e+04,  6.610581e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      1.321467e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,1
     3496388,   706849640,  1.00238395e+01,  1.000000e+00,  1.500000e+00,       1.504579e+50,       7.976564e+48,   0.000000e+00,   0.000000e+00,  3.982170e+02,  0.000000e+00,  9.455819e+01,          -nan,  2.144824e+02,          -nan,  5.156231e+00,  5.156231e+00,  0.000000e+00,  6.699866e-01,  6.699866e-01,                7,             7,  1.000000e-01,    1.000000e+00,  1.226082e+03,     1.226082e+03,  2.424837e+01,  1.504579e+51,  1.504579e+50,  1.227144e+47,        1.227144e+47,  6.204868e+48,  3.179511e+01,  2.140882e+01,  1.038630e+01,  2.157061e+02,  9.588136e-01,                2,             7,  1.000000e-01,    1.500000e+00,  1.032969e-01,     1.032969e-01,  5.162005e-01,  1.196485e+50,  7.976564e+48,  1.158297e+50,        1.158297e+50,  2.317868e+49,         4,1,1,             1,0,0,   3.784870e+04,  1.704040e+01,    6.23011809e-10,  7.11087354e-03,  1.79063848e+00,1,   3.476183e+05,  1.653273e+00,    1.00779785e-09,  3.77201123e-03,  9.27855640e-01,     6.500000e+00,      9.666780e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     3502806,   706849642,  1.54797295e+01,  1.000000e+00,  1.000000e+00,       5.700873e+49,       3.093374e+49,   0.000000e+00,   0.000000e+00,  2.370616e+01,  0.000000e+00,  1.118099e+01,           nan,  6.940836e+00,           nan,  1.296592e+01,  1.296592e+01,  0.000000e+00,  1.118103e+01,  1.118103e+01,                1,             1,  1.000000e-01,    1.000000e+00,  7.745154e-01,     7.745154e-01,  3.713118e+00,  5.700873e+50,  5.700873e+49,  7.360568e+49,        7.360568e+49,  1.535333e+49,  4.542684e+00,  4.542684e+00,  0.000000e+00,  2.529352e+00,  2.529352e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.907707e+00,     1.907707e+00,  1.000124e+01,  3.093374e+50,  3.093374e+49,  1.621514e+49,        1.621514e+49,  3.092990e+48,         7,1,0,             1,0,1,   3.038231e+04,  3.948338e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   4.158581e+02,  2.839433e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      3.268963e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     3518894,   706849644,  3.40125777e+02,  1.000000e+00,  2.720347e-01,       0.000000e+00,       2.045988e+48,   0.000000e+00,   0.000000e+00,  1.213333e+02,  7.029148e-01,  3.416517e+01,  2.831797e-01,  5.881432e+01,  2.498478e-01,  1.012057e+00,  0.000000e+00,  1.012057e+00,  7.922109e-03,  7.922109e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.671964e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.348829e+00,  2.579461e+00,  7.693677e-01,  5.884521e+01,  2.543013e-01,                5,             8,  1.000000e-01,    2.720347e-01,  7.487873e-01,     7.487873e-01,  1.227211e+00,  5.565797e+48,  2.045988e+48,  7.433082e+47,        7.433082e+47,  4.535322e+47,         4,0,0,             1,0,0,   9.118946e-04,  1.952386e+00,    6.24120576e-12,  9.60954324e-02,  5.68129510e+00,1,   1.142361e+03,  7.578710e-01,    5.73294917e-09,  1.38013625e-02,  6.29759505e+01,     2.397035e-02,      4.048974e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     3533384,   706849646,  1.12266413e+02,  1.095935e+02,  1.000000e+00,       1.787041e+44,       5.940174e+48,   0.000000e+00,   0.000000e+00,  7.977283e+03,  0.000000e+00,  3.898384e+03,          -nan,  2.219574e+03,          -nan,  5.153922e+00,  3.907628e+00,  1.246294e+00,  3.898955e+03,  5.051138e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.000000e-20,     1.000000e-20,  7.494819e-02,  1.958481e+47,  1.787041e+44,  1.958481e+66,        1.958481e+66,  2.613113e+47,  1.489312e+00,  1.489312e+00,  0.000000e+00,  1.415756e+00,  1.415756e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.114283e+00,     1.114283e+00,  1.472542e+01,  5.940174e+49,  5.940174e+48,  5.330940e+48,        5.330940e+48,  4.033959e+47,         3,1,0,             1,0,1,   5.414637e+05,  4.344284e-01,    1.59713204e-07,  8.42405961e-05,  2.53802932e+00,0,   5.239839e+00,  1.271555e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     4.274709e-02,      4.325665e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     3989425,   706849651,  7.36235820e+01,  1.000000e+00,  2.195556e+00,       1.825590e+49,       1.104578e+48,   0.000000e+00,   0.000000e+00,  2.228886e+02,  0.000000e+00,  4.690472e+01,          -nan,  1.277947e+02,          -nan,  1.089765e+00,  1.089765e+00,  0.000000e+00,  2.466489e-01,  2.466489e-01,                7,             7,  1.000000e-01,    1.000000e+00,  8.932053e-07,     8.932053e-07,  4.720709e+01,  1.825590e+50,  1.825590e+49,  2.043864e+55,        2.043864e+55,  3.867195e+47,  1.025737e+01,  7.990609e+00,  2.266757e+00,  1.281419e+02,  3.645387e-01,                2,             7,  1.000000e-01,    2.195556e+00,  1.822482e-01,     1.822482e-01,  7.304646e-01,  2.425164e+49,  1.104578e+48,  1.330693e+49,        1.330693e+49,  3.320029e+48,         4,1,1,             1,0,0,   4.106210e+02,  9.064017e+00,    3.38906741e-10,  5.47106585e-02,  1.97359903e+01,1,   1.200587e+04,  9.247042e-01,    4.26603869e-10,  1.86428661e-02,  5.49630357e+00,     6.500000e+00,      1.607392e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     3992098,   706849652,  9.26517389e+01,  1.000000e+00,  4.441753e+00,       1.621819e+49,       3.894252e+47,   0.000000e+00,   0.000000e+00,  2.679959e+02,  0.000000e+00,  5.466917e+01,          -nan,  1.559284e+02,          -nan,  9.094052e-01,  9.094052e-01,  0.000000e+00,  1.933432e-01,  1.933432e-01,                7,             7,  1.000000e-01,    1.000000e+00,  4.354417e-20,     4.354417e-20,  5.552740e+01,  1.621819e+50,  1.621819e+49,  3.724537e+68,        3.724537e+68,  2.920754e+47,  9.526631e+00,  7.470802e+00,  2.055830e+00,  1.560072e+02,  3.414164e-01,                2,             7,  1.000000e-01,    4.441753e+00,  1.633353e-01,     1.633353e-01,  6.406639e-01,  1.729730e+49,  3.894252e+47,  1.059006e+49,        1.059006e+49,  2.699903e+48,         4,1,1,             1,0,0,   1.803438e+02,  8.334140e+00,    3.22347687e-10,  7.37546464e-02,  2.81473694e+01,1,   8.996602e+03,  7.797355e-01,    4.11555748e-10,  2.13813256e-02,  6.46536300e+00,     6.500000e+00,      1.817950e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     4000632,   706849654,  4.12628123e+01,  6.346526e-01,  1.000000e+00,       1.561554e+48,       2.421778e+49,   0.000000e+00,   0.000000e+00,  4.104724e+02,  0.000000e+00,  1.790058e+02,          -nan,  1.331324e+02,          -nan,  7.663367e+00,  6.126820e+00,  1.536547e+00,  1.796297e+02,  1.428571e-05,                3,            10,  1.000000e-01,    6.346526e-01,  2.609492e-01,     2.609492e-01,  5.831871e-01,  9.910444e+48,  1.561554e+48,  3.797844e+48,        3.797844e+48,  1.699359e+48,  4.003606e+00,  4.003606e+00,  0.000000e+00,  2.509486e+00,  2.509486e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.751506e+00,     1.751506e+00,  1.005395e+01,  2.421778e+50,  2.421778e+49,  1.382683e+49,        1.382683e+49,  2.408782e+48,         3,1,0,             1,0,1,   8.425563e+03,  7.148430e-01,    2.15186111e-08,  2.88636870e-03,  1.76388619e+01,0,   2.810995e+02,  2.584774e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.073620e-02,      1.384814e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     4003105,   706849655,  2.52900993e+01,  5.247584e-01,  1.000000e+00,       2.406812e+48,       2.700189e+49,   0.000000e+00,   0.000000e+00,  5.056448e+02,  0.000000e+00,  2.301128e+02,          -nan,  1.553724e+02,          -nan,  9.946347e+00,  7.764569e+00,  2.181778e+00,  2.318440e+02,  3.553400e-01,                3,             7,  1.000000e-01,    5.247584e-01,  2.426996e-01,     2.426996e-01,  4.919596e-01,  1.262995e+49,  2.406812e+48,  5.203941e+48,        5.203941e+48,  2.567274e+48,  4.198310e+00,  4.198310e+00,  0.000000e+00,  2.474978e+00,  2.474978e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.881857e+00,     1.881857e+00,  1.014719e+01,  2.700189e+50,  2.700189e+49,  1.434854e+49,        1.434854e+49,  2.661022e+48,         3,1,0,             1,0,1,   1.382425e+04,  7.121352e-01,    4.01834533e-08,  1.22840475e-03,  9.80165051e+00,0,   3.205588e+02,  2.689622e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     7.976506e-03,      2.237546e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     4005318,   706849656,  7.05326575e+01,  1.000000e+00,  1.000000e+00,       2.274559e+49,       6.922198e+48,   0.000000e+00,   0.000000e+00,  1.018685e+01,  0.000000e+00,  4.946232e+00,           nan,  2.861367e+00,           nan,  5.447257e+00,  5.447257e+00,  0.000000e+00,  4.946238e+00,  4.946238e+00,                1,             1,  1.000000e-01,    1.000000e+00,  8.434426e-01,     8.434426e-01,  6.395531e+00,  2.274559e+50,  2.274559e+49,  2.696756e+49,        2.696756e+49,  3.556482e+48,  1.631058e+00,  1.631058e+00,  0.000000e+00,  1.457173e+00,  1.457173e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.362059e+00,     1.362059e+00,  1.444506e+01,  6.922198e+49,  6.922198e+48,  5.082157e+48,        5.082157e+48,  4.792088e+47,         7,1,0,             1,0,1,   1.407345e+03,  2.753992e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   7.712955e+00,  1.380542e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      4.165791e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     4116225,   706849657,  8.99976650e+01,  8.159754e-01,  1.000000e+00,       4.353888e+47,       1.872221e+49,   0.000000e+00,   0.000000e+00,  6.031974e+02,  0.000000e+00,  2.527416e+02,          -nan,  2.051678e+02,          -nan,  5.631344e+00,  4.206578e+00,  1.424766e+00,  2.528152e+02,  1.127719e+02,                5,             9,  1.000000e-01,    8.159754e-01,  7.441372e-01,     7.441372e-01,  4.643633e-01,  3.552666e+48,  4.353888e+47,  4.774208e+47,        4.774208e+47,  7.650617e+47,  3.566193e+00,  3.566193e+00,  0.000000e+00,  2.575545e+00,  2.575545e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.480625e+00,     1.480625e+00,  9.881296e+00,  1.872221e+50,  1.872221e+49,  1.264480e+49,        1.264480e+49,  1.894712e+48,         3,1,0,             1,0,1,   1.213242e+04,  6.600629e-01,    2.35290634e-08,  1.84991084e-03,  1.57783302e+01,0,   2.015900e+02,  2.347917e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     6.036381e-02,      7.599827e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     4121690,   706849658,  1.45210754e+02,  1.000000e+00,  6.265038e-01,       0.000000e+00,       5.859043e+47,   0.000000e+00,   0.000000e+00,  3.634631e+02,  3.136223e+00,  8.641794e+01,  1.078840e+00,  1.956221e+02,  1.301205e+00,  8.163521e-01,  0.000000e+00,  8.163521e-01,  1.012341e-02,  1.012341e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.967424e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  5.010699e+00,  3.780025e+00,  1.230674e+00,  1.956406e+02,  4.527866e+01,                5,             8,  1.000000e-01,    6.265038e-01,  7.279642e-01,     7.279642e-01,  5.509184e-01,  3.670713e+48,  5.859043e+47,  5.042436e+47,        5.042436e+47,  6.662897e+47,         4,1,0,             1,0,0,   5.512781e-03,  2.708190e+00,    5.15036096e-12,  1.84643507e-01,  1.20505215e+01,1,   7.962249e+03,  6.753508e-01,    1.68502111e-08,  2.97380134e-03,  2.17312982e+01,     4.869578e-02,      9.574450e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     4131351,   706849659,  1.19074464e+02,  1.000000e+00,  5.298006e+01,       0.000000e+00,       3.986160e+45,   0.000000e+00,   0.000000e+00,  7.898867e+02,  1.139323e+02,  1.888502e+02,  4.167875e+01,  4.238136e+02,  4.468037e+01,  8.990434e-01,  0.000000e+00,  8.990434e-01,  9.188958e-03,  9.188958e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.232034e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  5.410317e+00,  4.363460e+00,  1.046857e+00,  4.238412e+02,  7.526515e-03,                6,            11,  1.000000e-01,    5.298006e+01,  1.392641e+00,     1.392641e+00,  3.290470e-01,  2.111870e+48,  3.986160e+45,  1.516449e+47,        1.516449e+47,  6.418140e+47,         4,0,0,             1,0,0,   9.522545e-03,  3.258781e+00,    4.01276474e-08,  4.17067468e-05,  1.02784369e+00,1,   2.473211e+04,  6.091353e-01,    1.63018618e-07,  8.47062706e-05,  2.49615277e+00,    -3.133776e-02,      9.335962e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     4144496,   706849660,  9.29685938e+01,  1.040148e+00,  1.000000e+00,       1.303329e+48,       8.019013e+48,   0.000000e+00,   0.000000e+00,  1.330882e+02,  0.000000e+00,  6.307294e+01,          -nan,  3.870576e+01,          -nan,  5.236224e+00,  4.316115e+00,  9.201088e-01,  6.320895e+01,  8.953201e-03,                3,            10,  1.000000e-01,    1.040148e+00,  3.836279e-01,     3.836279e-01,  1.170059e+00,  1.355655e+49,  1.303329e+48,  3.533776e+48,        3.533776e+48,  1.158621e+48,  1.788201e+00,  1.788201e+00,  0.000000e+00,  1.511919e+00,  1.511919e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.612550e+00,     1.612550e+00,  1.409422e+01,  8.019013e+49,  8.019013e+48,  4.972878e+48,        4.972878e+48,  5.689575e+47,         3,1,0,             1,0,1,   1.551231e+03,  7.893686e-01,    7.88522728e-09,  1.18933566e-02,  4.65219982e+01,0,   1.150505e+01,  1.497814e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -5.806971e-02,      3.304785e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     4146857,   706849661,  1.24295481e+02,  1.000000e+00,  5.347396e-01,       0.000000e+00,       8.936311e+47,   0.000000e+00,   0.000000e+00,  3.079772e+02,  2.426778e+00,  7.442018e+01,  8.441520e-01,  1.642553e+02,  9.969668e-01,  9.061808e-01,  0.000000e+00,  9.061808e-01,  9.109029e-03,  9.109029e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.256754e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  5.250128e+00,  3.945581e+00,  1.304547e+00,  1.643602e+02,  7.099845e+00,                5,             8,  1.000000e-01,    5.347396e-01,  5.424465e-01,     5.424465e-01,  6.187694e-01,  4.778599e+48,  8.936311e+47,  8.809346e+47,        8.809346e+47,  7.722747e+47,         4,1,0,             1,0,0,   6.164538e-03,  2.935885e+00,    5.74836436e-12,  1.26658859e-01,  7.83464504e+00,1,   6.346212e+03,  6.961940e-01,    1.92548576e-08,  2.45929490e-03,  1.91138662e+01,     5.321119e-02,      8.896160e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     4156074,   706849662,  5.22197667e+01,  1.000000e+00,  8.332783e-01,       0.000000e+00,       1.971648e+48,   0.000000e+00,   0.000000e+00,  2.104128e+02,  1.950716e+00,  5.092839e+01,  7.142750e-01,  1.121155e+02,  7.643261e-01,  1.355986e+00,  0.000000e+00,  1.355986e+00,  3.256224e-03,  3.256224e-03,               11,            11,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  8.451176e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  7.810009e+00,  6.237349e+00,  1.572660e+00,  1.124213e+02,  1.428571e-05,                2,            10,  1.000000e-01,    8.332783e-01,  2.386100e-01,     2.386100e-01,  7.970659e-01,  1.642932e+49,  1.971648e+48,  6.885426e+48,        6.885426e+48,  2.061224e+48,         4,0,1,             1,0,0,   4.365209e-02,  8.010214e+00,    7.14274129e-12,  6.22629928e-02,  3.38866009e+00,1,   4.661561e+03,  7.793069e-01,    3.76339595e-10,  3.15658825e-02,  1.02660235e+01,     6.500000e+00,      8.829218e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     4161647,   706849663,  3.65347303e+00,  1.000000e+00,  1.000000e+00,       1.426900e+50,       5.730436e+49,   0.000000e+00,   0.000000e+00,  1.190306e+01,  0.000000e+00,  5.263272e+00,           nan,  3.794952e+00,           nan,  1.407397e+01,  1.407397e+01,  0.000000e+00,  5.263280e+00,  5.263280e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  6.136052e+00,  1.426900e+51,  1.426900e+50,  1.426900e+70,        1.426900e+70,  2.325437e+49,  6.867274e+00,  6.867274e+00,  0.000000e+00,  3.120309e+00,  3.120309e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.586677e+00,     1.586677e+00,  8.694839e+00,  5.730436e+50,  5.730436e+49,  3.611596e+49,        3.611596e+49,  6.590617e+48,         7,1,0,             1,0,1,   1.823195e+04,  5.065007e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   1.690960e+03,  3.630233e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.712986e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     4215850,   706849664,  5.51732313e+01,  5.133959e+00,  5.133959e+00,       2.183449e+46,       6.036470e+46,   0.000000e+00,   0.000000e+00,  3.621378e+03,  7.089846e+01,  1.373827e+03,  2.474776e+01,  1.370602e+03,  2.903610e+01,  7.075070e+00,  5.741971e+00,  1.333098e+00,  1.374082e+03,  3.688885e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.000000e-20,     1.000000e-20,  1.502167e-01,  1.120974e+48,  2.183449e+46,  1.120974e+67,        1.120974e+67,  7.462379e+47,  7.038776e+00,  5.147122e+00,  1.891654e+00,  4.432438e+02,  1.840351e+02,                5,             9,  1.000000e-01,    5.133959e+00,  9.777620e-01,     9.777620e-01,  3.193730e-01,  3.099099e+48,  6.036470e+46,  3.169584e+47,        3.169584e+47,  9.703698e+47,         5,1,0,             1,1,1,   1.474366e+05,  5.286217e-01,    1.79341931e-07,  8.86909665e-05,  2.29713548e+00,0,   3.006950e+04,  6.254753e-01,    4.36825445e-08,  7.69378065e-04,  8.72659962e+00,    -3.898206e-02,      2.205238e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     4224767,   706849665,  2.97461471e+02,  1.000000e+00,  9.666528e-01,       0.000000e+00,       1.214547e+47,   0.000000e+00,   0.000000e+00,  6.221694e+02,  1.009864e+01,  1.652486e+02,  3.883541e+00,  3.134575e+02,  3.769894e+00,  8.622002e-01,  0.000000e+00,  8.622002e-01,  9.602922e-03,  9.602922e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.109520e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.545531e+00,  2.737594e+00,  8.079372e-01,  3.134599e+02,  1.021985e-02,                6,            11,  1.000000e-01,    9.666528e-01,  1.146439e+00,     1.146439e+00,  4.023513e-01,  1.174045e+48,  1.214547e+47,  1.024080e+47,        1.024080e+47,  2.917961e+47,         4,0,0,             1,0,0,   1.185201e-03,  1.893417e+00,    4.06120875e-08,  3.74060554e-05,  9.76103091e-01,1,   1.320278e+04,  6.054459e-01,    1.44969165e-07,  7.22563075e-05,  2.72747426e+00,     2.108461e-02,      5.593560e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     4242585,   706849667,  3.78294378e+00,  1.000000e+00,  1.000000e+00,       3.377976e+50,       2.039896e+50,   0.000000e+00,   0.000000e+00,  3.932514e+01,  0.000000e+00,  1.731196e+01,           nan,  1.260713e+01,           nan,  3.927353e+01,  3.927353e+01,  0.000000e+00,  1.731250e+01,  1.731250e+01,                1,             1,  1.000000e-01,    1.000000e+00,  8.185263e-36,     8.185263e-36,  2.774300e+00,  3.377976e+51,  3.377976e+50,  4.126900e+85,        4.126900e+85,  1.217596e+50,  1.958785e+01,  1.958785e+01,  0.000000e+00,  7.131520e+00,  7.131520e+00,                1,             1,  1.000000e-01,    1.000000e+00, 8.534067e+178,    8.534067e+178,  5.011163e+00,  2.039896e+51,  2.039896e+50, 2.390297e-129,       2.390297e-129,  4.070703e+49,         7,1,0,             1,0,1,   3.806647e+05,  5.969744e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   5.230090e+04,  5.662865e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.617770e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     4261262,   706849670,  2.09433400e+01,  8.934718e-01,  1.000000e+00,       1.913010e+49,       1.244266e+49,   0.000000e+00,   0.000000e+00,  4.080614e+01,  0.000000e+00,  2.104831e+01,          -nan,  1.043642e+01,          -nan,  1.108601e+01,  8.598732e+00,  2.487279e+00,  2.114599e+01,  3.877411e-01,                2,             7,  1.000000e-01,    8.934718e-01,  4.285226e-01,     4.285226e-01,  2.427959e+00,  1.709221e+50,  1.913010e+49,  3.988635e+49,        3.988635e+49,  7.039743e+48,  2.347963e+00,  2.347963e+00,  0.000000e+00,  1.679909e+00,  1.679909e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.343069e+00,     2.343069e+00,  1.313821e+01,  1.244266e+50,  1.244266e+49,  5.310409e+48,        5.310409e+48,  9.470587e+47,         3,1,1,             1,0,1,   2.090404e+04,  2.614830e+00,    4.43805850e-10,  1.62210537e-02,  4.66218632e+00,0,   3.405076e+01,  1.863755e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     6.500000e+00,      6.795223e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     4262379,   706849671,  1.35519380e+03,  1.000000e+00,  1.994185e+00,       0.000000e+00,       8.869391e+47,   0.000000e+00,   0.000000e+00,  1.423970e+01,  2.833742e-01,  4.270538e+00,  1.368095e-01,  6.599582e+00,  8.026133e-02,  7.201276e-01,  0.000000e+00,  7.201276e-01,  1.125108e-02,  1.125108e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.697690e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  1.874477e+00,  1.651997e+00,  2.224800e-01,  6.638138e+00,  2.052403e-02,                3,            10,  1.000000e-01,    1.994185e+00,  1.217437e+00,     1.217437e+00,  5.256489e+00,  1.768721e+49,  8.869391e+47,  1.452824e+48,        1.452824e+48,  3.364833e+47,         4,0,0,             1,0,0,   8.512803e-05,  9.055678e-01,    4.87721211e-12,  2.22953839e-01,  1.48971460e+01,1,   2.714352e+01,  8.859178e-01,    4.33088398e-10,  1.00936603e+00,  1.04960371e+03,    -1.436179e-01,      3.897186e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
