    INT     ,    INT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,      FLOAT      ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,              FLOAT              ,     FLOAT     ,    FLOAT     ,        FLOAT         ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,      FLOAT       , BOOL  , BOOL ,     BOOL      ,        INT        ,     INT      ,        INT        ,     INT      , INT  
       49565,  3616916396,  1.007003e+01,  5.541646e+00,   3.766061e-01,     0.000000e+00,                     3.118915e-01,  -4.152664e-01,  7.967114e-01,          3.986704e+00,                     2.608663e-01,   1.020778e+00,  4.682719e+00,          5.222504e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            13,                  1,            10,    46
       56042,  3616916397,  5.763853e+00,  3.760719e+00,   3.455835e+00,     0.000000e+00,                     1.514882e-01,   4.808969e-01,  2.781203e+00,          2.531649e+00,                     1.053940e-01,  -8.062094e-01,  3.402816e+00,          4.178913e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
       61671,  3616916398,  1.365378e+01,  5.907479e+00,   2.031685e-01,     0.000000e+00,                     2.127100e-01,  -2.277108e-01,  4.405559e-01,          3.806216e+00,                     2.755217e-01,  -1.116841e+00,  4.156734e+00,          4.915808e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
       64520,  3616916399,  9.609946e+00,  5.681532e+00,   8.272367e-02,     0.000000e+00,                     3.915844e-01,   7.369935e-01,  3.886605e+00,          2.031972e+00,                     3.384947e-01,   6.886892e-02,  1.695565e+00,          8.007397e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
      478257,  3616916400,  1.295608e+01,  2.692975e+00,   5.338994e-01,     0.000000e+00,                     3.636264e-01,   7.525310e-01,  4.834970e-01,          4.011597e+00,                     5.201945e-02,   3.770523e-01,  3.882785e+00,          4.603251e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
      480250,  3616916401,  6.589756e+00,  2.659503e+00,   1.207717e-01,     0.000000e+00,                     8.834900e-01,   7.503722e-01,  1.778259e+00,          9.613305e-01,                     2.870160e-01,   3.922251e-01,  6.304008e-01,          3.060800e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
      485663,  3616916402,  1.312502e+01,  4.595106e+00,   4.252920e-01,     0.000000e+00,                     1.167472e-01,  -2.160706e-01,  5.948828e+00,          5.661065e+00,                     1.056346e-01,   9.816851e-02,  3.368230e+00,          4.502553e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      488984,  3616916403,  7.205968e+00,  5.619593e+00,   2.282431e+01,     0.000000e+00,                     9.546020e-01,   6.798516e-01,  5.441145e+00,          5.057082e+00,                     8.953772e-01,   1.396434e-01,  2.000788e+00,          1.933753e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
      496365,  3616916404,  5.740408e+00,  4.502557e+00,   3.640821e+00,     0.000000e+00,                     4.037847e-02,   6.961376e-01,  4.438608e+00,          5.680864e-01,                     4.693989e-01,   7.902560e-01,  3.312190e+00,          4.794799e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             9,                  1,            15,    46
      502006,  3616916405,  1.356586e+01,  4.978524e+00,   1.596366e-01,     0.000000e+00,                     4.829290e-01,   2.419250e-01,  3.142022e+00,          2.050766e+00,                     1.807282e-01,  -1.025925e+00,  4.591864e+00,          1.206003e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            13,                  1,            15,    46
      505037,  3616916406,  6.992488e+00,  3.657213e+00,   1.825449e+00,     0.000000e+00,                     6.001791e-01,  -8.267385e-01,  5.570834e+00,          7.903342e-01,                     5.760503e-01,   1.903141e-01,  2.951605e+00,          1.578714e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
      507610,  3616916407,  7.685794e+00,  2.118631e+00,   8.698906e-02,     0.000000e+00,                     6.545426e-01,   8.791281e-02,  1.513199e+00,          5.766116e+00,                     1.484003e-01,   3.643912e-01,  3.951715e+00,          6.073776e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,             1,    46
      907619,  3616916408,  4.616395e+01,  2.359725e+01,   1.377033e-01,     0.000000e+00,                     8.370908e-01,  -5.530837e-01,  4.951818e+00,          3.910344e+00,                     8.169327e-01,  -2.178743e-01,  2.640345e+00,          3.172581e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      919570,  3616916409,  3.742431e+01,  2.242740e+01,   1.201635e-01,     0.000000e+00,                     2.886565e-01,  -1.340554e-01,  6.200788e+00,          5.679177e+00,                     7.960429e-01,  -7.972231e-01,  2.977845e+00,          5.455865e-02,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
      959273,  3616916410,  7.856782e+00,  4.151529e+00,   8.564992e-01,     0.000000e+00,                     1.052906e-01,  -2.390273e-01,  6.218181e+00,          6.140634e+00,                     9.923705e-01,  -1.036523e+00,  3.997846e+00,          1.122508e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            11,    46
      973338,  3616916411,  6.653341e+00,  5.464397e+00,   4.232041e-02,     0.000000e+00,                     7.660987e-01,   2.400732e-01,  2.809315e+00,          2.277651e+00,                     5.033724e-01,  -3.922786e-01,  3.128598e+00,          6.564653e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,             1,                  1,             1,    46
     1376975,  3616916412,  5.847880e+00,  5.607396e+00,   1.994861e+01,     0.000000e+00,                     2.491724e-01,   1.979807e-01,  3.118201e-01,          4.645058e+00,                     3.853198e-01,  -5.777961e-01,  2.725417e-01,          7.258403e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            15,    46
     1390004,  3616916413,  5.165586e+00,  4.526018e+00,   5.211744e+00,     0.000000e+00,                     7.850679e-02,   1.512560e+00,  4.039400e-01,          3.431969e+00,                     7.671948e-01,  -8.530022e-01,  5.633904e+00,          5.402384e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            11,                  1,            15,    46
     1397853,  3616916414,  5.910679e+00,  5.658699e+00,   2.227706e-01,     0.000000e+00,                     1.995496e-01,  -1.112724e+00,  3.698497e+00,          4.053016e+00,                     1.211710e-01,  -4.646315e-01,  5.061775e+00,          5.048120e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1400886,  3616916415,  5.450265e+00,  3.517570e+00,   9.986361e-02,     0.000000e+00,                     5.800248e-01,  -9.921601e-01,  1.377091e+00,          2.762571e-01,                     4.689450e-01,  -2.688298e-01,  5.869764e+00,          2.793394e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1407483,  3616916416,  6.258752e+00,  1.916093e+00,   4.363957e+01,     0.000000e+00,                     3.592629e-01,  -8.209714e-01,  1.900065e+00,          3.217037e+00,                     8.699601e-01,   3.087084e-01,  3.283228e+00,          5.505846e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1414152,  3616916417,  1.313654e+01,  3.909747e+00,   4.238054e-02,     0.000000e+00,                     4.986750e-01,   9.605896e-01,  5.940662e+00,          4.779026e+00,                     9.735390e-01,  -7.262119e-01,  4.596468e+00,          5.365744e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1418355,  3616916418,  5.298002e+00,  1.471385e+00,   1.655914e+00,     0.000000e+00,                     3.548401e-01,   3.346801e-01,  1.743000e-01,          7.231783e-01,                     2.391427e-01,  -7.262209e-01,  1.526014e+00,          3.193839e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     1423540,  3616916419,  1.941327e+01,  6.324979e+00,   2.169657e+00,     0.000000e+00,                     9.274141e-01,   1.920348e-01,  5.155186e-01,          3.770871e+00,                     4.897428e-01,  -1.196054e+00,  1.005879e+00,          8.973369e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1426845,  3616916420,  7.961109e+00,  6.911674e+00,   5.789592e+00,     0.000000e+00,                     8.369374e-01,   7.586592e-01,  5.258282e+00,          1.481032e+00,                     9.642310e-01,  -5.270700e-01,  5.457993e+00,          1.963563e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1432582,  3616916421,  1.504763e+01,  4.808534e+00,   1.741939e+00,     0.000000e+00,                     2.888692e-01,   4.686491e-01,  6.228570e+00,          4.664493e+00,                     2.464555e-01,  -3.262806e-02,  3.120531e+00,          4.017071e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1435263,  3616916422,  8.274105e+00,  7.334518e+00,   1.360696e-01,     0.000000e+00,                     8.672802e-01,   8.975716e-03,  3.079384e+00,          4.910014e+00,                     7.478293e-01,   3.726454e-01,  4.958743e+00,          2.982585e-01,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             7,    46
     1438444,  3616916423,  5.328626e+00,  1.125768e+00,   6.923064e-02,     0.000000e+00,                     9.572411e-01,   3.670720e-01,  4.794031e-02,          1.485891e+00,                     3.663700e-01,  -1.145933e+00,  1.014080e+00,          2.766204e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     1449685,  3616916424,  7.641021e+00,  4.186201e+00,   1.548277e+01,     0.000000e+00,                     4.948601e-01,  -8.903758e-01,  1.771416e+00,          4.841670e+00,                     3.882017e-01,  -7.007557e-02,  3.025378e+00,          2.406592e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1455386,  3616916425,  7.078535e+00,  3.039657e+00,   5.535730e-02,     0.000000e+00,                     9.863987e-01,   5.559688e-01,  4.731099e+00,          4.065459e+00,                     7.502066e-01,  -2.931175e-01,  3.126528e+00,          2.378162e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            15,                  1,             1,    46
     1531197,  3616916426,  5.659320e+00,  4.509214e+00,   2.401598e-01,     0.000000e+00,                     3.784060e-01,   4.602782e-01,  5.268502e+00,          4.913798e+00,                     7.763282e-01,  -3.215922e-01,  5.856778e+00,          3.712866e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,1,0,                  1,            11,                  1,             8,    46
     1544430,  3616916427,  5.909474e+00,  1.759370e+00,   3.499222e-01,     0.000000e+00,                     9.209930e-01,   3.228240e-01,  1.874914e+00,          5.547125e+00,                     4.202840e-01,   2.753315e-01,  5.417775e+00,          5.531562e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1551579,  3616916428,  9.827668e+00,  5.310348e+00,   2.051292e-01,     0.000000e+00,                     7.055411e-01,   7.282190e-02,  3.178022e+00,          4.188047e-01,                     1.261006e-01,  -1.472812e+00,  1.695182e+00,          6.119997e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1557968,  3616916429,  6.670723e+00,  1.562308e+00,   4.600007e-01,     0.000000e+00,                     4.350230e-01,  -2.646532e-01,  5.355896e+00,          4.559642e+00,                     2.601084e-01,  -2.216913e-01,  5.922967e+00,          6.189351e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1563781,  3616916430,  1.497545e+01,  1.045647e+01,   8.123774e+00,     0.000000e+00,                     2.385213e-01,   1.902973e-01,  5.003250e+00,          3.650109e+00,                     6.161317e-01,  -3.172771e-01,  4.860600e+00,          2.551742e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             8,                  1,            15,    46
     1575894,  3616916431,  6.817249e+00,  1.827295e+00,   3.555381e+01,     0.000000e+00,                     2.993429e-01,  -1.109905e-01,  3.647616e+00,          6.086908e+00,                     1.309164e-01,   6.860630e-02,  3.117070e+00,          2.767119e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1582319,  3616916432,  3.348333e+01,  1.949531e+01,   5.480930e+01,     0.000000e+00,                     8.719154e-01,   1.895031e-01,  3.895332e+00,          4.004093e+00,                     7.545911e-01,   2.328610e-01,  4.643923e+00,          4.149490e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,            13,    46
     1591560,  3616916433,  5.335673e+00,  1.832927e+00,   9.397448e-02,     0.000000e+00,                     2.513648e-01,   2.545254e-01,  3.913800e+00,          1.089534e+00,                     8.614230e-01,  -3.921956e-01,  5.693604e+00,          4.833948e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            11,                  1,            10,    46
     1597669,  3616916434,  1.076563e+01,  4.172808e+00,   2.114293e-01,     0.000000e+00,                     1.663670e-01,   5.873697e-02,  5.101054e+00,          8.294787e-01,                     3.378901e-01,  -1.024905e+00,  3.906485e+00,          4.422846e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            13,                  1,             1,    46
     1601190,  3616916435,  2.979630e+01,  2.777366e+01,   6.678309e+00,     0.000000e+00,                     8.908613e-02,   1.318611e-01,  4.815940e+00,          1.601869e-01,                     6.110095e-01,   9.923284e-01,  1.247444e+00,          2.432312e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,0,0,                  1,            14,                  1,             4,    46
     1608291,  3616916436,  5.541310e+00,  4.870960e+00,   3.521772e+00,     0.000000e+00,                     8.072003e-02,   1.277659e+00,  1.473574e+00,          9.718569e-01,                     2.501936e-01,   1.163635e+00,  4.531281e+00,          2.082636e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,0,0,0,                  1,            15,                  1,             1,    46
     1614528,  3616916437,  1.081484e+01,  6.601153e+00,   2.393764e+00,     0.000000e+00,                     1.459182e-01,  -1.329812e-01,  2.685837e+00,          1.225676e+00,                     9.297161e-02,  -1.284282e+00,  5.897764e+00,          6.207061e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,             7,                  1,            15,    46
     1616621,  3616916438,  5.286695e+00,  4.164422e+00,   1.186099e+00,     0.000000e+00,                     5.216362e-01,   9.408893e-01,  4.207700e+00,          4.063449e+00,                     8.589442e-01,   2.554380e-01,  9.882277e-01,          3.974296e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
     1619230,  3616916439,  7.181339e+00,  3.741125e+00,   1.850346e+00,     0.000000e+00,                     9.099480e-01,   2.066467e-01,  4.473574e+00,          5.843373e+00,                     4.088938e-02,  -4.230001e-01,  5.040095e+00,          4.381360e+00,  0.000000e+00,  0.000000e+00,      2.500000e+02,      2.500000e+02,   3.000000e+01,   3.000000e+01,  1.500000e+00,  1.000000e+00,  1.000000e+00,      1.420000e-02,      1.420000e-02,1,1,0,                  1,            10,                  1,            15,    46
