    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
     8069572,  1874498102,  1.18087160e+02,  1.000000e+00,  5.298006e+01,       0.000000e+00,       4.725799e+45,   0.000000e+00,   0.000000e+00,  8.840027e+02,  1.206062e+02,  2.064071e+02,  4.361364e+01,  4.805648e+02,  4.781728e+01,  9.543838e-01,  0.000000e+00,  9.543838e-01,  8.569953e-03,  8.569953e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.433442e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  6.247214e+00,  5.079865e+00,  1.167349e+00,  4.805819e+02,  6.093824e-03,                6,            12,  1.000000e-01,    5.298006e+01,  1.413940e+00,     1.413940e+00,  3.026089e-01,  2.503731e+48,  4.725799e+45,  1.770747e+47,        1.770747e+47,  8.273817e+47,         4,0,0,             1,0,0,   2.289468e-01,  7.472130e+00,    4.05134293e-14,  0.00000000e+00,  1.21614172e+10,1,   3.159937e+04,  6.081853e-01,    1.73138338e-07,  8.60324536e-05,  2.37771319e+00,    -4.133494e-02,      1.037837e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     8087905,  1874498103,  7.05340568e+01,  1.000000e+00,  1.582283e+01,       1.881320e+49,       1.027166e+47,   0.000000e+00,   0.000000e+00,  3.415498e+02,  0.000000e+00,  7.230995e+01,          -nan,  1.952618e+02,          -nan,  1.130426e+00,  1.130426e+00,  0.000000e+00,  2.575362e-01,  2.575362e-01,                7,             7,  1.000000e-01,    1.000000e+00,  4.366559e-05,     4.366559e-05,  4.586708e+01,  1.881320e+50,  1.881320e+49,  4.308473e+53,        4.308473e+53,  4.101678e+47,  1.042109e+01,  8.099414e+00,  2.321673e+00,  1.969057e+02,  3.704043e-01,                2,             7,  1.000000e-01,    1.582283e+01,  1.467646e-01,     1.467646e-01,  5.485561e-01,  1.625267e+49,  1.027166e+47,  1.107397e+49,        1.107397e+49,  2.962809e+48,         4,1,1,             1,0,0,   4.847340e+02,  9.246061e+00,    3.42081889e-10,  5.18808242e-02,  1.85285980e+01,1,   1.180026e+04,  7.427518e-01,    4.29989169e-10,  1.81140075e-02,  5.31222275e+00,     6.500000e+00,      1.568626e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     8090922,  1874498104,  1.09552009e+02,  1.095935e+02,  1.000000e+00,       3.054267e+44,       1.010459e+49,   0.000000e+00,   0.000000e+00,  5.196631e+03,  0.000000e+00,  2.386424e+03,          -nan,  1.577816e+03,          -nan,  5.203600e+00,  4.049347e+00,  1.154253e+00,  2.386786e+03,  6.256561e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.000000e-20,     1.000000e-20,  1.039563e-01,  3.347279e+47,  3.054267e+44,  3.347279e+66,        3.347279e+66,  3.219889e+47,  2.096660e+00,  2.096660e+00,  0.000000e+00,  1.649504e+00,  1.649504e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.911350e+00,     1.911350e+00,  1.329916e+01,  1.010459e+50,  1.010459e+49,  5.286627e+48,        5.286627e+48,  7.597917e+47,         3,1,0,             1,0,1,   2.744590e+05,  4.685033e-01,    1.60354487e-07,  8.43397992e-05,  2.52978720e+00,0,   2.255340e+01,  1.696783e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.175730e-02,      2.444677e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     8900171,  1874498107,  4.68244857e+02,  1.000000e+00,  3.706779e-01,       0.000000e+00,       7.417587e+47,   0.000000e+00,   0.000000e+00,  1.929675e+02,  1.342717e+00,  5.215426e+01,  5.225328e-01,  9.613286e+01,  4.951502e-01,  7.807189e-01,  0.000000e+00,  7.807189e-01,  1.053423e-02,  1.053423e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.863593e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.010164e+00,  2.316211e+00,  6.939528e-01,  9.614475e+01,  2.924648e-01,                5,             8,  1.000000e-01,    3.706779e-01,  8.684995e-01,     8.684995e-01,  8.846598e-01,  2.749535e+48,  7.417587e+47,  3.165846e+47,        3.165846e+47,  3.108014e+47,         4,0,0,             1,0,0,   5.131346e-04,  1.466413e+00,    4.73253563e-12,  2.47434682e-01,  1.67337127e+01,1,   2.230784e+03,  7.008928e-01,    4.53589949e-09,  1.90755484e-02,  8.00270088e+01,     2.519909e-02,      5.099851e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     8918357,  1874498109,  3.63384538e+01,  1.000000e+00,  4.071254e-01,       0.000000e+00,       6.544569e+48,   9.153300e-01,   0.000000e+00,  2.092817e+03,  8.472430e+00,  4.710708e+02,  2.875033e+00,  1.160163e+03,  3.557162e+00,  1.260000e+00,  0.000000e+00,  1.260000e+00,  1.437401e-05,  1.437401e-05,               13,            13,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  3.140566e+04,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  9.384560e+00,  7.375772e+00,  2.008788e+00,  9.849828e+01,  3.361215e-01,                2,             7,  1.000000e-01,    4.071254e-01,  1.999546e-01,     1.999546e-01,  8.705110e-01,  2.664460e+49,  6.544569e+48,  1.332533e+49,        1.332533e+49,  3.060800e+48,         4,0,1,             1,0,0,   3.073789e-03,  6.210542e+01,    2.42745801e-18,  0.00000000e+00,  1.28712869e+07,1,   9.234480e+03,  9.877312e-01,    4.08639017e-10,  2.19974111e-02,  6.68683987e+00,     6.500000e+00,      1.216324e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     8933487,  1874498111,  1.28515415e+02,  1.000000e+00,  9.963341e-01,       0.000000e+00,       2.777767e+47,   0.000000e+00,   0.000000e+00,  5.585881e+02,  7.166173e+00,  1.293611e+02,  2.397036e+00,  3.050150e+02,  3.046019e+00,  8.091495e-01,  0.000000e+00,  8.091495e-01,  1.020594e-02,  1.020594e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.946008e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  5.452287e+00,  4.084366e+00,  1.367921e+00,  3.050837e+02,  1.386267e+02,                5,             9,  1.000000e-01,    9.963341e-01,  1.055698e+00,     1.055698e+00,  4.096824e-01,  2.767584e+48,  2.777767e+47,  2.621568e+47,        2.621568e+47,  6.755438e+47,         4,1,0,             1,0,0,   1.026050e-02,  3.150399e+00,    4.96183689e-12,  2.10065800e-01,  1.39353609e+01,1,   1.559747e+04,  6.398144e-01,    2.14529461e-08,  2.10900867e-03,  1.72333609e+01,     5.701463e-02,      1.075935e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     8951049,  1874498113,  1.12276963e+01,  1.271867e-01,  1.000000e+00,       1.032426e+49,       7.061002e+49,   0.000000e+00,   0.000000e+00,  1.390159e+03,  0.000000e+00,  6.066705e+02,          -nan,  4.504946e+02,          -nan,  1.709740e+01,  1.231368e+01,  4.783717e+00,  6.079023e+02,  6.184454e-01,                4,             7,  1.000000e-01,    1.271867e-01,  4.255989e-02,     4.255989e-02,  2.587245e-01,  1.313108e+49,  1.032426e+49,  3.085319e+49,        3.085319e+49,  5.075316e+48,  8.901537e+00,  8.901537e+00,  0.000000e+00,  4.254810e+00,  4.254810e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.202023e+00,     1.202023e+00,  7.070876e+00,  7.061002e+50,  7.061002e+49,  5.874267e+49,        5.874267e+49,  9.986036e+48,         3,1,0,             1,0,1,   9.918211e+04,  7.197662e-01,    1.52063805e-08,  5.77162514e-04,  1.78428986e+00,0,   4.805084e+03,  4.036316e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.035196e-01,      1.394608e+00,  3.08889145e+04,  4.15528569e+07, -1.00000000e+00,  0.00000000e+00,1,0
     8970409,  1874498117,  8.43573608e+01,  1.000000e+00,  1.000000e+00,       2.019880e+49,       6.518739e+48,   0.000000e+00,   0.000000e+00,  9.901346e+00,  0.000000e+00,  4.770329e+00,           nan,  2.812846e+00,           nan,  5.041140e+00,  5.041140e+00,  0.000000e+00,  4.770331e+00,  4.770331e+00,                1,             1,  1.000000e-01,    1.000000e+00,  8.317084e-01,     8.317084e-01,  6.551806e+00,  2.019880e+50,  2.019880e+49,  2.428591e+49,        2.428591e+49,  3.082936e+48,  1.575189e+00,  1.575189e+00,  0.000000e+00,  1.443172e+00,  1.443172e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.260280e+00,     1.260280e+00,  1.453833e+01,  6.518739e+49,  6.518739e+48,  5.172453e+48,        5.172453e+48,  4.483828e+47,         7,1,0,             1,0,1,   1.061473e+03,  2.613383e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   6.656772e+00,  1.337078e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      3.904135e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     9104448,  1874498118,  9.27409201e+00,  1.000000e+00,  1.000000e+00,       1.008335e+50,       4.025186e+49,   0.000000e+00,   0.000000e+00,  2.480120e+01,  0.000000e+00,  1.200949e+01,           nan,  6.994142e+00,           nan,  1.787132e+01,  1.787132e+01,  0.000000e+00,  1.200951e+01,  1.200951e+01,                1,             1,  1.000000e-01,    1.000000e+00,  1.046066e+00,     1.046066e+00,  3.540326e+00,  1.008335e+51,  1.008335e+50,  9.639298e+49,        9.639298e+49,  2.848141e+49,  5.431806e+00,  5.431806e+00,  0.000000e+00,  2.779195e+00,  2.779195e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.758763e+00,     1.758763e+00,  9.392488e+00,  4.025186e+50,  4.025186e+49,  2.288646e+49,        2.288646e+49,  4.285538e+48,         7,1,0,             1,0,1,   6.918785e+04,  4.679989e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   7.744599e+02,  3.164392e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      4.112166e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     9114039,  1874498119,  6.49748764e+01,  5.133959e+00,  1.000000e+00,       8.706179e+45,       2.549438e+49,   0.000000e+00,   0.000000e+00,  7.250940e+03,  0.000000e+00,  2.897481e+03,          -nan,  2.600125e+03,          -nan,  6.563744e+00,  5.204926e+00,  1.358817e+00,  2.898029e+03,  3.199202e-03,                6,            12,  1.000000e-01,    5.133959e+00,  1.000000e-20,     1.000000e-20,  9.133941e-02,  4.469717e+47,  8.706179e+45,  4.469717e+66,        4.469717e+66,  4.893525e+47,  5.178498e+00,  5.178498e+00,  0.000000e+00,  3.988225e+00,  3.988225e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.013325e+00,     1.013325e+00,  7.382558e+00,  2.549438e+50,  2.549438e+49,  2.515915e+49,        2.515915e+49,  3.453326e+48,         3,1,0,             1,0,1,   3.992703e+05,  4.669446e-01,    1.76453269e-07,  8.66931513e-05,  2.34231733e+00,0,   1.001575e+03,  2.816963e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -1.085412e-02,      1.958790e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9121572,  1874498120,  7.92440281e+01,  5.016116e-01,  4.579364e-01,       1.063248e+48,       2.460673e+48,   0.000000e+00,   0.000000e+00,  4.894550e+02,  1.438819e+00,  1.870600e+02,  5.778836e-01,  1.838734e+02,  5.131211e-01,  5.951375e+00,  4.423451e+00,  1.527924e+00,  1.871513e+02,  5.821123e+00,                5,             8,  1.000000e-01,    5.016116e-01,  4.139139e-01,     4.139139e-01,  5.674549e-01,  5.333374e+48,  1.063248e+48,  1.288523e+48,        1.288523e+48,  9.398763e+47,  5.731739e+00,  4.553888e+00,  1.177851e+00,  8.782659e+01,  2.600138e-01,                4,             7,  1.000000e-01,    4.579364e-01,  3.476744e-01,     3.476744e-01,  9.396713e-01,  1.126832e+49,  2.460673e+48,  3.241056e+48,        3.241056e+48,  1.199177e+48,         5,1,0,             1,1,1,   8.116777e+03,  6.938242e-01,    2.75430114e-08,  1.48017208e-03,  1.35830236e+01,0,   2.615862e+03,  7.631162e-01,    3.25529652e-08,  1.25019431e-03,  1.19488687e+01,     6.628230e-02,      5.395681e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     9128893,  1874498121,  2.60814006e+02,  1.000000e+00,  2.107243e+00,       0.000000e+00,       4.159546e+47,   0.000000e+00,   0.000000e+00,  8.834434e+01,  1.893634e+00,  2.367731e+01,  7.952292e-01,  4.425199e+01,  6.424131e-01,  8.770264e-01,  0.000000e+00,  8.770264e-01,  9.436001e-03,  9.436001e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.157842e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.488310e+00,  2.938804e+00,  5.495062e-01,  4.434470e+01,  1.348323e-02,                3,            10,  1.000000e-01,    2.107243e+00,  6.883238e-01,     6.883238e-01,  1.481945e+00,  8.765174e+48,  4.159546e+47,  1.273409e+48,        1.273409e+48,  5.914640e+47,         4,0,0,             1,0,0,   1.312797e-03,  1.959546e+00,    5.74871980e-12,  1.26632263e-01,  7.83274603e+00,1,   7.393157e+02,  7.830449e-01,    2.45746277e-09,  6.63283280e-02,  1.51970616e+02,    -8.531801e-02,      5.377253e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     9134270,  1874498122,  8.74051957e+01,  1.000000e+00,  1.095935e+02,       0.000000e+00,       1.988421e+45,   0.000000e+00,   0.000000e+00,  1.056746e+03,  1.689044e+02,  2.505185e+02,  6.183681e+01,  5.696882e+02,  6.618933e+01,  1.023269e+00,  0.000000e+00,  1.023269e+00,  7.795184e-03,  7.795184e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.722541e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  6.346629e+00,  5.159088e+00,  1.187542e+00,  5.696910e+02,  5.838087e-03,                6,            12,  1.000000e-01,    1.095935e+02,  1.430314e+00,     1.430314e+00,  2.701679e-01,  2.179180e+48,  1.988421e+45,  1.523568e+47,        1.523568e+47,  8.066023e+47,         4,0,0,             1,0,0,   2.453869e-02,  4.482803e+00,    4.22172184e-08,  4.28594941e-05,  1.03110020e+00,1,   4.043317e+04,  5.941071e-01,    1.74217319e-07,  8.62236623e-05,  2.36599565e+00,    -4.095166e-02,      9.699825e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     9152696,  1874498124,  6.60396276e+01,  1.627960e+01,  1.000000e+00,       1.094642e+46,       2.502463e+49,   0.000000e+00,   0.000000e+00,  1.835133e+03,  0.000000e+00,  7.275298e+02,          -nan,  6.636733e+02,          -nan,  6.487962e+00,  5.270687e+00,  1.217275e+00,  7.275725e+02,  5.448950e-03,                6,            12,  1.000000e-01,    1.627960e+01,  2.676556e+01,     2.676556e+01,  2.295140e-01,  1.782033e+48,  1.094642e+46,  6.657933e+45,        6.657933e+45,  7.764377e+47,  5.306100e+00,  5.306100e+00,  0.000000e+00,  4.265792e+00,  4.265792e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.558232e-01,     9.558232e-01,  7.058735e+00,  2.502463e+50,  2.502463e+49,  2.618123e+49,        2.618123e+49,  3.545200e+48,         3,1,0,             1,0,1,   5.777533e+04,  5.747745e-01,    1.75692366e-07,  8.65205087e-05,  2.35028132e+00,0,   1.151086e+03,  2.820182e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -4.018882e-02,      1.177007e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9185173,  1874498129,  7.59996810e+01,  1.627960e+01,  1.000000e+00,       1.964007e+45,       2.070597e+49,   0.000000e+00,   0.000000e+00,  8.238549e+03,  0.000000e+00,  3.459263e+03,          -nan,  2.795392e+03,          -nan,  6.110771e+00,  4.774474e+00,  1.336298e+00,  3.459801e+03,  3.631069e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  8.116322e-02,  3.197326e+47,  1.964007e+45,  3.197326e+66,        3.197326e+66,  3.939378e+47,  3.831395e+00,  3.831395e+00,  0.000000e+00,  2.688035e+00,  2.688035e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.460476e+00,     1.460476e+00,  9.603659e+00,  2.070597e+50,  2.070597e+49,  1.417754e+49,        1.417754e+49,  2.156050e+48,         3,1,0,             1,0,1,   4.946673e+05,  4.508715e-01,    1.71605767e-07,  8.57901567e-05,  2.39466983e+00,0,   2.633421e+02,  2.457042e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     6.940783e-03,      7.863708e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9192678,  1874498130,  9.73227335e+01,  1.095935e+02,  1.000000e+00,       1.951160e+44,       1.945115e+49,   0.000000e+00,   0.000000e+00,  1.027319e+04,  0.000000e+00,  4.064728e+03,          -nan,  3.723087e+03,          -nan,  5.478954e+00,  4.184054e+00,  1.294900e+00,  4.064748e+03,  4.329426e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.000000e-20,     1.000000e-20,  7.289609e-02,  2.138345e+47,  1.951160e+44,  2.138345e+66,        2.138345e+66,  2.933415e+47,  4.521021e+00,  4.521021e+00,  0.000000e+00,  3.984228e+00,  3.984228e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.286451e-01,     9.286451e-01,  7.387495e+00,  1.945115e+50,  1.945115e+49,  2.094573e+49,        2.094573e+49,  2.632984e+48,         3,1,0,             1,0,1,   5.895649e+05,  4.346264e-01,    1.63897214e-07,  8.48160913e-05,  2.48527887e+00,0,   6.476559e+02,  2.527342e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     3.420606e-02,      9.737086e-02,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9200203,  1874498131,  1.08389613e+02,  1.095935e+02,  1.000000e+00,       4.387838e+44,       4.699902e+48,   0.000000e+00,   0.000000e+00,  3.322087e+03,  0.000000e+00,  1.695629e+03,          -nan,  8.643044e+02,          -nan,  5.223431e+00,  4.117719e+00,  1.105712e+00,  1.695874e+03,  6.842528e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.000000e-20,     1.000000e-20,  1.305562e-01,  4.808787e+47,  4.387838e+44,  4.808787e+66,        4.808787e+66,  3.683307e+47,  1.177501e+00,  1.177501e+00,  0.000000e+00,  1.118537e+00,  1.118537e+00,                1,             1,  1.000000e-01,    1.000000e+00,  5.198814e-01,     5.198814e-01,  1.723031e+01,  4.699902e+49,  4.699902e+48,  9.040335e+48,        9.040335e+48,  2.727695e+47,         3,1,0,             1,0,1,   1.706980e+05,  4.935832e-01,    1.60610563e-07,  8.43779865e-05,  2.52651160e+00,0,   1.796005e+00,  1.094590e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.752732e-03,      6.226073e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9208316,  1874498132,  1.02892062e+01,  9.175333e-02,  1.000000e+00,       1.425690e+49,       4.833702e+49,   0.000000e+00,   0.000000e+00,  1.463341e+03,  0.000000e+00,  6.924960e+02,          -nan,  4.264493e+02,          -nan,  1.830982e+01,  1.306907e+01,  5.240745e+00,  6.935828e+02,  6.539788e-01,                4,             7,  1.000000e-01,    9.175333e-02,  3.923002e-02,     3.923002e-02,  2.369524e-01,  1.308118e+49,  1.425690e+49,  3.334482e+49,        3.334482e+49,  5.520594e+48,  6.301679e+00,  6.301679e+00,  0.000000e+00,  3.114936e+00,  3.114936e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.550417e+00,     1.550417e+00,  8.704835e+00,  4.833702e+50,  4.833702e+49,  3.117678e+49,        3.117678e+49,  5.552893e+48,         3,1,0,             1,0,1,   1.158581e+05,  7.005392e-01,    2.26115878e-08,  4.22020451e-04,  1.63820524e+00,0,   1.330469e+03,  3.421973e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.141269e-01,      3.256468e+00,  3.82939708e+04,  3.02543040e+07, -1.00000000e+00,  0.00000000e+00,1,0
     9211413,  1874498133,  2.91512577e+02,  1.000000e+00,  2.181534e+00,       0.000000e+00,       4.331182e+47,   0.000000e+00,   0.000000e+00,  7.916719e+01,  2.370171e+00,  2.404316e+01,  1.098200e+00,  3.634853e+01,  7.110748e-01,  1.324830e+00,  0.000000e+00,  1.324830e+00,  3.834909e-03,  3.834909e-03,               11,            11,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  7.578036e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.284754e+00,  2.775092e+00,  5.096626e-01,  3.657870e+01,  1.407618e-02,                3,            10,  1.000000e-01,    2.181534e+00,  7.305423e-01,     7.305423e-01,  1.684901e+00,  9.448621e+48,  4.331182e+47,  1.293371e+48,        1.293371e+48,  5.607819e+47,         4,0,0,             1,0,0,   1.425389e-03,  3.137660e+00,    7.12486104e-12,  6.27500766e-02,  3.42073886e+00,1,   5.375193e+02,  7.961307e-01,    2.06138696e-09,  8.66320472e-02,  1.83020701e+02,    -8.886195e-02,      2.463901e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     9638347,  1874498137,  1.19430331e+02,  1.095935e+02,  1.000000e+00,       1.008573e+45,       5.343578e+48,   0.000000e+00,   0.000000e+00,  1.392066e+03,  0.000000e+00,  6.860948e+02,          -nan,  3.824331e+02,          -nan,  5.004754e+00,  3.997014e+00,  1.007739e+00,  6.861871e+02,  7.970882e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.611955e+00,     1.611955e+00,  2.386519e-01,  1.105331e+48,  1.008573e+45,  6.857085e+46,        6.857085e+46,  4.631561e+47,  1.379187e+00,  1.379187e+00,  0.000000e+00,  1.349680e+00,  1.349680e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.463633e-01,     9.463633e-01,  1.520219e+01,  5.343578e+49,  5.343578e+48,  5.646434e+48,        5.646434e+48,  3.515005e+47,         3,1,0,             1,0,1,   4.710921e+04,  5.624128e-01,    1.57794875e-07,  8.39064833e-05,  2.56301170e+00,0,   3.722664e+00,  1.195634e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -1.944722e-02,      4.651910e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9645876,  1874498138,  1.45949359e+01,  1.000000e+00,  1.000000e+00,       5.746060e+49,       3.090998e+49,   0.000000e+00,   0.000000e+00,  2.570152e+01,  0.000000e+00,  1.224198e+01,           nan,  7.421770e+00,           nan,  1.362091e+01,  1.362091e+01,  0.000000e+00,  1.224218e+01,  1.224218e+01,                1,             1,  1.000000e-01,    1.000000e+00,  7.198934e-01,     7.198934e-01,  3.495324e+00,  5.746060e+50,  5.746060e+49,  7.981821e+49,        7.981821e+49,  1.643928e+49,  4.527590e+00,  4.527590e+00,  0.000000e+00,  2.514501e+00,  2.514501e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.927394e+00,     1.927394e+00,  1.004058e+01,  3.090998e+50,  3.090998e+49,  1.603719e+49,        1.603719e+49,  3.078506e+48,         7,1,0,             1,0,1,   3.589684e+04,  3.934002e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   4.094063e+02,  2.836696e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      3.544635e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     9655363,  1874498139,  8.64397043e+01,  1.627960e+01,  1.000000e+00,       1.581096e+45,       1.969229e+49,   0.000000e+00,   0.000000e+00,  9.090801e+03,  0.000000e+00,  3.786889e+03,          -nan,  3.112907e+03,          -nan,  5.770046e+00,  4.456254e+00,  1.313792e+00,  3.787596e+03,  4.022978e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.000000e-20,     1.000000e-20,  7.641012e-02,  2.573962e+47,  1.581096e+45,  2.573962e+66,        2.573962e+66,  3.368614e+47,  3.756080e+00,  3.756080e+00,  0.000000e+00,  2.716377e+00,  2.716377e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.404675e+00,     1.404675e+00,  9.536741e+00,  1.969229e+50,  1.969229e+49,  1.401911e+49,        1.401911e+49,  2.064886e+48,         3,1,0,             1,0,1,   5.468333e+05,  4.418571e-01,    1.67552535e-07,  8.52546378e-05,  2.44122695e+00,0,   2.501692e+02,  2.413034e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     2.080201e-02,      6.792645e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     9662888,  1874498140,  3.18654354e+01,  1.000000e+00,  1.000000e+00,       4.078389e+49,       1.949751e+49,   0.000000e+00,   0.000000e+00,  9.953140e+00,  0.000000e+00,  4.422383e+00,           nan,  3.154050e+00,           nan,  6.897066e+00,  6.897066e+00,  0.000000e+00,  4.422386e+00,  4.422386e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.059925e+00,     1.059925e+00,  6.891106e+00,  4.078389e+50,  4.078389e+49,  3.847809e+49,        3.847809e+49,  5.918337e+48,  3.285375e+00,  3.285375e+00,  0.000000e+00,  2.098974e+00,  2.098974e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.177893e+00,     2.177893e+00,  1.132544e+01,  1.949751e+50,  1.949751e+49,  8.952466e+48,        8.952466e+48,  1.721567e+48,         7,1,0,             1,0,1,   2.603261e+03,  3.396653e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   1.275409e+02,  2.319577e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.257809e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
