    INT     ,    INT     ,        FLOAT         ,         FLOAT          ,       FLOAT        ,     FLOAT     ,      FLOAT      ,       FLOAT        ,     FLOAT      ,    FLOAT     ,   INT    , BOOL  ,     FLOAT      ,    FLOAT     ,      FLOAT       ,    FLOAT     ,       BOOL        ,      INT      ,      INT      ,        INT         ,        INT         ,     FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT      ,      BOOL      ,      BOOL      ,   BOOL   
     -      ,     -      ,        kms^-1        ,         kms^-1         ,         -          ,    kms^-1     ,        -        ,         -          ,       -        ,      -       ,    -     , State ,      Msol      ,     Msol     ,       Msol       ,     Msol     ,       Event       ,       -       ,     State     ,         -          ,         -          ,     Msol      ,       Msol       ,      Myr       ,       -       ,      -       ,     Rsol     ,     Rsol     ,     kms^-1      ,     State      ,     State      ,  Event   
     ID     ,    SEED    ,Drawn_Kick_Velocity_SN,Applied_Kick_Velocity_SN,Fallback_Fraction_SN,Orb_Velocity<SN,Kick_Velocity(uK),True_Anomaly(psi)_SN,SN_Kick_Theta_SN,SN_Kick_Phi_SN,SN_Type_SN,Unbound,Mass_Total@CO_SN,   Mass_CP    ,Mass_CO_Core@CO_SN,   Mass_SN    ,Experienced_RLOF_SN,Stellar_Type_SN,Supernova_State,Stellar_Type_Prev_SN,Stellar_Type_Prev_CP,Mass_Core@CO_SN,Mass_He_Core@CO_SN,      Time      ,Eccentricity<SN, Eccentricity ,Separation<SN ,  Separation  ,Systemic_Velocity,Hydrogen_Rich_SN,Hydrogen_Poor_SN,Runaway_CP
     8762387,  4079225383,          3.490004e+02,            3.404429e+02,        2.451988e-02,   1.629965e+04,     2.088652e+01,        6.150715e+00,    1.627546e-01,  4.195419e+00,         1,1,    9.356646e+00,  8.191521e+00,      1.755149e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.723065e+00,      2.723065e+00,  3.15144406e+01,   0.000000e+00,  3.699635e+02,  1.258911e+04, -1.633782e+01,     0.000000e+00,1,0,1
     8772934,  4079225386,          7.153653e+01,            7.153653e+01,        0.000000e+00,   1.177871e+04,     6.073378e+00,        3.354819e+00,    2.544904e-01,  3.762737e+00,         2,1,    6.417686e+00,  2.126623e+00,      1.380462e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380462e+00,      1.380462e+00,  6.82777382e+01,   0.000000e+00,  5.398821e+01,  1.173821e+04, -1.689783e+02,     0.000000e+00,1,0,1
     8789064,  4079225388,          5.197954e+02,            2.628665e+02,        4.942885e-01,   1.034576e+05,     2.540814e+00,        1.760353e+00,    2.947495e-01,  7.895936e-01,         1,1,    9.266250e+00,  1.937604e+01,      6.826683e+00,  4.759377e+00,1,             14,              1,                   8,                   1,   6.826683e+00,      9.266250e+00,  6.87968272e+00,   0.000000e+00,  1.016293e+01,  5.100384e+02, -4.674472e+01,     0.000000e+00,0,1,1
     8791377,  4079225389,          3.922162e+02,            1.409575e+02,        6.406128e-01,   1.559059e+05,     9.041191e-01,        6.033294e+00,    8.346257e-01,  1.526428e+00,         1,1,    1.089450e+01,  9.605668e+00,      8.083011e+00,  6.734068e+00,1,             14,              1,                   8,                   1,   8.083011e+00,      1.089450e+01,  6.24679806e+00,   0.000000e+00,  1.286839e+00,  1.607505e+02, -4.622583e+02,     0.000000e+00,0,1,1
     8846368,  4079225394,          9.606288e+01,            7.016743e+01,        2.695677e-01,   5.324829e+04,     1.317741e+00,        1.267906e+00,   -1.140550e+00,  5.307913e+00,         1,1,    6.465761e+00,  2.555209e+01,      4.648240e+00,  2.296856e+00,1,             13,              1,                   8,                   4,   4.648240e+00,      6.465761e+00,  8.99195086e+00,   0.000000e+00,  2.776593e+00,  2.152290e+03, -1.160267e+03,     0.000000e+00,0,1,1
     8856673,  4079225395,          6.380522e+02,            6.240446e+02,        2.195378e-02,   3.665200e+04,     1.702621e+01,        3.979161e+00,   -8.584036e-01,  1.921932e+00,         1,1,    1.031005e+01,  4.390800e+00,      2.034843e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.083835e+00,      3.083835e+00,  2.64840390e+01,   0.000000e+00,  5.750168e+02,  2.085773e+03, -2.847213e+00,     0.000000e+00,1,0,1
     8862822,  4079225396,          2.875101e+02,            2.809677e+02,        2.275550e-02,   3.737180e+04,     7.518175e+00,        1.985636e+00,   -7.040821e-01,  2.539290e+00,         1,1,    9.989083e+00,  8.337677e+00,      1.939973e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.961264e+00,      2.961264e+00,  2.80029152e+01,   0.000000e+00,  8.009136e+01,  2.501023e+03, -2.790115e+01,     0.000000e+00,1,0,1
     8875584,  4079225398,          4.256163e+01,            4.256163e+01,        0.000000e+00,   1.353415e+04,     3.144758e+00,        3.688348e+00,   -2.877431e-01,  6.070623e-01,         2,1,    7.909833e+00,  5.526945e+00,      1.381111e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.195892e+00,      2.195892e+00,  4.34476951e+01,   0.000000e+00,  2.738686e+01,  1.398148e+04, -4.761162e+02,     0.000000e+00,1,0,1
     8895951,  4079225401,          6.620975e+01,            6.620975e+01,        0.000000e+00,   1.807459e+04,     3.663140e+00,        4.299041e-01,   -6.097002e-01,  1.136236e+00,         2,1,    7.515990e+00,  6.033349e+00,      1.380252e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380252e+00,      1.380252e+00,  4.85936109e+01,   0.000000e+00,  2.286582e+01,  7.904986e+03, -2.681102e+02,     0.000000e+00,1,0,1
     8901876,  4079225402,          2.949062e+02,            2.319947e+02,        2.133272e-01,   2.982797e+04,     7.777757e+00,        4.903783e+00,    1.086611e+00,  1.375233e+00,         1,1,    1.873573e+01,  1.542602e+01,      4.838046e+00,  4.517565e+00,0,             14,              1,                   5,                   1,   6.636847e+00,      6.636847e+00,  1.08761471e+01,   0.000000e+00,  9.544447e+01,  7.318342e+03, -6.920840e+01,     0.000000e+00,1,0,1
     8906689,  4079225403,          1.471368e+02,            1.443719e+02,        1.879152e-02,   1.175010e+04,     1.228687e+01,        1.670432e+00,   -3.267343e-01,  1.422810e-02,         1,1,    1.184310e+01,  2.622828e+00,      2.498348e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.684011e+00,      3.684011e+00,  2.09580076e+01,   0.000000e+00,  6.488772e+02,  1.997023e+04, -3.082169e+01,     0.000000e+00,1,0,1
     8914122,  4079225404,          4.290955e+02,            4.197564e+02,        2.176470e-02,   2.061235e+04,     2.036432e+01,        3.313051e+00,    5.204653e-01,  4.908132e+00,         1,1,    1.038919e+01,  7.516901e+00,      2.058126e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.114229e+00,      3.114229e+00,  2.61327574e+01,   0.000000e+00,  4.622059e+02,  8.032782e+03, -9.357917e+00,     0.000000e+00,1,0,1
     9332530,  4079225406,          3.163645e+02,            1.498985e+02,        5.261841e-01,   3.127429e+04,     4.793026e+00,        1.899347e+00,    1.436961e-01,  4.698600e+00,         1,1,    2.456709e+01,  2.225939e+01,      7.326601e+00,  1.223114e+01,0,             14,              1,                   5,                   4,   9.397316e+00,      9.397316e+00,  8.04864790e+00,   0.000000e+00,  7.512601e+00,  9.125074e+03, -3.004657e+02,     0.000000e+00,1,0,1
     9346144,  4079225408,          3.397631e+02,            3.638018e+01,        8.929249e-01,   6.380043e+04,     5.702185e-01,        1.243891e+00,   -1.510862e-01,  2.143682e+00,         1,0,    1.353701e+01,  2.911862e+01,      1.014571e+01,  1.101370e+01,1,             14,              1,                   8,                   1,   1.014571e+01,      1.353701e+01,  5.54264717e+00,   0.000000e+00,  5.951095e-01,  1.997327e+03,  1.609321e+03,     8.824765e+00,0,1,0
     9346144,  4079225408,          3.156624e+02,            1.602848e+02,        4.922273e-01,   6.886709e+04,     2.327451e+00,        4.108602e+00,   -1.123772e+00,  4.254214e+00,         1,1,    9.243365e+00,  1.101370e+01,      6.808480e+00,  4.734647e+00,1,             14,              2,                   8,                  14,   6.808480e+00,      9.243365e+00,  7.38710525e+00,   5.951095e-01,  6.196903e+00,  8.551175e+02, -1.578512e+02,     0.000000e+00,0,1,0
     9351385,  4079225409,          3.223151e+02,            2.666305e+02,        1.727644e-01,   1.014439e+05,     2.628353e+00,        4.939738e+00,    1.139813e+00,  3.597044e+00,         1,1,    4.760077e+00,  2.249172e+01,      3.330109e+00,  1.618572e+00,1,             13,              1,                   8,                   1,   3.330109e+00,      4.760077e+00,  1.17443166e+01,   0.000000e+00,  5.599683e+00,  5.047343e+02, -1.071740e+02,     0.000000e+00,0,1,1
     9353954,  4079225410,          5.031552e+02,            3.224423e+02,        3.591594e-01,   1.420096e+05,     2.270567e+00,        1.448618e+00,   -1.116671e+00,  2.823027e+00,         1,1,    7.670845e+00,  2.157484e+01,      5.587597e+00,  2.939916e+00,1,             13,              1,                   8,                   1,   5.587597e+00,      7.670845e+00,  7.81856469e+00,   0.000000e+00,  4.042336e+00,  2.764053e+02, -8.955532e+01,     0.000000e+00,0,1,1
     9378331,  4079225413,          2.938296e+02,            2.882291e+02,        1.906016e-02,   2.611955e+04,     1.103500e+01,        5.037179e+00,   -1.041424e+00,  5.156285e+00,         1,1,    1.169309e+01,  5.872561e+00,      2.455425e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   3.624250e+00,      3.624250e+00,  2.13991079e+01,   0.000000e+00,  2.796450e+02,  4.907415e+03, -1.576079e+01,     0.000000e+00,1,0,1
     9385760,  4079225414,          4.083412e+02,            3.635164e+02,        1.097730e-01,   2.210422e+04,     1.644557e+01,        6.064483e+00,   -5.591845e-01,  1.365611e+00,         1,1,    3.021942e+00,  8.815838e+00,      1.986391e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.986391e+00,      3.021942e+00,  2.72495507e+01,   0.000000e+00,  1.855395e+02,  4.617851e+03, -1.429530e+01,     0.000000e+00,0,1,1
     9597972,  4079225418,          5.559690e+01,            5.559690e+01,        0.000000e+00,   3.513862e+04,     1.582216e+00,        1.679614e-01,   -6.321425e-01,  1.238399e+00,         2,1,    8.027823e+00,  6.048933e+00,      1.380905e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.237900e+00,      2.237900e+00,  4.21800206e+01,   0.000000e+00,  6.019921e+00,  2.172967e+03, -3.420984e+02,     0.000000e+00,1,0,1
     9616175,  4079225421,          4.838067e+01,            4.838067e+01,        0.000000e+00,   4.233090e+04,     1.142916e+00,        3.335187e-01,    1.012262e-01,  4.822635e+00,         2,1,    7.760985e+00,  9.836188e-01,      1.380396e+00,  1.260000e+00,0,             13,              2,                   5,                   7,   2.143161e+00,      2.143161e+00,  9.74020872e+01,   0.000000e+00,  6.380124e+00,  9.301332e+02, -1.167932e+02,     0.000000e+00,1,0,1
     9623472,  4079225422,          9.003809e+01,            9.003809e+01,        0.000000e+00,   1.034505e+04,     8.703492e+00,        1.132818e+00,    6.204150e-01,  8.990142e-01,         2,1,    6.241592e+00,  5.549577e+00,      1.380679e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380679e+00,      1.380679e+00,  7.25771319e+01,   0.000000e+00,  1.178181e+02,  2.099961e+04, -1.436739e+02,     0.000000e+00,1,0,1
     9629985,  4079225423,          2.963983e+02,            2.818424e+02,        4.910918e-02,   1.923703e+04,     1.465104e+01,        4.373152e+00,    1.147139e+00,  1.669045e+00,         1,1,    1.476136e+01,  1.325950e+01,      3.431974e+00,  1.659453e+00,0,             13,              1,                   5,                   1,   4.887344e+00,      4.887344e+00,  1.49580589e+01,   0.000000e+00,  3.666240e+02,  1.443197e+04, -3.600599e+01,     0.000000e+00,1,0,1
     9648272,  4079225426,          8.640571e+01,            8.640571e+01,        0.000000e+00,   2.125513e+04,     4.065169e+00,        1.441749e+00,    7.746701e-01,  2.696339e+00,         2,1,    7.209642e+00,  5.447308e+00,      1.380038e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380038e+00,      1.380038e+00,  5.31675039e+01,   0.000000e+00,  2.071763e+01,  5.339755e+03, -2.521593e+02,     0.000000e+00,1,0,1
     9654785,  4079225427,          6.769496e+01,            6.769496e+01,        0.000000e+00,   2.616088e+04,     2.587641e+00,        5.071241e+00,    5.932118e-01,  2.657231e+00,         2,1,    7.983220e+00,  4.349844e+00,      1.380931e+00,  1.260000e+00,0,             13,              1,                   5,                   1,   2.221999e+00,      2.221999e+00,  4.26517375e+01,   0.000000e+00,  6.549401e+00,  3.434680e+03, -5.227426e+02,     0.000000e+00,1,0,1
    10124922,  4079225434,          7.200284e+01,            7.200284e+01,        0.000000e+00,   1.061830e+04,     6.781015e+00,        1.983143e+00,    9.326061e-01,  1.348673e+00,         2,1,    6.360641e+00,  5.849147e+00,      1.380856e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380856e+00,      1.380856e+00,  6.96241734e+01,   0.000000e+00,  6.831639e+01,  2.064041e+04, -2.524891e+02,     0.000000e+00,1,0,1
    10225558,  4079225436,          2.675478e+02,            1.126315e+02,        5.790231e-01,   1.159901e+05,     9.710441e-01,        2.363063e+00,   -7.357592e-02,  3.086797e+00,         1,0,    1.020359e+01,  1.203476e+01,      7.561661e+00,  5.847735e+00,1,             14,              1,                   8,                   1,   7.561661e+00,      1.020359e+01,  6.49072161e+00,   0.000000e+00,  9.923199e-01,  3.150511e+02,  1.584120e+02,     2.165129e+01,0,1,0
    11857904,  4079225442,          3.332401e+02,            2.842980e+02,        1.468675e-01,   2.194138e+04,     1.295716e+01,        5.630797e-01,   -6.637195e-01,  3.548592e+00,         1,1,    1.731726e+01,  1.648035e+01,      4.292655e+00,  2.984412e+00,0,             13,              1,                   5,                   4,   5.999007e+00,      5.999007e+00,  1.20200513e+01,   0.000000e+00,  2.451764e+02,  1.338067e+04, -5.172278e+01,     0.000000e+00,1,0,1
    11873158,  4079225444,          2.045025e+02,            1.790084e+02,        1.246639e-01,   1.134790e+05,     1.577459e+00,        1.024116e-02,   -9.272102e-01,  1.590482e-01,         1,1,    2.804314e+00,  9.387832e-01,      1.818053e+00,  1.277584e+00,1,             13,              2,                   8,                  11,   1.818053e+00,      2.804314e+00,  5.79687091e+01,   0.000000e+00,  8.031591e+00,  5.540136e+01, -7.860323e+00,     0.000000e+00,0,1,0
    11885723,  4079225445,          3.878037e+02,            3.790748e+02,        2.250843e-02,   3.244689e+04,     1.168293e+01,        4.916889e-01,   -1.999626e-01,  5.961485e+00,         1,1,    1.008556e+01,  5.687705e+00,      1.970338e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.997990e+00,      2.997990e+00,  2.75300707e+01,   0.000000e+00,  3.444373e+02,  2.855588e+03, -7.964177e+00,     0.000000e+00,1,0,1
    12303291,  4079225447,          5.459429e+01,            5.459429e+01,        0.000000e+00,   1.101268e+04,     4.957402e+00,        4.195201e+00,    2.965553e-02,  2.121294e+00,         2,1,    6.732038e+00,  5.739657e+00,      1.380499e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380499e+00,      1.380499e+00,  6.15535907e+01,   0.000000e+00,  1.254544e+01,  1.960014e+04, -5.708861e+02,     0.000000e+00,1,0,1
    12327110,  4079225450,          4.307116e+01,            4.307116e+01,        0.000000e+00,   1.981072e+04,     2.174134e+00,        5.100784e+00,    3.060715e-01,  7.284552e-01,         2,1,    7.320204e+00,  3.706652e+00,      1.380053e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380053e+00,      1.380053e+00,  5.14736019e+01,   0.000000e+00,  1.646197e+01,  5.355144e+03, -3.045524e+02,     0.000000e+00,1,0,1
    12333319,  4079225451,          1.918222e+02,            1.710997e+02,        1.080300e-01,   2.101601e+04,     8.141394e+00,        2.577797e+00,    9.636091e-01,  1.560478e+00,         1,1,    3.051338e+00,  1.216580e+01,      2.008936e+00,  1.277584e+00,1,             13,              1,                   8,                   4,   2.008936e+00,      3.051338e+00,  2.68784490e+01,   0.000000e+00,  6.206075e+01,  6.566777e+03, -8.841978e+01,     0.000000e+00,0,1,1
    12344529,  4079225453,          4.937149e+02,            4.817925e+02,        2.414826e-02,   2.222020e+04,     2.168264e+01,        1.784119e+00,   -9.868446e-01,  3.240369e+00,         1,1,    9.482171e+00,  2.975715e+00,      1.793299e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.769984e+00,      2.769984e+00,  3.07558726e+01,   0.000000e+00,  1.307236e+03,  4.809152e+03, -3.675961e+00,     0.000000e+00,1,0,1
    12401719,  4079225457,          3.491299e+02,            3.363358e+02,        3.664551e-02,   3.394923e+04,     9.907023e+00,        9.080833e-01,    8.501621e-01,  3.882592e+00,         1,1,    1.340172e+01,  1.237851e+01,      2.994277e+00,  1.482339e+00,0,             13,              1,                   5,                   1,   4.317367e+00,      4.317367e+00,  1.72530855e+01,   0.000000e+00,  1.463667e+02,  4.263310e+03, -2.592165e+01,     0.000000e+00,1,0,1
    12512981,  4079225461,          2.568474e+02,            1.440942e+02,        4.389890e-01,   1.547705e+05,     9.310184e-01,        2.404614e+00,   -3.240437e-01,  2.326380e+00,         1,0,    8.636778e+00,  1.109751e+01,      6.330705e+00,  4.119180e+00,1,             14,              1,                   8,                   1,   6.330705e+00,      8.636778e+00,  7.20997325e+00,   0.000000e+00,  7.980438e-01,  1.570236e+02,  1.366973e+02,     2.964545e+01,0,1,0
    12520699,  4079225463,          3.311559e+01,            3.311559e+01,        0.000000e+00,   1.069189e+04,     3.097263e+00,        4.872738e+00,    7.250200e-01,  1.753072e+00,         2,1,    6.709527e+00,  5.768577e+00,      1.380858e+00,  1.260000e+00,0,             13,              1,                   6,                   1,   1.380858e+00,      1.380858e+00,  6.19990090e+01,   0.000000e+00,  1.117302e+01,  2.080461e+04, -1.358523e+03,     0.000000e+00,1,0,1
    12900751,  4079225469,          1.998423e+02,            1.672383e+02,        1.631489e-01,   1.558659e+05,     1.072962e+00,        3.966831e+00,   -1.019995e-02,  4.246340e+00,         1,0,    4.607861e+00,  1.282187e+01,      3.211977e+00,  1.570907e+00,1,             13,              1,                   8,                   1,   3.211977e+00,      4.607861e+00,  1.20595511e+01,   0.000000e+00,  9.039991e-01,  1.367440e+02,  2.430875e+02,     2.283980e+01,0,1,0
    12900751,  4079225469,          4.780542e+02,            3.144593e+02,        3.422099e-01,   6.609332e+05,     4.757808e-01,        2.071475e+00,    2.907605e-01,  4.368836e+00,         1,0,    1.784437e+00,  1.571039e+00,      1.784437e+00,  1.277584e+00,1,             13,              2,                   8,                  13,   1.784437e+00,      3.023789e+00,  2.28334587e+01,   0.000000e+00,  6.218887e-01,  2.004757e+00,  3.876107e+00,     1.627015e+02,0,1,0
    12955303,  4079225477,          2.193028e+02,            1.784042e+02,        1.864939e-01,   8.046833e+05,     2.217073e-01,        4.381944e+00,    3.967474e-02,  3.697025e-01,         1,0,    2.635379e+00,  5.614032e+00,      2.635379e+00,  1.334186e+00,1,             13,              1,                   8,                   7,   2.635379e+00,      4.263753e+00,  1.74744426e+01,   0.000000e+00,  7.374884e-01,  2.428247e+00,  9.202303e+00,     2.631026e+02,0,1,0
    12955303,  4079225477,          3.730590e+02,            2.575269e+02,        3.096886e-01,   1.014771e+06,     2.537783e-01,        4.105167e+00,    5.987150e-01,  4.957340e+00,         1,1,    3.927903e+00,  1.334275e+00,      3.927903e+00,  1.855590e+00,1,             13,              2,                   8,                  13,   3.927903e+00,      5.614032e+00,  1.77374744e+01,   7.374884e-01,  1.798076e+00,  1.980158e+00, -1.444171e+00,     0.000000e+00,0,1,0
    12995596,  4079225482,          1.439400e+02,            1.278124e+02,        1.120441e-01,   1.365265e+05,     9.361731e-01,        1.970417e+00,   -5.316839e-01,  5.536592e+00,         1,1,    2.985011e+00,  1.130445e+01,      1.957699e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.957699e+00,      2.985011e+00,  1.92941622e+01,   0.000000e+00,  2.372554e+00,  1.461175e+02, -9.896824e+01,     0.000000e+00,0,1,1
    13439855,  4079225489,          2.729752e+02,            2.664964e+02,        2.373397e-02,   3.862593e+04,     6.899418e+00,        9.424691e-01,    5.170660e-01,  1.812503e+00,         1,1,    9.626741e+00,  6.780614e+00,      1.833412e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.824244e+00,      2.824244e+00,  2.99215458e+01,   0.000000e+00,  4.684176e+01,  2.096045e+03, -2.300492e+01,     0.000000e+00,1,0,1
    13456265,  4079225491,          3.922062e+01,            3.922062e+01,        0.000000e+00,   5.206059e+04,     7.533649e-01,        1.601331e+00,   -4.777344e-01,  5.305781e+00,         2,1,    2.155062e+00,  7.197134e+00,      1.380283e+00,  1.260000e+00,1,             13,              1,                   8,                   1,   1.380283e+00,      2.155062e+00,  2.98263431e+01,   0.000000e+00,  1.498479e+00,  6.576811e+02, -1.172663e+03,     0.000000e+00,0,1,1
    13461134,  4079225492,          9.747460e+02,            8.405912e+02,        1.376305e-01,   9.211303e+04,     9.125649e+00,        3.349693e+00,    7.016829e-01,  3.267718e+00,         1,1,    2.653166e+00,  5.862860e+00,      1.700990e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.700990e+00,      2.653166e+00,  2.25081106e+01,   0.000000e+00,  8.256624e+01,  1.912999e+02, -2.332347e+00,     0.000000e+00,0,1,1
    13472348,  4079225494,          3.068918e+02,            2.552365e+02,        1.683178e-01,   1.199951e+05,     2.127057e+00,        3.330902e+00,    7.422487e-01,  2.220254e+00,         1,1,    2.388228e+00,  4.163875e+00,      1.496301e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.496301e+00,      2.388228e+00,  2.58334489e+01,   0.000000e+00,  2.627645e+00,  8.673080e+01, -3.661051e+01,     0.000000e+00,0,1,1
    14294052,  4079225498,          3.244361e+02,            1.749450e+02,        4.607721e-01,   3.134675e+04,     5.580961e+00,        2.023974e+00,    2.270150e-01,  6.072162e+00,         1,1,    2.294902e+01,  1.204005e+01,      6.809683e+00,  1.019627e+01,0,             14,              1,                   5,                   1,   8.610458e+00,      8.610458e+00,  8.63252454e+00,   0.000000e+00,  6.530395e+01,  6.786833e+03, -1.039061e+02,     0.000000e+00,1,0,1
    14299885,  4079225499,          3.720035e+02,            2.443660e+01,        9.343108e-01,   6.620893e+04,     3.690832e-01,        5.814526e+00,    4.538785e-01,  1.053445e-01,         1,0,    1.394842e+01,  1.485807e+01,      1.047695e+01,  1.181171e+01,1,             14,              1,                   8,                   1,   1.047695e+01,      1.394842e+01,  5.47401394e+00,   0.000000e+00,  9.399046e-01,  1.252498e+03,  2.082725e+04,     1.332464e+01,0,1,0
    14299885,  4079225499,          5.285155e+02,            4.714998e+02,        1.078790e-01,   1.250464e+05,     3.770597e+00,        4.913448e+00,    3.664645e-01,  1.389078e+00,         1,1,    3.930882e+00,  1.181171e+01,      2.689210e+00,  1.356581e+00,1,             13,              2,                   8,                  14,   2.689210e+00,      3.930882e+00,  1.50505280e+01,   0.000000e+00,  9.815550e+00,  1.918905e+02, -1.083309e+01,     0.000000e+00,0,1,0
    14338577,  4079225503,          6.877077e+02,            0.000000e+00,        1.000000e+00,   1.547856e+05,     0.000000e+00,        2.200329e+00,   -5.579643e-01,  5.753884e+00,         1,0,    1.693219e+01,  3.137581e+01,      1.275319e+01,  1.523897e+01,1,             14,              1,                   8,                   1,   1.275319e+01,      1.693219e+01,  4.97356885e+00,   0.000000e+00,  3.632364e-02,  3.843068e+02,  3.987924e+02,     3.651706e+00,0,1,0
    14338577,  4079225503,          6.911129e+02,            2.918473e+02,        5.777139e-01,   1.026026e+05,     2.844444e+00,        2.876081e+00,    1.750914e-01,  1.195713e+00,         1,1,    1.019070e+01,  1.523897e+01,      7.550532e+00,  5.830657e+00,1,             14,              2,                   8,                  14,   7.550532e+00,      1.019070e+01,  7.38025632e+00,   3.632364e-02,  7.436713e+00,  4.293077e+02, -4.046993e+01,     0.000000e+00,0,1,0
    14357516,  4079225506,          2.762468e+02,            1.995033e+02,        2.778079e-01,   6.301520e+05,     3.165955e-01,        3.979153e+00,   -1.708026e-02,  1.955723e+00,         1,0,    3.225274e+00,  1.941185e+00,      3.225274e+00,  1.576286e+00,1,             13,              1,                   8,                   1,   3.225274e+00,      4.627875e+00,  1.73082898e+01,   0.000000e+00,  6.577591e-01,  3.147757e+00,  8.031446e+00,     1.526957e+02,0,1,0
    14815743,  4079225513,          5.363094e+01,            5.363094e+01,        0.000000e+00,   4.147415e+04,     1.293117e+00,        5.440662e-01,   -1.019590e+00,  3.196127e+00,         2,0,    2.012929e+00,  1.156622e+01,      1.381828e+00,  1.260000e+00,1,             13,              1,                   9,                   4,   1.381828e+00,      2.012929e+00,  3.29488305e+01,   0.000000e+00,  3.982798e-01,  1.504657e+03,  2.496058e+03,     4.542120e+00,0,1,0
    14815743,  4079225513,          7.133527e+02,            6.532525e+02,        8.425035e-02,   8.545138e+04,     7.644727e+00,        4.853376e+00,    1.890027e-02,  7.026395e-01,         1,1,    3.573877e+00,  1.260000e+00,      2.412794e+00,  1.277584e+00,1,             13,              2,                   8,                  13,   2.412794e+00,      3.573877e+00,  3.43353413e+01,   0.000000e+00,  1.089751e+02,  1.261762e+02, -9.454649e-01,     0.000000e+00,0,1,0
    14843763,  4079225517,          4.884107e+02,            3.972407e+02,        1.866666e-01,   1.226587e+05,     3.238587e+00,        5.351183e+00,   -1.597734e-01,  8.375524e-01,         1,1,    2.271429e+00,  3.704065e+00,      1.406007e+00,  1.277584e+00,1,             13,              1,                   8,                   1,   1.406007e+00,      2.271429e+00,  2.76731458e+01,   0.000000e+00,  1.436707e+01,  7.570023e+01, -4.475572e+00,     0.000000e+00,0,1,1
    14847672,  4079225518,          2.949226e+02,            2.867007e+02,        2.787806e-02,   3.735547e+04,     7.674933e+00,        2.560609e+00,   -3.870158e-02,  5.031821e+00,         1,1,    8.374101e+00,  5.394681e+00,      1.477298e+00,  1.277584e+00,0,             13,              1,                   5,                   1,   2.362229e+00,      2.362229e+00,  3.88423941e+01,   0.000000e+00,  5.637959e+01,  1.880646e+03, -1.429521e+01,     0.000000e+00,1,0,1
    15170024,  4079225524,          3.921131e+02,            1.275867e+02,        6.746176e-01,   3.976634e+04,     3.208409e+00,        4.464573e+00,   -5.102572e-01,  4.002679e+00,         1,1,    1.127094e+01,  3.964489e+01,      8.366997e+00,  7.253200e+00,1,             14,              1,                   8,                   4,   8.366997e+00,      1.127094e+01,  6.13230561e+00,   0.000000e+00,  4.737414e+00,  6.136794e+03, -9.740663e+02,     0.000000e+00,0,1,1
    15177701,  4079225525,          3.645682e+02,            3.197524e+02,        1.229283e-01,   1.518564e+05,     2.105623e+00,        3.850807e+00,   -3.970681e-01,  1.269137e+00,         1,1,    4.087214e+00,  9.632654e+00,      2.809841e+00,  1.406543e+00,1,             13,              1,                   8,                   1,   2.809841e+00,      4.087214e+00,  1.36352681e+01,   0.000000e+00,  5.021959e+00,  1.133975e+02, -1.832793e+01,     0.000000e+00,0,1,1
    15182843,  4079225527,          3.670772e+02,            3.145946e+02,        1.429743e-01,   2.961833e+04,     1.062162e+01,        2.507138e+00,   -1.024712e+00,  1.512429e+00,         1,1,    2.598853e+00,  1.303891e+01,      1.659158e+00,  1.277584e+00,1,             13,              1,                   8,                   4,   1.659158e+00,      2.598853e+00,  2.33583179e+01,   0.000000e+00,  1.063357e+02,  3.397607e+03, -2.761697e+01,     0.000000e+00,0,1,1
    15193321,  4079225529,          7.665245e+02,            5.206301e+02,        3.207913e-01,   2.200949e+05,     2.365480e+00,        3.287828e+00,    1.362597e+00,  4.797716e+00,         1,1,    7.183006e+00,  9.245298e+00,      5.204296e+00,  2.657532e+00,1,             13,              1,                   8,                   1,   5.204296e+00,      7.183006e+00,  8.21956272e+00,   0.000000e+00,  8.073002e+00,  6.463869e+01, -8.955042e+00,     0.000000e+00,0,1,1
