    INT     ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,      FLOAT      ,      FLOAT       ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
     6480196,  4079225312,  4.85970718e+01,  1.000000e+00,  2.571507e+01,       1.267452e+49,       8.049643e+46,   0.000000e+00,   0.000000e+00,  3.491375e+02,  0.000000e+00,  6.327209e+01,          -nan,  2.137566e+02,          -nan,  7.907353e-01,  7.907353e-01,  0.000000e+00,  1.870454e-01,  1.870454e-01,                7,             7,  1.000000e-01,    1.000000e+00,  4.173211e-32,     4.173211e-32,  5.676691e+01,  1.267452e+50,  1.267452e+49,  3.037116e+80,        3.037116e+80,  2.232731e+47,  1.236879e+01,  9.446646e+00,  2.922144e+00,  2.140213e+02,  4.310532e-01,                2,             7,  1.000000e-01,    2.571507e+01,  1.038148e-01,     1.038148e-01,  5.189060e-01,  2.069972e+49,  8.049643e+46,  1.993908e+49,        1.993908e+49,  3.989108e+48,         4,1,1,             1,0,0,   1.230344e+02,  7.700751e+00,    3.10862674e-10,  9.27947366e-02,  3.69774068e+01,1,   2.064511e+04,  8.193620e-01,    4.70852126e-10,  1.34500144e-02,  3.73817548e+00,     6.500000e+00,      2.846596e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6681089,  4079225313,  1.08517824e+02,  1.095935e+02,  1.000000e+00,       2.391089e+44,       6.951699e+48,   0.000000e+00,   0.000000e+00,  6.323213e+03,  0.000000e+00,  3.043590e+03,          -nan,  1.798768e+03,          -nan,  5.226755e+00,  4.025381e+00,  1.201374e+00,  3.044213e+03,  5.659097e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.000000e-20,     1.000000e-20,  8.839139e-02,  2.620478e+47,  2.391089e+44,  2.620478e+66,        2.620478e+66,  2.964631e+47,  1.641520e+00,  1.641520e+00,  0.000000e+00,  1.469663e+00,  1.469663e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.363239e+00,     1.363239e+00,  1.436310e+01,  6.951699e+49,  6.951699e+48,  5.099400e+48,        5.099400e+48,  4.839971e+47,         3,1,0,             1,0,1,   3.859852e+05,  4.517573e-01,    1.60653479e-07,  8.43843123e-05,  2.52596351e+00,0,   8.014232e+00,  1.387895e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     2.413813e-02,      3.790863e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     6688726,  4079225314,  7.57684513e+00,  1.000000e+00,  1.000000e+00,       1.268723e+50,       3.815146e+49,   0.000000e+00,   0.000000e+00,  2.582225e+01,  0.000000e+00,  1.295824e+01,           nan,  6.900934e+00,           nan,  2.082348e+01,  2.082348e+01,  0.000000e+00,  1.295854e+01,  1.295854e+01,                1,             1,  1.000000e-01,    1.000000e+00,  3.788021e-01,     3.788021e-01,  3.365290e+00,  1.268723e+51,  1.268723e+50,  3.349303e+50,        3.349303e+50,  3.770025e+49,  5.180533e+00,  5.180533e+00,  0.000000e+00,  2.667192e+00,  2.667192e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.855479e+00,     1.855479e+00,  9.653627e+00,  3.815146e+50,  3.815146e+49,  2.056151e+49,        2.056151e+49,  3.952034e+48,         7,1,0,             1,0,1,   1.006307e+05,  4.947713e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   6.477261e+02,  3.089020e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      5.492374e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     6697281,  4079225315,  3.96752280e+02,  1.000000e+00,  2.678398e-01,       0.000000e+00,       1.974393e+48,   0.000000e+00,   0.000000e+00,  1.138658e+02,  5.346845e-01,  3.004282e+01,  2.041231e-01,  5.760934e+01,  2.010864e-01,  7.668001e-01,  0.000000e+00,  7.668001e-01,  1.069664e-02,  1.069664e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.824387e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.231110e+00,  2.489056e+00,  7.420545e-01,  5.766260e+01,  2.469515e-01,                5,             8,  1.000000e-01,    2.678398e-01,  7.738041e-01,     7.738041e-01,  1.243934e+00,  5.288210e+48,  1.974393e+48,  6.834042e+47,        6.834042e+47,  4.251199e+47,         4,0,0,             1,0,0,   6.900755e-04,  1.567114e+00,    4.66237181e-12,  2.60541614e-01,  1.77215061e+01,1,   1.088889e+03,  7.564824e-01,    5.28041361e-09,  1.54792222e-02,  6.84713885e+01,     2.384199e-02,      5.817919e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     6706106,  4079225316,  3.10985977e+01,  1.000000e+00,  2.193094e-01,       0.000000e+00,       1.459463e+49,   2.698794e-01,   0.000000e+00,  3.460573e+02,  7.004677e-01,  7.115633e+01,  2.119788e-01,  2.006046e+02,  3.224674e-01,  1.260000e+00,  0.000000e+00,  1.260000e+00,  1.437401e-05,  1.437401e-05,               13,            13,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  3.140566e+04,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  1.284437e+01,  9.677086e+00,  3.167281e+00,  1.472393e+02,  4.653475e-01,                4,             7,  1.000000e-01,    2.193094e-01,  1.405891e-01,     1.405891e-01,  6.658518e-01,  3.200738e+49,  1.459463e+49,  2.276662e+49,        2.276662e+49,  4.806983e+48,         4,0,0,             1,0,0,   4.983509e-03,  7.008012e+01,    2.42745801e-18,  0.00000000e+00,  8.90458395e+06,1,   4.900431e+04,  1.226159e+00,    4.38328524e-09,  1.67909451e-03,  2.64980678e+00,     5.023590e-02,      1.761327e+01,  3.07963802e+04,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     7114805,  4079225317,  6.71161010e+01,  1.627960e+01,  1.000000e+00,       7.939531e+45,       9.210256e+48,   0.000000e+00,   0.000000e+00,  2.036419e+03,  0.000000e+00,  9.874417e+02,          -nan,  5.731441e+02,          -nan,  6.445828e+00,  5.222353e+00,  1.223474e+00,  9.874674e+02,  5.365616e-03,                6,            12,  1.000000e-01,    1.627960e+01, 3.558583e+180,    3.558583e+180,  1.872312e-01,  1.292524e+48,  7.939531e+45, 3.632132e-134,       3.632132e-134,  6.903360e+47,  1.944526e+00,  1.944526e+00,  0.000000e+00,  1.556583e+00,  1.556583e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.864504e+00,     1.864504e+00,  1.382330e+01,  9.210256e+49,  9.210256e+48,  4.939790e+48,        4.939790e+48,  6.662848e+47,         3,1,0,             1,0,1,   8.831496e+04,  5.485891e-01,    1.75260105e-07,  8.64287142e-05,  2.35484921e+00,0,   1.618840e+01,  1.607736e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.689311e-02,      4.043514e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7121794,  4079225318,  1.89481297e+01,  3.334459e-01,  1.000000e+00,       1.245003e+49,       1.342707e+49,   0.000000e+00,   0.000000e+00,  1.885251e+02,  0.000000e+00,  9.740281e+01,          -nan,  4.808684e+01,          -nan,  1.178859e+01,  9.061703e+00,  2.726889e+00,  9.756465e+01,  4.119727e-01,                2,             7,  1.000000e-01,    3.334459e-01,  2.080743e-01,     2.080743e-01,  8.760556e-01,  4.151411e+49,  1.245003e+49,  1.995158e+49,        1.995158e+49,  4.738753e+48,  2.472458e+00,  2.472458e+00,  0.000000e+00,  1.726207e+00,  1.726207e+00,                1,             1,  1.000000e-01,    1.000000e+00,  2.404771e+00,     2.404771e+00,  1.290223e+01,  1.342707e+50,  1.342707e+49,  5.583514e+48,        5.583514e+48,  1.040679e+48,         3,1,1,             1,0,1,   1.996674e+04,  1.203457e+00,    4.58547349e-10,  1.45836682e-02,  4.11194246e+00,0,   4.171283e+01,  1.934287e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     6.500000e+00,      6.879239e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7124267,  4079225319,  8.33567754e+01,  2.349598e+00,  3.914466e-01,       1.327280e+47,       3.999890e+48,   0.000000e+00,   0.000000e+00,  8.088377e+02,  3.994468e+00,  3.070218e+02,  1.527447e+00,  3.059489e+02,  1.499765e+00,  5.824755e+00,  4.337876e+00,  1.486879e+00,  3.071956e+02,  1.373626e+02,                5,             9,  1.000000e-01,    2.349598e+00,  9.149124e-01,     9.149124e-01,  4.078026e-01,  3.118575e+48,  1.327280e+47,  3.408606e+47,        3.408606e+47,  7.647268e+47,  5.780299e+00,  4.351762e+00,  1.428537e+00,  6.091319e+01,  3.027368e-01,                4,             7,  1.000000e-01,    3.914466e-01,  2.736813e-01,     2.736813e-01,  1.199276e+00,  1.565743e+49,  3.999890e+48,  5.721046e+48,        5.721046e+48,  1.305574e+48,         5,1,0,             1,1,1,   1.625395e+04,  6.442170e-01,    2.59084021e-08,  1.61395008e-03,  1.43956510e+01,0,   3.811811e+03,  1.006763e+00,    3.31527960e-08,  1.21998908e-03,  1.17439981e+01,     6.395233e-02,      8.459526e-02,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     7140094,  4079225322,  5.35557581e+00,  1.000000e+00,  1.000000e+00,       9.294155e+49,       2.722819e+50,   0.000000e+00,   0.000000e+00,  5.866246e+01,  0.000000e+00,  1.879872e+01,           nan,  2.583325e+01,           nan,  2.144751e+01,  2.144751e+01,  0.000000e+00,  1.876550e+01,  1.876550e+01,                1,             1,  1.000000e-01,    1.000000e+00,  6.880078e-01,     6.880078e-01,  2.629177e+00,  9.294155e+50,  9.294155e+49,  1.350879e+50,        1.350879e+50,  3.535005e+49,  4.307210e+01,  4.307210e+01,  0.000000e+00,  2.583390e+01,  2.583390e+01,                1,             1,  1.000000e-01,    1.000000e+00,  6.372881e-03,     6.372881e-03,  2.124549e+00,  2.722819e+51,  2.722819e+50,  4.272508e+52,        4.272508e+52,  1.281599e+50,         7,1,0,             1,0,0,   1.234394e+05,  4.326965e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,   5.207197e+05,  5.285134e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      2.624762e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     7193171,  4079225323,  1.04400840e+01,  2.384576e-01,  1.000000e+00,       2.051279e+49,       5.983819e+49,   0.000000e+00,   0.000000e+00,  3.967782e+02,  0.000000e+00,  1.807675e+02,          -nan,  1.217446e+02,          -nan,  1.797156e+01,  1.298013e+01,  4.991432e+00,  1.808195e+02,  6.221828e-01,                4,             7,  1.000000e-01,    2.384576e-01,  1.133675e-01,     1.133675e-01,  5.806260e-01,  4.891431e+49,  2.051279e+49,  4.314668e+49,        4.314668e+49,  8.424410e+48,  7.543206e+00,  7.543206e+00,  0.000000e+00,  3.605371e+00,  3.605371e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.356322e+00,     1.356322e+00,  7.896355e+00,  5.983819e+50,  5.983819e+49,  4.411799e+49,        4.411799e+49,  7.577951e+48,         3,1,0,             1,0,1,   1.092834e+05,  1.352122e+00,    2.02580165e-08,  4.60014995e-04,  1.67620275e+00,0,   2.556380e+03,  3.744824e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.001585e-01,      2.269012e+00,  4.86609471e+03,  4.99401172e+06, -1.00000000e+00,  0.00000000e+00,1,0
     7196380,  4079225324,  8.94915819e+01,  1.000000e+00,  1.861707e+00,       0.000000e+00,       2.341948e+47,   0.000000e+00,   0.000000e+00,  7.211808e+02,  1.352404e+01,  1.502293e+02,  4.051272e+00,  4.155075e+02,  6.273206e+00,  8.289243e-01,  0.000000e+00,  8.289243e-01,  9.979912e-03,  9.979912e-03,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  4.005366e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  8.080675e+00,  5.913464e+00,  2.167211e+00,  4.155443e+02,  2.873858e+01,                5,             8,  1.000000e-01,    1.861707e+00,  5.409530e-01,     5.409530e-01,  3.334124e-01,  4.360022e+48,  2.341948e+47,  8.059890e+47,        8.059890e+47,  1.307696e+48,         4,1,0,             1,0,0,   3.948589e+00,  1.411065e+01,    4.26745359e-08,  3.13393162e-05,  8.92588396e-01,1,   2.993777e+04,  6.452770e-01,    5.51041131e-08,  5.71258153e-04,  6.89436740e+00,     8.464997e-02,      1.672811e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     7209885,  4079225325,  1.01858795e+01,  1.911590e-01,  1.000000e+00,       1.959858e+49,       4.752998e+49,   0.000000e+00,   0.000000e+00,  5.158156e+02,  0.000000e+00,  2.448890e+02,          -nan,  1.496394e+02,          -nan,  1.836559e+01,  1.319227e+01,  5.173324e+00,  2.452006e+02,  6.397099e-01,                4,             7,  1.000000e-01,    1.911590e-01,  8.450253e-02,     8.450253e-02,  4.739279e-01,  3.746445e+49,  1.959858e+49,  4.433531e+49,        4.433531e+49,  7.905095e+48,  6.212637e+00,  6.212637e+00,  0.000000e+00,  3.078937e+00,  3.078937e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.569495e+00,     1.569495e+00,  8.772556e+00,  4.752998e+50,  4.752998e+49,  3.028361e+49,        3.028361e+49,  5.418032e+48,         3,1,0,             1,0,1,   1.152602e+05,  1.176682e+00,    2.30233081e-08,  4.16103810e-04,  1.63212556e+00,0,   1.262823e+03,  3.397310e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.066308e-01,      3.357085e+00,  8.07448371e+03,  6.24246124e+06, -1.00000000e+00,  0.00000000e+00,1,0
     7218323,  4079225327,  8.00968791e+01,  1.627960e+01,  1.000000e+00,       9.512444e+45,       2.214265e+49,   0.000000e+00,   0.000000e+00,  1.763104e+03,  0.000000e+00,  6.993108e+02,          -nan,  6.372971e+02,          -nan,  5.943694e+00,  4.806181e+00,  1.137513e+00,  6.994184e+02,  6.461471e-03,                6,            11,  1.000000e-01,    1.627960e+01,  1.541331e+00,     1.541331e+00,  2.356325e-01,  1.548588e+48,  9.512444e+45,  1.004708e+47,        1.004708e+47,  6.572047e+47,  4.850405e+00,  4.850405e+00,  0.000000e+00,  4.028495e+00,  4.028495e+00,                1,             1,  1.000000e-01,    1.000000e+00,  9.612205e-01,     9.612205e-01,  7.333277e+00,  2.214265e+50,  2.214265e+49,  2.303597e+49,        2.303597e+49,  3.019475e+48,         3,1,0,             1,0,1,   5.249375e+04,  5.723456e-01,    1.69654993e-07,  8.55184592e-05,  2.41677162e+00,0,   8.216714e+02,  2.667492e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.452238e-02,      1.221475e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7225816,  4079225328,  6.38572166e+01,  1.000000e+00,  2.550000e+01,       2.132196e+49,       4.176086e+46,   0.000000e+00,   0.000000e+00,  5.878023e+02,  0.000000e+00,  1.231443e+02,          -nan,  3.377446e+02,          -nan,  1.164565e+00,  1.164565e+00,  0.000000e+00,  2.411665e-01,  2.411665e-01,                7,             7,  1.000000e-01,    1.000000e+00,  2.918365e-04,     2.918365e-04,  4.791984e+01,  2.132196e+50,  2.132196e+49,  7.306129e+52,        7.306129e+52,  4.449505e+47,  1.113212e+01,  8.591378e+00,  2.540738e+00,  3.405237e+02,  3.932310e-01,                3,             7,  1.000000e-01,    2.550000e+01,  1.859892e-01,     1.859892e-01,  3.807399e-01,  1.064902e+49,  4.176086e+46,  5.725612e+48,        5.725612e+48,  2.796928e+48,         4,1,0,             1,0,0,   4.481330e+02,  9.369000e+00,    3.44654509e-10,  4.97424928e-02,  1.76244259e+01,1,   2.505326e+04,  6.817770e-01,    5.18785272e-08,  8.70710671e-04,  7.72889701e+00,     2.164075e-02,      1.635410e+01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,1,0
     7233162,  4079225330,  6.35894058e+00,  1.000000e+00,  5.000000e-02,       0.000000e+00,       3.515828e+49,   3.484068e-02,   0.000000e+00,  3.188839e+03,  9.706363e+00,  9.998329e+02,  3.845066e+00,  1.428761e+03,  3.513183e+00,  1.460936e+01,  0.000000e+00,  1.460936e+01,  1.437401e-05,  1.437401e-05,               14,            14,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  3.140566e+04,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.198165e+01,  1.999171e+01,  1.198994e+01,  1.379018e+03,  1.135599e+00,                4,             7,  1.000000e-01,    5.000000e-02,  2.150026e-02,     2.150026e-02,  1.498581e-01,  1.757914e+49,  3.515828e+49,  8.176245e+49,        8.176245e+49,  1.173053e+49,         4,0,0,             1,0,0,   1.803365e-01,  1.718826e+02,    6.37749499e-18,  0.00000000e+00,  1.46093649e+15,1,   3.902440e+05,  6.730528e-01,    4.13780842e-07,  4.44937727e-05,  8.99161950e-01,     2.737246e-01,      1.890587e+00,  1.42665211e+04,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     7259969,  4079225333,  1.05603485e+02,  1.095935e+02,  1.000000e+00,       9.048340e+44,       1.794397e+49,   0.000000e+00,   0.000000e+00,  2.061545e+03,  0.000000e+00,  8.508432e+02,          -nan,  7.133911e+02,          -nan,  5.272687e+00,  4.221370e+00,  1.051316e+00,  8.510364e+02,  7.475431e-03,                6,            11,  1.000000e-01,    1.095935e+02,  7.724833e+01,     7.724833e+01,  2.067416e-01,  9.916395e+47,  9.048340e+44,  1.283703e+45,        1.283703e+45,  4.796516e+47,  3.584606e+00,  3.584606e+00,  0.000000e+00,  2.715067e+00,  2.715067e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.343047e+00,     1.343047e+00,  9.539807e+00,  1.794397e+50,  1.794397e+49,  1.336065e+49,        1.336065e+49,  1.880958e+48,         3,1,0,             1,0,1,   6.539333e+04,  5.481625e-01,    1.61246492e-07,  8.44696855e-05,  2.51841601e+00,0,   2.157956e+02,  2.326057e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.242637e-02,      5.609406e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7267086,  4079225334,  1.14174103e+02,  1.095935e+02,  1.000000e+00,       2.651407e+44,       1.521759e+49,   0.000000e+00,   0.000000e+00,  6.188527e+03,  0.000000e+00,  2.638365e+03,          -nan,  2.062700e+03,          -nan,  5.114498e+00,  3.953458e+00,  1.161041e+00,  2.638368e+03,  6.172499e-03,                6,            11,  1.000000e-01,    1.095935e+02,  1.000000e-20,     1.000000e-20,  9.723809e-02,  2.905770e+47,  2.651407e+44,  2.905770e+66,        2.905770e+66,  2.988304e+47,  2.982143e+00,  2.982143e+00,  0.000000e+00,  2.215785e+00,  2.215785e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.663972e+00,     1.663972e+00,  1.092383e+01,  1.521759e+50,  1.521759e+49,  9.145337e+48,        9.145337e+48,  1.393063e+48,         3,1,0,             1,0,1,   3.131695e+05,  4.605504e-01,    1.59204820e-07,  8.41579349e-05,  2.54460271e+00,0,   9.842196e+01,  2.115969e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     1.974941e-02,      1.006763e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7280032,  4079225336,  5.42763854e+01,  6.332485e-01,  1.000000e+00,       1.770842e+48,       2.498947e+49,   0.000000e+00,   0.000000e+00,  2.934347e+02,  0.000000e+00,  1.223778e+02,          -nan,  1.003439e+02,          -nan,  6.698905e+00,  5.417029e+00,  1.281876e+00,  1.226952e+02,  4.531156e-03,                3,            10,  1.000000e-01,    6.332485e-01,  2.948018e-01,     2.948018e-01,  7.519259e-01,  1.121383e+49,  1.770842e+48,  3.803854e+48,        3.803854e+48,  1.491348e+48,  4.336663e+00,  4.336663e+00,  0.000000e+00,  2.853452e+00,  2.853452e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.452924e+00,     1.452924e+00,  9.228821e+00,  2.498947e+50,  2.498947e+49,  1.719944e+49,        1.719944e+49,  2.707764e+48,         3,1,0,             1,0,1,   4.579749e+03,  7.426714e-01,    1.52846535e-08,  4.64742491e-03,  2.44493199e+01,0,   4.097667e+02,  2.663476e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -3.456078e-02,      7.248361e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7289114,  4079225338,  6.98181491e+01,  2.317506e+00,  1.000000e+00,       1.568959e+47,       2.373544e+49,   0.000000e+00,   0.000000e+00,  7.507360e+02,  0.000000e+00,  3.064405e+02,          -nan,  2.630219e+02,          -nan,  6.305274e+00,  4.661110e+00,  1.644164e+00,  3.064626e+02,  1.323206e+02,                5,             9,  1.000000e-01,    2.317506e+00,  7.146830e-01,     7.146830e-01,  4.084526e-01,  3.636071e+48,  1.568959e+47,  5.087670e+47,        5.087670e+47,  8.902063e+47,  4.512387e+00,  4.512387e+00,  0.000000e+00,  3.252610e+00,  3.252610e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.206831e+00,     1.206831e+00,  8.457436e+00,  2.373544e+50,  2.373544e+49,  1.966757e+49,        1.966757e+49,  2.806458e+48,         3,1,0,             1,0,1,   1.682172e+04,  6.505473e-01,    3.24331285e-08,  1.17537829e-03,  1.16362832e+01,0,   5.315812e+02,  2.662419e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     7.270271e-02,      4.321126e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7294723,  4079225339,  4.38950401e+01,  1.278334e+00,  1.000000e+00,       6.156786e+47,       3.107857e+49,   0.000000e+00,   0.000000e+00,  5.193436e+02,  0.000000e+00,  2.122400e+02,          -nan,  1.817141e+02,          -nan,  7.430491e+00,  5.955283e+00,  1.475209e+00,  2.131758e+02,  1.428571e-05,                3,            10,  1.000000e-01,    1.278334e+00,  2.512720e-01,     2.512720e-01,  5.202771e-01,  7.870431e+48,  6.156786e+47,  3.132236e+48,        3.132236e+48,  1.512738e+48,  5.288628e+00,  5.288628e+00,  0.000000e+00,  3.412256e+00,  3.412256e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.249812e+00,     1.249812e+00,  8.191541e+00,  3.107857e+50,  3.107857e+49,  2.486659e+49,        2.486659e+49,  3.793983e+48,         3,1,0,             1,0,1,   1.054138e+04,  6.939935e-01,    1.99189781e-08,  3.21240851e-03,  1.89825080e+01,0,   9.031670e+02,  2.967708e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,    -2.371966e-02,      4.588696e-01,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00,  0.00000000e+00,1,0
     7297304,  4079225340,  8.00981502e+02,  1.000000e+00,  1.807350e+00,       0.000000e+00,       4.595014e+47,   0.000000e+00,   0.000000e+00,  4.216679e+01,  9.204585e-01,  1.218017e+01,  4.128521e-01,  2.008024e+01,  2.882081e-01,  7.581382e-01,  0.000000e+00,  7.581382e-01,  1.079833e-02,  1.079833e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.800338e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  2.278134e+00,  1.933667e+00,  3.444670e-01,  2.011168e+01,  1.709476e-02,                3,            10,  1.000000e-01,    1.807350e+00,  1.017092e+00,     1.017092e+00,  2.510505e+00,  8.304798e+48,  4.595014e+47,  8.165239e+47,        8.165239e+47,  3.308018e+47,         4,0,0,             1,0,0,   2.206360e-04,  1.172845e+00,    4.18317148e-12,  3.77853549e-01,  2.66547221e+01,1,   1.760947e+02,  8.122925e-01,    7.31315896e-10,  4.42124909e-01,  5.80653178e+02,    -9.478071e-02,      3.730259e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
     7320572,  4079225344,  6.24870035e+01,  1.000000e+00,  1.000000e+00,       1.865335e+49,       7.260826e+48,   0.000000e+00,   0.000000e+00,  1.587717e+01,  0.000000e+00,  7.855127e+00,           nan,  4.336783e+00,           nan,  6.216523e+00,  6.216523e+00,  0.000000e+00,  7.855152e+00,  7.855152e+00,                1,             1,  1.000000e-01,    1.000000e+00,  6.598368e-01,     6.598368e-01,  4.698475e+00,  1.865335e+50,  1.865335e+49,  2.826965e+49,        2.826965e+49,  3.970087e+48,  1.676795e+00,  1.676795e+00,  0.000000e+00,  1.468217e+00,  1.468217e+00,                1,             1,  1.000000e-01,    1.000000e+00,  1.447228e+00,     1.447228e+00,  1.437253e+01,  7.260826e+49,  7.260826e+48,  5.017059e+48,        5.017059e+48,  5.051878e+47,         7,1,0,             1,0,1,   2.750430e+03,  2.583883e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,0,   8.665383e+00,  1.415963e+00,    0.00000000e+00,  0.00000000e+00,  0.00000000e+00,     0.000000e+00,      4.836198e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,  0.00000000e+00,1,0
     7356335,  4079225345,  3.36940971e+02,  1.000000e+00,  4.619623e-01,       0.000000e+00,       4.325207e+47,   0.000000e+00,   0.000000e+00,  3.390482e+02,  2.644419e+00,  8.870145e+01,  1.002088e+00,  1.724549e+02,  1.001961e+00,  7.905148e-01,  0.000000e+00,  7.905148e-01,  1.042063e-02,  1.042063e-02,               11,            11,  1.000000e-01,    1.000000e+00,  0.000000e+00,     0.000000e+00,  3.891623e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,  3.436148e+00,  2.645853e+00,  7.902949e-01,  1.725205e+02,  8.016302e-01,                5,             8,  1.000000e-01,    4.619623e-01,  9.718047e-01,     9.718047e-01,  5.991002e-01,  1.998083e+48,  4.325207e+47,  2.056054e+47,        2.056054e+47,  3.335139e+47,         4,0,0,             1,0,0,   1.043421e-03,  1.760630e+00,    4.50660759e-12,  2.92923953e-01,  2.01730307e+01,1,   5.545512e+03,  6.569995e-01,    6.09449668e-09,  1.26656695e-02,  5.91939030e+01,     2.436031e-02,      6.053191e+00,  0.00000000e+00,  0.00000000e+00, -1.00000000e+00, -1.00000000e+00,0,0
